store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area
store_2118,5606,12,19/08/2022,,Fashion apparel,Family Fashion,Family Fashion,1020104.0,1152359.0,11.0
store_2119,5607,12,31/08/2022,28/12/2023,Fashion apparel,Matern./Childr. Fash.,Children fashion,2716399.0,734271.0,362.0
store_1430,5608,12,13/10/2022,31/10/2023,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,890495.0,1186606.0,348.0
store_1719,5609,12,22/10/2022,04/01/2023,Home,Furniture & Interior Design,Decoration accessories / Design,1393224.0,66078.0,113.0
store_1350,5610,12,22/10/2022,,Gifts,Cards & Gadgets,Cards & Gadgets,1492756.0,414587.0,437.0
store_1311,5611,12,10/11/2022,21/10/2023,Bags & Footwear & Accessories,Footwear,Family footwear,8313983.0,1345472.0,500.0
store_78,5612,12,11/11/2022,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",2856928.0,180149.0,74.0
store_1974,5613,12,18/11/2022,10/01/2023,Gifts,Toys,Toys,5216349.0,1322741.0,80.0
store_1433,5614,12,14/11/2022,,Bags & Footwear & Accessories,Accessories,"Ties, Scarfs, Hats, Belts, Gloves ...",3731349.0,895274.0,337.0
store_2120,5615,12,05/11/2022,07/01/2023,Gifts,Themed Gift,Themed gift,7957009.0,805070.0,147.0
store_2121,5616,12,17/10/2022,30/12/2023,Bags & Footwear & Accessories,Footwear,Women footwear,6358563.0,673664.0,385.0
store_2122,5617,12,24/11/2022,14/04/2023,Fashion apparel,Family Fashion,Family Fashion,6077058.0,339257.0,146.0
store_2069,5618,12,17/11/2022,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,2508282.0,844534.0,362.0
store_90,5619,12,08/12/2022,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,1293721.0,365584.0,185.0
store_783,5620,12,14/12/2022,,Fashion apparel,Lingerie & Underwear,Women underwear,9406833.0,839500.0,234.0
store_2123,5621,12,01/12/2022,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,376665.0,754520.0,288.0
store_2124,5622,12,23/01/2023,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,5618439.0,159433.0,338.0
store_2125,5623,12,01/07/2023,31/08/2023,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",2403308.0,1001833.0,430.0
store_2126,5624,12,08/07/2023,04/01/2024,Gifts,Themed Gift,Themed gift,2997832.0,710302.0,84.0
store_1436,5625,12,19/08/2023,,Fashion apparel,Men's Fashion,Men's Fashion,3499275.0,1086221.0,190.0
store_212,5626,12,04/08/2023,22/10/2023,Fashion apparel,Family Fashion,Family Fashion,6664695.0,551956.0,308.0
store_2032,5627,12,11/09/2023,,Fashion apparel,Women's Fashion,Women's Fashion,9025927.0,330108.0,87.0
store_1405,5628,12,09/09/2023,,Gifts,Toys,Toys,5940607.0,286568.0,429.0
store_1848,5629,12,01/09/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4790094.0,537209.0,453.0
store_1570,5630,12,16/08/2023,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",725756.0,366141.0,381.0
store_2127,5631,12,06/10/2023,,Gifts,Toys,Toys,5726912.0,378985.0,24.0
store_2073,5632,12,31/10/2023,29/01/2024,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,8840365.0,226617.0,179.0
store_1421,5633,12,12/10/2023,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,2161372.0,591155.0,235.0
store_2128,5634,12,13/10/2023,30/07/2024,Gifts,Themed Gift,Themed gift,7942174.0,1149047.0,218.0
store_2080,5635,12,22/12/2023,,Jewellery,Jewellery & Watches,Watches,7193626.0,780810.0,45.0
store_2120,5636,12,14/10/2023,04/02/2024,Gifts,Themed Gift,Themed gift,8154529.0,1251082.0,236.0
store_1430,5637,12,17/11/2023,04/02/2024,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,7060482.0,870508.0,36.0
store_36,5638,12,22/02/2024,,Fashion apparel,Women's Fashion,Women's Fashion,5723307.0,97165.0,151.0
store_2073,5639,12,02/02/2024,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,3257686.0,176259.0,390.0
store_774,5640,12,21/03/2024,,Sport,Sport Clothes & Equipment,Sport general store,4394703.0,1279290.0,200.0
store_355,5641,12,08/03/2024,,Fashion apparel,Family Fashion,Family Fashion,8121652.0,1344788.0,444.0
store_325,5642,12,18/04/2024,,Fashion apparel,Family Fashion,Jeans,3867299.0,353275.0,137.0
store_1941,5643,12,30/05/2024,,Fashion apparel,Family Fashion,Family Fashion,1368139.0,1246391.0,141.0
store_1709,5644,12,24/05/2024,,Fashion apparel,Men's Fashion,Men's Fashion,632065.0,957711.0,227.0
store_2004,5645,12,28/06/2024,,Health & Beauty,"Perfumery, beautycare",Monobrand Luxury,8462992.0,1136059.0,120.0
store_63,5646,12,07/06/2024,,Fashion apparel,Family Fashion,Family Fashion,9762177.0,749160.0,434.0
store_1311,5647,12,03/08/2024,,Bags & Footwear & Accessories,Footwear,Family footwear,6213581.0,741007.0,427.0
store_1589,5648,12,11/09/2024,,Fashion apparel,Women's Fashion,Women's Fashion,5665126.0,388360.0,375.0
store_166,5649,12,17/09/2024,,Food & Beverage Services,Fast Meal,American & Burgers,2838744.0,563876.0,101.0
store_2120,5650,12,27/09/2024,,Gifts,Themed Gift,Themed gift,7302390.0,142823.0,384.0
store_1795,5651,15,28/10/1993,09/10/2023,Health & Beauty,Optician,Optician & Sunglasses,3343018.0,738458.0,50.0
store_1378,5652,15,31/12/1992,,Culture & Media & Technology,Computer Products & Electronics games,"Video games, softwares",4872419.0,1025117.0,330.0
store_1344,5653,15,31/12/1992,08/02/2023,Bags & Footwear & Accessories,Footwear,Family footwear,5879100.0,607651.0,458.0
store_2129,5654,15,31/12/1992,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,5190963.0,458059.0,123.0
store_807,5655,15,01/01/1995,,Fashion apparel,Women's Fashion,Women's Fashion,9965084.0,1203944.0,325.0
store_1376,5656,15,01/05/1997,,Fashion apparel,Women's Fashion,Women's Fashion,897567.0,311344.0,207.0
store_1387,5657,15,01/03/1996,,Health & Beauty,Optician,Optician & Sunglasses,7786547.0,202288.0,421.0
store_1335,5658,15,01/03/1994,,Food & Beverage Services,Gourmet Food Products,Chocolate,7392552.0,409819.0,70.0
store_30,5659,15,01/01/1995,,Fashion apparel,Family Fashion,Jeans,5475442.0,902643.0,301.0
store_1332,5660,15,01/01/1995,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,7971319.0,460259.0,435.0
store_1480,5661,15,31/12/1992,20/06/2021,Fashion apparel,Men's Fashion,Men's Fashion,3311439.0,1189129.0,167.0
store_1345,5662,15,01/08/2001,,Fashion apparel,Women's Fashion,Women's Fashion,1339194.0,1298628.0,232.0
store_1627,5663,15,24/06/2000,,Fashion apparel,Women's Fashion,Women's Fashion,2250322.0,806150.0,449.0
store_1353,5664,15,01/10/1997,01/03/2023,Bags & Footwear & Accessories,Footwear,Family footwear,9916334.0,526500.0,362.0
store_1330,5665,15,15/04/1999,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,6437086.0,288658.0,50.0
store_1454,5666,15,21/12/1994,,Food & Beverage Services,Fast Meal,Sandwiches,9749699.0,1178667.0,383.0
store_1131,5667,15,31/12/1992,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1699885.0,75540.0,473.0
store_996,5668,15,31/12/1992,,Food Stores & Mass Merchandise,Hypermarkets,Hypermarkets,398710.0,853696.0,293.0
store_1355,5669,15,14/12/2000,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,9117667.0,780285.0,344.0
store_32,5670,15,31/12/1992,,Food & Beverage Services,Fast Meal,American & Burgers,3102650.0,314313.0,202.0
store_1312,5671,15,20/03/1996,,Fashion apparel,Men's Fashion,Men's Fashion,7742669.0,1138120.0,202.0
store_1327,5672,15,18/09/1995,,Fashion apparel,Men's Fashion,Men's Fashion,3014854.0,672540.0,47.0
store_654,5673,15,01/02/1995,,Food & Beverage Services,Fast Meal,Sandwiches,4403252.0,73005.0,330.0
store_1372,5674,15,31/12/1992,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,4780948.0,736601.0,121.0
store_1336,5675,15,31/12/1992,,Fashion apparel,Women's Fashion,Women's Fashion,3151702.0,422936.0,44.0
store_2034,5676,15,01/07/1995,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",3160387.0,818529.0,446.0
store_31,5677,15,31/12/1992,27/03/2022,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,4248441.0,332955.0,219.0
store_1787,5678,15,01/09/1993,13/06/2023,Food & Beverage Services,Fast Meal,Sandwiches,8208231.0,247700.0,212.0
store_1561,5679,15,31/12/1992,31/10/2020,Fashion apparel,Matern./Childr. Fash.,Children fashion,6160143.0,208485.0,507.0
store_71,5680,15,01/01/1994,10/10/2024,Fashion apparel,Women's Fashion,Women's Fashion,9448348.0,982912.0,301.0
store_31,5681,15,19/05/1993,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,2975673.0,103235.0,322.0
store_521,5682,15,01/09/1995,29/08/2024,Fashion apparel,Men's Fashion,Men's Fashion,6333996.0,1043001.0,485.0
store_1738,5683,15,02/05/2002,14/03/2021,Fashion apparel,Lingerie & Underwear,Women underwear,1375377.0,1197954.0,249.0
store_21,5684,15,15/05/2002,,Fashion apparel,Family Fashion,Family Fashion,5354549.0,728246.0,219.0
store_1319,5685,15,06/04/2002,01/10/2022,Fashion apparel,Women's Fashion,Women's Fashion,9877476.0,541632.0,295.0
store_1501,5686,15,24/09/2003,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,4517546.0,1219075.0,332.0
store_67,5687,15,01/10/2003,,Fashion apparel,Women's Fashion,Women's Fashion,5782722.0,190365.0,101.0
store_172,5688,15,01/12/2003,19/01/2024,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,4751765.0,210684.0,251.0
store_1461,5689,15,01/06/2004,,Health & Beauty,Optician,Optician & Sunglasses,758883.0,749872.0,7.0
store_1605,5690,15,28/07/2004,,Gifts,Toys,Toys,8688398.0,654235.0,6.0
store_21,5691,15,06/10/2004,01/04/2021,Fashion apparel,Family Fashion,Family Fashion,2404308.0,498949.0,38.0
store_1321,5692,15,24/09/2005,16/09/2022,Fashion apparel,Lingerie & Underwear,Women underwear,10076811.0,1112590.0,196.0
store_1390,5693,15,16/12/2005,10/10/2021,Fashion apparel,Men's Fashion,Men's Fashion,3082004.0,1144532.0,349.0
store_1663,5694,15,20/09/2006,,Department Stores,Department Stores,Department Stores,2039635.0,878642.0,219.0
store_1933,5695,15,29/03/2006,30/01/2021,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",9709812.0,1045866.0,211.0
store_2130,5696,15,16/12/2006,21/10/2022,Gifts,Themed Gift,Themed gift,4850274.0,130630.0,276.0
store_1349,5697,15,18/12/2007,,Services,Imaterial services,Travel Agency,7073046.0,1252469.0,162.0
store_1323,5698,15,25/07/2008,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,4409169.0,407488.0,22.0
store_1542,5699,15,01/08/2008,,Jewellery,Jewellery & Watches,Watches,2795752.0,609098.0,154.0
store_109,5700,15,22/12/2008,09/02/2023,Bags & Footwear & Accessories,Footwear,Family footwear,5867160.0,286945.0,103.0
store_364,5701,15,03/10/2009,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,1710270.0,49580.0,50.0
store_1363,5702,15,22/10/2009,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",4104149.0,687154.0,367.0
store_1038,5703,15,01/08/2008,,Health & Beauty,Hair & Body,Hairdressers,8607845.0,491438.0,158.0
store_2131,5704,15,01/04/2006,,Fashion apparel,Men's Fashion,Men's Fashion,413026.0,468643.0,125.0
store_2132,5705,15,20/05/2010,,Health & Beauty,Optician,Optician & Sunglasses,6770203.0,289756.0,121.0
store_33,5706,15,01/06/2007,,Services,Multiservices shops,Multiservices shops,2882960.0,1251239.0,57.0
store_62,5707,15,16/01/2006,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,6708418.0,894598.0,60.0
store_1809,5708,15,22/09/2010,,Food & Beverage Services,Fast Meal,Cafeterias,1935444.0,256061.0,510.0
store_1309,5709,15,30/10/2010,26/02/2024,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,6783134.0,861706.0,46.0
store_1338,5710,15,24/11/2010,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7356952.0,362865.0,339.0
store_1436,5711,15,25/03/2011,,Fashion apparel,Men's Fashion,Men's Fashion,4810074.0,661199.0,84.0
store_1346,5712,15,01/10/2010,,Gifts,Themed Gift,Themed gift,8314320.0,984078.0,5.0
store_468,5713,15,29/09/2010,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,7418610.0,914418.0,486.0
store_189,5714,15,18/05/2011,,Home,Furniture & Interior Design,Decoration accessories / Design,8663481.0,359684.0,218.0
store_1577,5715,15,10/05/2011,,Food & Beverage Services,Fast Meal,American & Burgers,1436829.0,1139027.0,42.0
store_2133,5716,15,09/03/2011,,Fashion apparel,Family Fashion,Family Fashion,5194137.0,603451.0,378.0
store_193,5717,15,23/09/2011,,Fashion apparel,Women's Fashion,Women's Fashion,7913746.0,403377.0,334.0
store_1328,5718,15,20/07/2011,,Health & Beauty,Hair & Body,Hairdressers,5592286.0,920315.0,309.0
store_1852,5719,15,29/03/2012,,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,363404.0,1187426.0,368.0
store_1778,5720,15,12/04/2012,23/12/2022,Fashion apparel,Women's Fashion,Women's Fashion,9027267.0,857962.0,297.0
store_49,5721,15,27/06/2012,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,7653304.0,235170.0,481.0
store_139,5722,15,03/08/2012,,Fashion apparel,Lingerie & Underwear,Women underwear,6715399.0,1206453.0,165.0
store_1488,5723,15,26/09/2012,25/01/2023,Fashion apparel,Women's Fashion,Women's Fashion,9171978.0,1187234.0,491.0
store_959,5724,15,22/09/2012,,Fashion apparel,Matern./Childr. Fash.,Children fashion,9939977.0,967485.0,159.0
store_15,5725,15,03/10/2012,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1811122.0,246992.0,218.0
store_801,5726,15,03/10/2012,21/03/2024,Sport,Sport Clothes & Equipment,Sport general store,5097916.0,572195.0,201.0
store_170,5727,15,03/12/2012,05/06/2024,Fashion apparel,Women's Fashion,Women's Fashion,3929226.0,228033.0,465.0
store_1358,5728,15,15/12/2012,07/06/2022,Gifts,Cards & Gadgets,Cards & Gadgets,5255724.0,1032971.0,221.0
store_803,5729,15,19/01/2013,29/02/2024,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",8857473.0,1134131.0,116.0
store_1367,5730,15,22/01/2013,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,7847830.0,83165.0,111.0
store_78,5731,15,01/01/2013,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",9539177.0,727476.0,396.0
store_1465,5732,15,06/02/2013,,Fashion apparel,Women's Fashion,Women's Fashion,9059835.0,716186.0,359.0
store_1324,5733,15,11/04/2013,,Fashion apparel,Matern./Childr. Fash.,Children fashion,1680820.0,686182.0,297.0
store_1373,5734,15,21/06/2013,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,3615312.0,801008.0,429.0
store_1356,5735,15,04/02/2014,,Jewellery,Jewellery & Watches,Watches,6119430.0,589703.0,289.0
store_554,5736,15,12/03/2014,23/12/2022,Fashion apparel,Women's Fashion,Women's Fashion,3215291.0,229806.0,177.0
store_554,5737,15,20/03/2014,,Fashion apparel,Lingerie & Underwear,Women underwear,6172698.0,91805.0,458.0
store_39,5738,15,09/04/2014,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,5347313.0,993072.0,35.0
store_355,5739,15,06/06/2014,,Fashion apparel,Family Fashion,Family Fashion,1026543.0,821520.0,166.0
store_1823,5740,15,26/07/2014,,Bags & Footwear & Accessories,Footwear,Men footwear,8122030.0,107662.0,327.0
store_951,5741,15,25/09/2014,,Fashion apparel,Lingerie & Underwear,Women underwear,6132022.0,944652.0,265.0
store_7,5742,15,15/01/2015,,Food & Beverage Services,Fast Meal,American & Burgers,8846773.0,714550.0,244.0
store_1464,5743,15,21/01/2015,,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,2561834.0,805787.0,159.0
store_1454,5744,15,30/07/2015,11/03/2021,Food & Beverage Services,Fast Meal,Sandwiches,800058.0,202463.0,27.0
store_1422,5745,15,13/11/2015,22/05/2023,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,6691706.0,1182283.0,286.0
store_1452,5746,15,11/12/2015,01/01/2023,Health & Beauty,Optician,Optician & Sunglasses,252429.0,1265336.0,249.0
store_899,5747,15,11/12/2015,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,2537662.0,239751.0,63.0
store_1379,5748,15,15/10/2015,,Entertainment,Entertainment,Kids Entertainment,3872015.0,1125141.0,320.0
store_1806,5749,15,01/01/2016,27/09/2020,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,1376201.0,253839.0,297.0
store_50,5750,15,30/01/2016,22/09/2024,Jewellery,Jewellery & Watches,Watches,6272174.0,52780.0,446.0
store_673,5751,15,04/01/2016,31/07/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,4064310.0,229245.0,147.0
store_654,5752,15,29/02/2016,,Food & Beverage Services,Fast Meal,Sandwiches,5434350.0,462549.0,49.0
store_513,5753,15,10/03/2016,,Health & Beauty,Optician,Optician & Sunglasses,9891696.0,527278.0,494.0
store_2134,5754,15,06/04/2016,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,5994086.0,627562.0,344.0
store_2135,5755,15,25/04/2016,,Health & Beauty,Pharmacy,Pharmacy,7745833.0,1188115.0,508.0
store_612,5756,15,07/06/2016,,Services,Clothing-related services,Dry cleaning,949441.0,315277.0,265.0
store_1722,5757,15,03/08/2016,,Services,Non-clothes repairs,Non clothes repairs,4643573.0,819540.0,110.0
store_1398,5758,15,17/07/2016,,Food & Beverage Services,Sweet moments,Juices,9070643.0,371533.0,16.0
store_287,5759,15,23/09/2016,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,6675117.0,1267852.0,239.0
store_1351,5760,15,15/10/2016,,Fashion apparel,Lingerie & Underwear,Women underwear,5502032.0,957795.0,491.0
store_2136,5761,15,15/10/2016,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,2044017.0,472077.0,86.0
store_1311,5762,15,12/10/2016,03/05/2023,Bags & Footwear & Accessories,Footwear,Family footwear,9272142.0,867241.0,210.0
store_654,5763,15,04/11/2016,,Food & Beverage Services,Fast Meal,Sandwiches,8142677.0,96106.0,443.0
store_63,5764,15,10/12/2016,,Fashion apparel,Family Fashion,Family Fashion,7000507.0,781704.0,344.0
store_1334,5765,15,02/12/2016,,Fashion apparel,Men's Fashion,Men's Fashion,6936270.0,482132.0,347.0
store_2137,5766,15,28/12/2016,,Food & Beverage Services,Fast Meal,Cafeterias,5252596.0,207626.0,110.0
store_1369,5767,15,10/02/2017,25/06/2024,Bags & Footwear & Accessories,Footwear,Women footwear,2278631.0,302142.0,296.0
store_57,5768,15,12/05/2017,31/12/2020,Services,Imaterial services,Travel Agency,5973419.0,1220459.0,495.0
store_145,5769,15,06/09/2017,07/11/2023,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,8058500.0,273570.0,158.0
store_1180,5770,15,15/09/2017,30/03/2022,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,3174657.0,592134.0,1.0
store_1371,5771,15,10/10/2017,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",1483003.0,318556.0,324.0
store_1381,5772,15,09/12/2017,20/10/2024,Fashion apparel,Men's Fashion,Men's Fashion,9619910.0,1285707.0,494.0
store_1720,5773,15,31/01/2018,,Food & Beverage Services,Fast Meal,American & Burgers,6939394.0,257830.0,78.0
store_2138,5774,15,27/03/2018,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,261074.0,772669.0,186.0
store_2110,5775,15,25/04/2018,,Fashion apparel,Family Fashion,Family Fashion,1446030.0,310920.0,477.0
store_1797,5776,15,13/04/2018,,Food & Beverage Services,Fast Meal,Sandwiches,7730814.0,934261.0,480.0
store_2139,5777,15,12/05/2018,03/12/2023,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1119470.0,97348.0,333.0
store_1392,5778,15,27/06/2018,,Fashion apparel,Men's Fashion,Men's Fashion,5687535.0,766238.0,477.0
store_2140,5779,15,01/07/2018,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,1247879.0,865682.0,211.0
store_1384,5780,15,04/07/2018,16/02/2024,Fashion apparel,Men's Fashion,Men's Fashion,3783996.0,332670.0,31.0
store_2141,5781,15,10/01/2019,31/05/2022,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,2656101.0,1110273.0,351.0
store_2142,5782,15,06/02/2019,11/10/2021,Services,Imaterial services,Others Immaterial services,7106523.0,665949.0,343.0
store_822,5783,15,21/02/2019,05/11/2023,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,6286946.0,448186.0,244.0
store_1386,5784,15,14/03/2019,,Sport,Sport Clothes & Equipment,Sport equipment,6784827.0,1029154.0,92.0
store_1544,5785,15,01/01/2019,,Entertainment,Entertainment,Cinemas,9751920.0,1017117.0,455.0
store_1337,5786,15,29/03/2019,,Fashion apparel,Family Fashion,Jeans,9680248.0,441339.0,469.0
store_1736,5787,15,09/04/2019,,Food & Beverage Services,Service to table restaurants,Crepes,2822978.0,915001.0,247.0
store_1759,5788,15,12/04/2019,14/09/2024,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,5280669.0,1101281.0,500.0
store_701,5789,15,10/04/2019,06/03/2022,Fashion apparel,Family Fashion,Family Fashion,5962368.0,1352416.0,253.0
store_101,5790,15,09/05/2019,,Gifts,Toys,Toys,1037442.0,1282809.0,505.0
store_1591,5791,15,01/06/2019,,Bags & Footwear & Accessories,Footwear,Family footwear,6694686.0,441034.0,365.0
store_280,5792,15,18/07/2019,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",3785520.0,140519.0,161.0
store_1391,5793,15,12/07/2019,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,268467.0,827068.0,405.0
store_1850,5794,15,31/07/2019,28/02/2022,Food & Beverage Services,Fast Meal,Asian - Fast Meal,3904459.0,54134.0,203.0
store_137,5795,15,01/08/2019,,Fashion apparel,Matern./Childr. Fash.,Children fashion,5081269.0,1136921.0,459.0
store_1421,5796,15,17/08/2019,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,883756.0,659871.0,263.0
store_130,5797,15,31/08/2019,21/09/2023,Fashion apparel,Family Fashion,Family Fashion,9864567.0,109859.0,462.0
store_1579,5798,15,12/10/2019,21/04/2022,Fashion apparel,Family Fashion,Family Fashion,5659200.0,1214314.0,396.0
store_1496,5799,15,12/10/2019,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,6211469.0,309753.0,63.0
store_1566,5800,15,18/11/2019,22/02/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,9252999.0,853249.0,133.0
store_1375,5801,15,10/12/2019,,Fitness,Gym,Gym,6821203.0,780214.0,338.0
store_1343,5802,15,19/02/2020,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,1506163.0,1151759.0,248.0
store_1437,5803,15,13/06/2020,16/05/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,4827476.0,333073.0,320.0
store_1395,5804,15,15/07/2020,,Fashion apparel,Matern./Childr. Fash.,Children fashion,5823056.0,1075737.0,113.0
store_54,5805,15,15/07/2020,14/07/2024,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,9100916.0,1314770.0,120.0
store_1743,5806,15,12/09/2020,,Health & Beauty,Optician,Optician & Sunglasses,2287680.0,557716.0,317.0
store_1848,5807,15,03/10/2020,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,7908124.0,315788.0,476.0
store_1418,5808,15,30/10/2020,03/05/2024,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,3045440.0,1215677.0,8.0
store_262,5809,15,28/11/2020,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,7878950.0,213000.0,121.0
store_1768,5810,15,10/12/2020,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4151244.0,589839.0,260.0
store_1402,5811,15,19/05/2021,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,4849508.0,1321322.0,478.0
store_728,5812,15,19/05/2021,26/11/2022,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,3317336.0,559793.0,179.0
store_90,5813,15,19/05/2021,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,7593907.0,179684.0,345.0
store_1437,5814,15,19/05/2021,21/05/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,4329987.0,799701.0,260.0
store_166,5815,15,01/06/2021,,Food & Beverage Services,Fast Meal,American & Burgers,7461914.0,225206.0,142.0
store_1947,5816,15,16/06/2021,30/11/2022,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,9214567.0,916250.0,344.0
store_2143,5817,15,05/06/2021,11/02/2024,Entertainment,Entertainment,Others Entertainment,8418706.0,228350.0,351.0
store_94,5818,15,29/07/2021,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,4920941.0,241168.0,24.0
store_1590,5819,15,04/09/2021,12/03/2022,Fashion apparel,Family Fashion,Family Fashion,6593812.0,150192.0,196.0
store_2144,5820,15,16/10/2021,18/11/2022,Fashion apparel,Women's Fashion,Women's Fashion,8490149.0,956855.0,113.0
store_1390,5821,15,15/10/2021,,Fashion apparel,Men's Fashion,Men's Fashion,274091.0,489442.0,446.0
store_1708,5822,15,05/11/2021,,Health & Beauty,Optician,Optician & Sunglasses,3793384.0,98121.0,161.0
store_2145,5823,15,13/11/2021,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",3101951.0,784529.0,493.0
store_367,5824,15,25/11/2021,,Fashion apparel,Family Fashion,Family Fashion,454621.0,239151.0,175.0
store_2146,5825,15,03/12/2021,01/07/2024,Services,Other product-related services,Others Products related services,6461852.0,1342052.0,363.0
store_1570,5826,15,20/12/2021,30/04/2022,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",7389661.0,395065.0,167.0
store_1764,5827,15,22/04/2022,,Services,Imaterial services,Travel Agency,444080.0,705477.0,372.0
store_1602,5828,15,01/06/2022,01/05/2024,Health & Beauty,Health Services,Health Services,1856938.0,1240931.0,346.0
store_1444,5829,15,09/07/2022,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",4388896.0,1280516.0,510.0
store_1180,5830,15,29/06/2022,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,8907630.0,288919.0,483.0
store_1718,5831,15,22/10/2022,08/10/2023,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,7681643.0,214861.0,64.0
