store_id,block_id,external_mall_id
,,
10851,,
,,
,,
2620,,
,,
,,
14453,,
,,
6165,,
13836,,
13375,,
,,
7582,,
,,
1049,,
7309,,
,,
14248,,
9254,,
,,
1641,7416,30
13650,,
,,
1469,4547,10
14775,,
2302,,
,,
11396,6163,25
11787,,
,,
,,
,,
9074,,
604,,
,,
,,
12718,,
10569,,
15031,,
11271,,
,,
15211,,
8634,,
12254,11620,32
,,
,,
,,
14075,,
9136,,
,,
8271,,
13560,,
12769,,
14918,,
,,
,,
3178,,
9592,,
1875,7408,30
,,
9316,,
14538,,
,,
,,
,,
,,
7929,,
,,
2895,,
,,
,,
,,
13827,,
,,
8907,,
,,
,,
,,
,,
9719,,
,,
,,
6312,,
,,
,,
37,7688,13
2022,6861,33
13108,,
,,
13238,,
2767,,
1917,6753,33
12950,,
,,
10879,,
,4544,10
11197,6412,26
11648,,
1467,4520,10
14044,,
734,4113,19
15160,,
1967,6850,33
7873,,
2117,,
,,
14784,,
14959,,
,,
,,
11196,6512,26
,,
,,
15055,,
1869,7456,30
,,
9327,11149,18
,,
9846,5829,28
,,
,,
,,
,,
,,
,,
9185,,
7162,1064,36
,,
14120,,
12498,,
,,
1445,4465,10
6920,,
2118,6869,33
8413,,
6737,,
8921,,
2958,,
,,
9016,,
2943,,
,,
9105,,
9288,11290,18
10337,,
,,
,,
6595,,
,,
12986,,
,,
9840,5665,28
12052,,
,,
4679,2870,12
12025,,
,,
14003,,
,,
,,
,,
,,
,,
,,
,,
,,
13635,,
,,
,,
,,
13233,,
,,
9774,,
,,
14646,,
15287,,
14664,,
12640,,
2223,6883,33
,,
1057,,
7203,,
,,
12956,,
,,
8204,,
14952,,
9142,,
3139,,
12660,,
15143,,
,,
11575,6303,25
,,
,,
9125,,
,,
,,
11303,6508,26
13479,,
,,
7965,,
,,
,,
,,
12992,,
14018,,
8982,,
10297,5937,23
,,
9326,11157,18
10894,,
,,
,,
,,
2250,6879,33
,,
15388,,
14867,,
9793,5670,28
12665,,
1945,6947,33
9442,11151,18
,,
,,
13161,,
,,
1851,7441,30
,,
365,7151,19
8786,,
1249,4658,10
12032,,
,,
14012,,
,,
14791,,
,,
13307,,
9253,11231,18
14454,,
,,
1690,7457,30
6333,,
,,
7447,,
,,
13971,,
1943,6916,33
2240,6752,33
,,
,,
11111,,
11460,6294,25
14567,,
6235,,
12411,13463,32
9026,,
,,
,,
,,
,,
,,
13582,,
,,
,,
12457,,
1974,6870,33
,,
,,
15030,,
,,
,,
13755,,
13280,,
15283,,
,,
2831,,
13366,,
12976,,
9449,11069,18
12507,,
8671,,
8496,,
2303,,
,,
15159,,
1972,6920,33
13346,,
6451,,
10850,,
,,
3792,,
1975,6871,33
13581,,
2217,6846,33
9010,,
13946,,
,,
,,
,,
15289,,
14058,,
10712,,
8446,,
8912,,
1895,7406,30
13081,,
7218,1088,36
,,
,,
,,
12844,,
,,
,,
14704,,
828,,
12374,11607,32
,,
12100,11375,32
,,
,,
,,
1121,,
,,
2196,6857,33
,,
,,
8967,,
2161,,
13744,,
,,
8352,,
,,
,,
8850,,
9198,,
,,
15415,,
228,7633,13
13983,,
,,
,,
12881,,
13831,,
14396,,
,,
,,
,,
6639,,
13602,,
,,
,,
12470,,
8708,,
7114,1112,36
7114,1102,36
13959,,
6996,,
8858,,
,,
183,7536,13
,,
11994,,
14785,,
13347,,
12568,,
8178,,
,,
,,
14964,,
,,
,,
12403,11376,32
,,
4269,,
6372,,
106,7558,13
13531,,
10823,,
7603,,
,,
,,
720,7160,19
14911,,
,,
13941,,
13475,,
,,
,,
9355,11152,18
,,
14448,,
,,
,,
,,
10827,,
2185,6926,33
,,
,,
,,
7147,1181,36
7147,1161,36
13616,,
,,
12662,,
,,
1284,4516,10
,,
,,
9322,11166,18
,,
890,,
7345,,
,,
13227,,
1224,4472,10
14764,,
,,
835,,
,,
1529,,
8953,,
,,
,,
14745,,
9518,,
10537,,
10100,5933,23
,,
9284,11220,18
,,
,,
14435,,
13443,,
,,
12001,,
12680,,
1936,6952,33
5717,4394,17
,,
,,
10076,6010,23
,,
,,
,,
790,,
,,
,,
,,
2363,,
12896,,
,,
,,
13792,,
12165,11385,32
12164,,
10572,,
353,,
,11740,32
,,
12654,,
1090,,
14707,,
8926,,
13769,,
,,
15193,,
1680,7445,30
,,
,,
,,
2637,,
13482,,
15137,,
10997,2278,24
1506,,
,,
2055,6831,33
14830,,
386,,
6579,,
11979,,
,,
,,
12983,,
,,
6892,,
1412,4657,10
,,
8879,,
13764,,
,,
13333,,
271,7647,13
,,
389,7179,19
,,
14455,,
1444,4532,10
,,
204,7597,13
,,
9339,11143,18
,,
15386,,
9707,,
,,
778,,
13294,,
,,
,,
392,7084,19
9169,,
9000,,
13182,,
13244,,
9145,,
9156,,
,,
2180,6923,33
7590,,
14393,,
9238,11230,18
1878,7394,30
,,
,,
,,
,,
13631,,
,,
,,
,,
,,
4692,2923,12
15049,,
6545,,
,,
8059,,
,,
14584,,
,,
,,
9053,,
,,
12185,9376,32
7156,1276,36
,,
84,7531,13
,,
14950,,
,,
,,
1234,4538,10
,,
12877,,
,,
,,
13694,,
13219,,
8006,,
1513,,
9465,11212,18
,,
,,
1107,,
,,
2781,,
,,
14291,,
12606,,
,,
7514,,
,,
12172,11647,32
13782,,
6973,,
11637,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
4533,2865,12
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2489,,
,,
2524,,
,,
,,
2534,,
2542,,
2543,,
,,
,,
,,
2551,,
2553,,
,,
,,
2580,,
,,
,,
,,
,,
2596,,
,,
,,
,,
,,
,,
,,
,,
6132,,
,,
,,
6146,,
,,
,,
6305,,
,,
6309,,
,,
,,
6663,,
6664,,
6665,,
,,
6672,,
6675,,
6679,,
,,
,,
,,
,,
6710,,
6754,,
6861,,
,,
6884,,
,,
,,
6909,,
,,
,,
,,
,,
7474,,
,,
,,
,,
,,
,,
10815,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2670,,
2684,,
2688,,
,,
,,
4346,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
12899,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
12750,,
,,
,,
,,
,,
13100,,
,,
,,
,,
,,
,,
13105,,
,,
,,
,,
13035,,
,,
,,
,,
13045,,
,,
,,
,,
13290,,
,,
,,
,,
,,
,,
,,
,,
13343,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
13628,,
,,
,,
,,
13643,,
,,
,,
,,
,,
,,
,,
13788,,
,,
,,
,,
,,
,,
,,
13974,,
,,
13989,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14110,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14347,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14311,,
,,
14323,,
,,
,,
,,
,,
,,
,,
,,
14542,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14561,,
14580,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
15092,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
15363,,
,,
,,
,,
,,
,,
,,
,,
,,
4529,,
,,
,,
,,
,,
,,
,,
,,
4592,,
,,
,,
,,
,,
4672,2919,12
4698,2921,12
4714,2931,12
,,
,,
,,
,,
4540,2875,12
4548,2874,12
,,
4572,2862,12
,,
,,
,,
,,
,,
,,
,,
,,
4645,13559,12
,,
,,
,,
,,
,,
,,
,,
,,
,,
4574,2840,12
4628,2818,12
4629,2819,12
,,
,,
4660,2891,12
4663,2810,12
4671,,
,,
4619,,
,,
,,
,,
,,
3488,,
3484,,
3510,,
,,
3383,,
,,
,,
3364,,
,,
3368,,
,,
3409,,
3463,,
3470,,
3477,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
5105,1761,16
,,
5153,1748,16
,,
,,
5128,1834,16
,,
,,
,,
,,
,,
,,
5301,1690,16
,,
,,
,,
,,
,,
,,
5100,1772,16
,,
,,
,,
,,
5158,1828,16
,,
5125,,
,,
,,
,,
,,
5130,,
,,
,,
5184,1715,16
,,
,,
,,
5269,1633,16
,,
5178,,
5146,2215,16
5360,1682,16
5166,,
,,
,,
,,
,,
5188,1732,16
5192,1755,16
5196,1696,16
5199,,
,,
5205,1770,16
,,
5285,1764,16
5334,1655,16
5296,1744,16
5323,1801,16
5352,1868,16
5357,1870,16
5378,1849,16
5381,1636,16
,,
,,
,,
,,
,,
,,
,,
,,
4797,,
,,
4831,5109,14
4958,5021,14
4964,5023,14
4949,5020,14
5043,5018,14
5085,5015,14
5092,5019,14
,,
,,
4866,5120,14
,,
4810,,
,,
,,
,,
4800,,
4758,4993,14
,,
,,
,,
,,
,,
,,
,,
4741,,
4895,,
5051,,
4813,,
4802,5139,14
4748,,
,,
,,
,,
,,
,,
,,
,,
4811,5048,14
,,
5061,4979,14
4808,,
,,
,,
,,
4846,5093,14
,,
5014,5094,14
5047,4977,14
4792,,
,,
4784,5141,14
,,
,,
,,
,,
4743,5062,14
4981,5113,14
,,
,,
,,
,,
,,
,,
,,
,,
,,
3673,,
,,
,,
,,
,,
3626,,
,,
,,
3671,,
3631,,
3681,,
,,
3700,,
3701,,
3714,,
3717,,
3729,,
,,
2974,,
,,
,,
,,
,,
2971,,
3005,,
2980,,
3047,,
,,
3000,,
,,
3019,,
3027,,
,,
3072,,
,,
3094,,
,,
3136,,
3147,,
3158,,
3169,,
,,
,,
,,
3189,,
,,
3236,,
,,
3202,,
,,
,,
,,
3283,,
3226,,
3212,,
,,
3216,,
3234,,
3296,,
,,
,,
3249,,
3257,,
3265,,
3284,,
,,
,,
,,
,,
3758,,
,,
,,
,,
,,
,,
3748,,
,,
,,
,,
,,
,,
3751,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
3779,,
,,
3832,,
3763,,
,,
3752,,
3764,,
3771,,
,,
3848,,
,,
,,
,,
3809,,
3811,,
3850,,
3861,,
3868,,
3883,,
3893,,
3919,,
3923,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
3936,,
3935,,
3962,,
,,
,,
,,
,,
3961,,
,,
,,
,,
4019,,
3934,,
,,
3932,,
,,
,,
3967,,
,,
,,
3970,,
,,
,,
3972,,
4010,,
4012,,
,,
,,
5898,4855,7
5905,,
,,
5904,4856,7
5890,4817,7
,,
,,
5894,4854,7
5897,4842,7
,,
,,
,,
,,
,,
,,
5936,49,7
,,
,,
,,
,,
,,
5972,,
,,
,,
,,
,,
,,
5901,70,7
,,
,,
6055,,
6065,4872,7
6075,47,7
,,
5910,4850,7
,,
,,
,,
,,
5912,4828,7
,,
5918,4811,7
5925,,
5919,40,7
,,
,,
,,
5973,4867,7
6062,4802,7
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
5656,4367,17
5655,4368,17
,,
,,
,,
,,
,,
,,
,,
5685,,
,,
5687,4328,17
,,
,,
5720,,
5727,4370,17
5732,4377,17
5820,,
5842,4390,17
,,
5675,4307,17
,,
,,
,,
,,
,,
,,
,,
,,
,,
5680,4284,17
,,
,,
,,
,,
,,
5663,4384,17
5662,4422,17
,,
,,
,,
,,
,,
5723,4419,17
5736,,
5838,4419,17
5857,4372,17
,,
,,
,,
,,
,,
3331,,
3335,,
3539,,
,,
,,
,,
3541,,
3542,,
,,
3543,,
,,
,,
,,
,,
,,
3546,,
,,
,,
,,
,,
,,
,,
,,
,,
3547,,
,,
,,
3548,,
3550,,
,,
,,
,,
3555,,
,,
3556,,
3562,,
,,
,,
,,
,,
3599,,
3600,,
,,
5521,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
5407,443,15
5399,503,15
,,
,,
,,
,,
,,
,,
5459,512,15
,,
5475,520,15
,,
5505,518,15
5545,523,15
,,
5602,497,15
5627,516,15
5638,432,15
5648,506,15
5491,440,15
,,
5447,,
,,
5423,,
,,
5446,570,15
5428,573,15
5422,,
,,
,,
,,
,,
,,
,,
5448,577,15
,,
5471,602,15
5487,584,15
5492,568,15
5497,560,15
5500,,
,,
5556,,
4446,,
,,
4375,6609,22
,,
,,
,,
4365,6617,22
4364,6616,22
,,
,,
,,
,,
4406,6624,22
,,
,,
,,
,,
,,
,,
4465,6681,22
,,
,,
4403,6627,22
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
4386,6642,22
,,
,,
4401,6675,22
4421,6653,22
,,
4464,,
4468,,
4504,6719,22
4505,6674,22
4517,6673,22
4521,6700,22
4526,,
,,
,,
4122,,
,,
,,
4040,,
,,
4051,,
4043,,
,,
,,
,,
4041,,
,,
,,
,,
4060,,
,,
,,
,,
,,
,,
,,
,,
4076,,
4078,,
,,
,,
,,
,,
4088,,
,,
,,
,,
4095,,
4096,,
,,
4111,,
,,
4115,,
4140,,
4142,,
4159,,
4163,,
4149,,
4194,,
4225,,
4272,,
6107,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
12497,,
,,
,,
,,
12518,,
12530,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
12920,,
,,
,,
,,
,,
,,
12960,,
12964,,
,,
,,
,,
12818,,
12833,,
,,
,,
13188,,
,,
13364,,
13362,,
13410,,
,,
13411,,
13532,,
13651,,
13721,,
13740,,
13732,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14406,,
,,
,,
,,
14526,,
,,
,,
,,
,,
,,
14530,,
,,
,,
,,
,,
,,
,,
14612,,
14632,,
14648,,
14647,,
14653,,
14681,,
,,
,,
14740,,
14727,,
,,
,,
,,
14822,,
14846,,
14854,,
14921,,
14922,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
15122,,
15178,,
,,
,,
,,
,,
,,
15307,,
,,
,,
15365,,
,,
,,
15426,,
15430,,
15442,,
15493,,
,,
,,
,,
,,
,,
38,,
178,,
73,,
,,
69,,
138,,
176,,
211,,
220,7680,13
296,7610,13
307,,
,,
,,
412,,
,,
,,
580,,
,,
,,
,,
,,
360,,
,,
,,
,,
,,
,,
,,
,,
421,,
,,
,,
,,
424,,
,,
,,
,,
525,,
,,
578,,
616,,
679,7168,19
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
8932,,
,,
,,
,,
,,
,,
,,
8973,,
8979,,
8995,,
9039,,
9065,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
1173,,
,,
,,
,,
,,
1282,,
,,
,,
,,
1459,4648,10
1395,,
,,
,,
,,
1378,,
,,
,,
966,,
968,,
,,
,,
1046,,
,,
1065,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
9514,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
9523,,
,,
,,
,,
,,
,,
9536,,
9540,,
,,
9553,,
9578,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
11110,6387,26
,,
,,
,,
,,
,,
11176,,
,,
11190,,
,,
11385,,
11386,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10383,,
,,
,,
,,
,,
,,
,,
,,
,,
11373,,
,,
,,
,,
,,
,,
10623,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10507,,
,,
10674,,
,,
10400,,
10413,,
,,
10872,,
,,
,,
10441,,
11073,,
12257,,
12192,,
,,
12247,,
12320,,
12178,,
12179,,
12246,,
12255,,
12413,11483,32
11755,,
11712,,
,,
,,
11854,,
,,
11711,,
11898,,
11965,,
11943,,
11601,,
11782,,
11865,,
11738,,
11734,,
11745,,
11691,,
11703,,
11997,,
12023,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
9255,,
9306,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
9093,,
9107,,
,,
9140,,
,,
9166,,
9190,,
9194,,
,,
1507,,
,,
,,
,,
,,
,,
,,
,,
,,
1504,,
,,
,,
,,
1539,,
1542,,
1570,,
,,
,,
,,
,,
,,
1676,,
1677,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
1737,,
1773,,
1778,,
1781,,
1806,,
1834,,
,,
,,
,,
,,
,,
,,
,,
,,
1932,,
,,
,,
2026,,
2032,,
,,
,,
,,
,,
,,
1981,,
,,
,,
,,
,,
,,
,,
,,
,,
2065,6879,33
2067,,
,,
2110,,
2130,6792,33
2137,,
2148,,
2142,,
2188,6848,33
2212,,
2225,6847,33
2264,,
2329,,
,,
2376,,
2391,,
,,
,,
,,
,,
2440,,
,,
,,
,,
,,
9663,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10186,5999,23
,,
10298,6036,23
,,
,,
9789,,
,,
,,
9864,,
,,
,,
,,
,,
9899,,
9983,,
9990,5772,28
2804,,
2803,,
2798,,
2707,,
,,
2719,,
,,
,,
,,
,,
,,
2740,,
,,
,,
,,
,,
,,
,,
2835,,
2891,,
6581,,
,,
6573,,
,,
,,
6566,,
6556,,
6610,,
6558,,
6609,,
6621,,
6645,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
8378,,
,,
8445,,
8438,,
8423,,
,,
8425,,
,,
,,
,,
,,
8536,,
8544,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
8213,,
,,
8218,,
8220,,
8237,,
8233,,
,,
8291,,
8303,,
8346,,
8355,,
,,
,,
8824,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
8831,,
,,
,,
,,
8852,,
8887,,
,,
,,
6370,,
6395,,
6406,,
6413,,
,,
6455,,
6473,,
,,
6453,,
6437,,
6422,,
6506,,
6514,,
6529,,
6528,,
,,
,,
,,
,,
,,
6159,,
6158,,
6172,,
,,
,,
6173,,
6178,,
,,
6199,,
6228,,
6275,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
6788,,
6793,,
6800,,
6801,,
6834,,
,,
6721,,
,,
8686,,
,,
8717,,
,,
,,
,,
8701,,
8676,,
8784,,
8709,,
,,
,,
8665,,
,,
8669,,
8724,,
8731,,
8742,,
8763,,
8760,,
8797,,
8801,,
,,
,,
,,
7464,,
7470,,
,,
,,
7485,,
7489,,
7499,,
,,
7528,,
7553,,
7565,,
7580,,
,,
7066,,
,,
7042,,
,,
7107,,
,,
,,
7112,,
,,
,,
7094,,
7030,,
,,
,,
,,
7148,,
7129,,
,,
,,
,,
,,
,,
,,
,,
7253,,
7275,1076,36
7269,,
7277,1291,36
7339,,
7338,,
7354,,
,,
8015,,
8001,,
8012,,
8027,,
6951,,
,,
6962,,
6997,,
7004,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
7821,,
7895,,
7817,,
7834,,
7869,,
,,
7847,,
7862,,
7855,,
7856,,
7832,,
7827,,
,,
7815,,
7923,,
7925,,
7930,,
7934,,
7945,,
7742,,
7713,,
7659,,
7666,,
7644,,
7684,,
7688,,
7656,,
7657,,
7711,,
7702,,
7676,,
7650,,
7775,,
7791,,
7784,,
7786,,
7787,,
7794,,
7798,,
,,
,,
8558,,
,,
,,
,,
,,
8608,,
8618,,
8616,,
8636,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
11722,,
,,
,,
14251,,
,,
11667,,
,,
7820,,
12469,,
15320,,
,,
,,
,,
13246,,
,,
,,
,,
,,
,,
,,
12432,,
,,
13564,,
,,
,,
9805,5696,28
,,
6222,,
14250,,
,,
,,
12108,13573,32
10221,5985,23
8862,,
,,
,,
,,
9003,,
12107,13577,32
14048,,
,,
,,
15290,,
,,
,,
,,
14252,,
,,
7142,13814,36
8959,,
11863,,
5440,410,15
,,
9333,11293,18
,,
,,
6341,,
15144,,
,,
14541,,
,,
,,
,,
,,
,,
,,
12520,,
,,
,,
,,
,,
9311,11122,18
,,
,,
,,
5694,4438,17
4824,5050,14
,,
5413,610,15
,,
,,
,,
,,
,,
,,
6919,,
,,
,,
,,
,,
13252,,
,,
13922,,
,,
,,
,,
,,
3203,,
5934,20,7
3320,,
3593,,
,,
4155,,
,,
,,
,,
,,
,,
10630,,
11489,,
,,
,,
,,
,,
11490,,
10702,,
12245,,
11659,,
,,
11905,,
,,
9076,,
9464,,
,,
,,
,,
,,
,,
,,
,,
8390,,
8183,,
,,
6452,,
6227,,
,,
,,
,,
6727,,
,,
,,
7597,,
7331,,
7989,,
8050,,
7745,,
7680,,
,,
,,
,,
,,
863,,
,,
,,
,,
,,
1262,4753,10
,,
,,
,,
291,,
,6801,33
9895,5707,28
,,
6,7605,13
,7367,30
,,
59,,
,,
10665,,
,,
,,
2738,,
,,
,,
,,
13728,,
1082,,
,,
,,
,,
,,
,,
,4747,10
,,
,,
12625,,
954,,
,,
,,
,,
2801,,
975,,
,,
8896,,
,6845,33
,,
1844,7368,30
,,
,,
,4703,10
5546,,
,,
,,
,,
10610,,
,,
946,,
1109,,
,,
1413,4740,10
9062,,
,7369,30
,,
,,
,,
,,
,,
431,7214,19
320,7578,13
14036,,
,,
,,
12619,,
,,
13658,,
,,
10627,,
,,
10703,,
,6906,33
,,
,,
1452,4752,10
,,
,,
,,
,,
,6777,33
,,
10155,6025,23
15343,,
9646,,
,4749,10
,4748,10
,,
,,
,,
,,
9193,,
,,
,,
,,
,,
,,
,,
,,
1009,,
,,
1388,4581,10
,,
,,
,,
382,7135,19
10739,,
,,
,4775,10
1651,7314,30
,,
1538,,
14242,,
,4760,10
,,
,,
1803,7371,30
184,7752,13
,,
2957,,
,,
95,7727,13
,7487,30
1474,4567,10
,,
,7689,13
,,
2426,,
,,
,,
,,
9216,11305,18
,,
,,
,,
,,
7975,,
11075,2295,24
,,
9738,,
,7507,30
10350,,
13822,,
250,,
,,
,,
2146,6778,33
,,
,,
,4116,19
,,
,,
,,
,,
,,
,,
,,
268,7580,13
,,
,,
6207,,
,7267,19
1523,,
,,
,,
,,
2075,6768,33
,,
,,
618,,
,,
,,
,13563,32
11172,6447,26
,,
,,
,,
1480,4705,10
,,
,,
1054,,
895,,
,,
1920,6744,33
,7322,30
,,
,,
,,
,,
,,
,,
,,
,,
983,,
,6914,33
,,
10056,6034,23
,,
,,
,,
,,
12002,,
,,
,,
,,
,,
,,
,,
,11752,32
11668,,
,,
,7318,30
,,
,,
,,
2443,,
,,
,,
,,
,,
,,
495,7094,19
10620,,
,,
,,
,,
,,
,,
3942,,
,,
,,
,,
,,
,,
2793,,
,,
,,
,,
2608,,
1255,4667,10
,,
,,
10737,,
,,
12547,,
12824,,
,,
6991,,
918,,
,,
,,
,,
60,7649,13
,,
9570,,
,,
,,
,4812,7
,,
,,
,,
,,
,,
,,
,,
,4708,10
,,
,7617,13
,,
142,7629,13
6220,,
,,
,,
1219,4743,10
,,
,,
1546,,
,,
,,
,7731,13
,,
,,
,,
9174,,
,4509,10
,,
,,
,,
11586,6179,25
14909,,
,,
,,
15436,,
1982,6798,33
829,,
1571,,
2269,,
12043,,
,,
,,
,7360,30
12331,11516,32
,,
,,
13498,,
2473,,
9915,5730,28
,6773,33
,,
2291,,
,,
,,
7907,,
380,7266,19
,,
,,
,,
,,
,,
,,
,,
14954,,
,,
6711,,
1731,7370,30
1596,,
8623,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
4097,,
,,
,,
,,
,,
,,
2564,,
,,
,,
,,
,,
6296,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
4314,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
4701,2984,12
,,
,,
,,
3498,,
,,
3420,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,1624,16
,1625,16
,1623,16
,,
,1626,16
,,
,1720,16
,1724,16
5177,1687,16
,,
,1691,16
,,
5232,1877,16
,,
,1722,16
5379,,
,,
,,
,,
,,
,,
,,
,,
5056,5098,14
4793,5162,14
,,
,,
,4956,14
4855,5173,14
,,
,,
,,
,,
,,
4914,,
,,
,4953,14
,4954,14
4919,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
3028,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
3833,,
3889,,
,,
,,
,,
,,
,,
,,
3997,,
,,
,,
,,
,,
,,
,4821,7
,,
,,
,,
,,
,4820,7
6031,,
,,
,,
,,
,,
,,
,,
5987,,
6054,891,7
,,
,,
,,
,4300,17
,4302,17
,,
,4338,17
,,
5768,,
,,
,4357,17
5697,4319,17
,,
,4303,17
5827,4332,17
,,
5782,,
,,
3322,,
,,
3321,,
,,
3346,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,604,15
,,
,,
,,
,,
,,
,,
,,
,,
,,
,6669,22
4426,6721,22
4474,6601,22
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
4224,,
4227,,
,,
12610,,
13214,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
9009,,
,,
,,
,,
831,,
,,
,,
912,,
,4746,10
,,
,,
,4705,10
,,
,,
,,
,,
,,
,,
,,
1361,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,11184,18
,,
,,
,,
9218,,
,,
,,
,,
,,
,,
,,
,,
1536,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2384,,
,,
1608,,
,,
,5951,23
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2819,,
,,
,,
,,
,,
6588,,
,,
,,
,,
,,
8489,,
,,
,,
,,
8245,,
8254,,
,,
8306,,
,,
,,
,,
,,
,,
8845,,
,,
,,
6510,,
,,
6522,,
,,
,,
6208,,
,,
6259,,
6139,,
,,
,,
,,
,,
,,
,,
,,
,,
7223,1299,36
,,
,,
,,
,,
6971,,
,,
,,
7003,,
,,
,,
,,
7882,,
7875,,
7719,,
7739,,
7714,,
,,
7767,,
,,
,,
,,
,,
8594,,
,,
,,
,,
,,
,,
,,
,,
,,
9829,5792,28
,,
11504,6217,25
1836,7390,30
11890,,
13507,,
,,
12046,,
14091,,
15188,,
10481,,
,,
,,
,,
,,
,,
15429,,
