block_id,external_mall_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
7418,30,51763.0,603152.3,1945.98,22674.9,517630,6031523,266
6802,33,10412.0,421619.6,357.8,14488.65,104120,4216196,291
1650,16,8112.37,972528.5,306.13,36699.19,64899,7780228,212
5897,28,21352.31,387515.38,758.42,13764.21,277580,5037700,366
7549,13,14665.56,332070.11,534.37,12099.72,131990,2988631,247
4565,10,4214.0,369702.77,149.68,13131.52,54782,4806136,366
2155,14,4082.23,665408.31,145.0,23634.72,53069,8650308,366
5662,28,58798.77,761100.85,2147.15,27793.01,764384,9894311,356
6846,33,4240.8,91717.1,145.73,3151.79,42408,917171,291
4393,17,3176.1,761868.4,113.03,27112.75,31761,7618684,281
6826,33,37454.6,792469.8,1287.1,27232.64,374546,7924698,291
4865,7,5001.12,447800.25,178.61,15992.87,40009,3582402,224
7332,30,13812.17,807518.5,490.37,28669.3,82873,4845111,169
11128,18,26496.67,404938.33,1589.8,24296.3,79490,1214815,50
6589,22,62726.64,390545.73,2379.29,14813.8,689993,4296003,290
4736,10,12555.46,447940.15,445.96,15910.44,163221,5823222,366
11630,32,3609.4,1215700.4,136.72,46049.26,18047,6078502,132
6278,25,258952.77,683008.92,9197.78,24259.88,3366386,8879116,366
6455,26,16906.77,811662.92,605.48,29067.82,219788,10551618,363
7213,19,20072.3,259338.8,754.6,9749.58,200723,2593388,266
6523,26,97810.31,612120.0,3502.85,21921.65,1271534,7957560,363
1146,36,19520.0,841468.67,836.57,36062.94,58560,2524406,70
559,15,7234.38,967248.23,256.96,34355.81,94047,12574227,366
6893,33,11210.3,266018.3,385.23,9141.52,112103,2660183,291
5953,23,20436.77,910331.08,725.9,32334.16,265678,11834304,366
6833,33,11608.3,707773.4,398.91,24322.11,116083,7077734,291
4678,10,5890.69,536464.31,209.23,19054.74,76579,6974036,366
4894,7,5526.75,173277.0,197.38,6188.46,44214,1386216,224
7604,13,86402.0,294639.56,3122.96,10649.62,777618,2651756,249
5796,28,31240.15,252513.38,1109.62,8969.05,406122,3282674,366
7032,19,3336.7,412960.9,125.44,15524.85,33367,4129609,266
6161,25,8758.31,1257883.77,311.09,44678.93,113858,16352489,366
5722,28,11449.12,671407.13,489.8,28723.3,91593,5371257,187
6296,25,244430.77,1036681.15,8681.97,36822.01,3177600,13476855,366
6498,26,2646.25,250337.75,121.67,11509.78,10585,1001351,87
501,15,2231.31,457697.15,79.47,16301.54,29007,5950063,365
6437,26,606.15,190221.62,21.77,6831.16,7880,2472881,362
5174,14,2260.15,1201145.46,80.28,42663.64,29382,15614891,366
11534,32,45472.2,909137.0,1722.43,34437.01,227361,4545685,132
7445,30,6627.3,564441.1,249.15,21219.59,66273,5644411,266
1882,16,21751.86,560156.0,818.62,21081.14,152263,3921092,186
5036,14,77167.38,698200.69,2740.92,24799.48,1003176,9076609,366
4346,17,1846.38,703808.62,65.58,24998.67,24003,9149512,366
6419,26,33872.77,878261.92,1213.07,31452.91,440346,11417405,363
7239,19,9817.7,197315.2,369.09,7417.86,98177,1973152,266
7259,19,15164.4,456686.8,570.09,17168.68,151644,4566868,266
5718,28,16232.85,429852.54,576.58,15267.99,211027,5588083,366
4712,10,12280.23,975789.0,436.18,34659.17,159643,12685257,366
7756,13,20350.0,195365.11,732.6,7033.14,183150,1758286,250
5815,28,12448.31,592961.62,442.15,21061.48,161828,7708501,366
4663,10,41987.15,806795.77,1491.35,28656.68,545833,10488345,366
6199,25,9269.38,975476.46,329.24,34648.07,120502,12681194,366
5920,23,30446.31,242338.23,1081.43,8607.64,395802,3150397,366
7367,30,20454.6,801754.5,768.97,30141.15,204546,8017545,266
2837,12,5677.77,603216.46,201.67,21425.72,73811,7841814,366
2969,12,26112.62,1558604.69,930.04,55511.95,339464,20261861,365
6178,25,1022.62,149855.85,36.32,5322.75,13294,1948126,366
436,15,4956.69,377659.69,176.06,13414.14,64437,4909576,366
592,15,3472.83,503304.17,140.79,20404.22,20837,3019825,148
7322,30,4089.5,675018.5,153.74,25376.64,40895,6750185,266
7306,30,331088.4,894953.3,12446.93,33644.86,3310884,8949533,266
7126,19,75754.9,976886.7,2847.93,36725.06,757549,9768867,266
6226,25,7345.92,1674427.31,260.92,59474.19,95497,21767555,366
11674,32,9491.4,1397411.6,359.52,52932.26,47457,6987058,132
6512,26,21246.92,589654.15,760.91,21117.09,276210,7665504,363
5205,14,5822.77,1633675.31,206.82,58026.72,75696,21237779,366
4272,17,16047.0,1503471.23,569.98,53401.98,208611,19545126,366
7329,30,52958.0,1186014.2,1990.9,44587.0,529580,11860142,266
1824,16,22511.0,612213.85,799.57,21745.3,292643,7958780,366
4476,10,3839.0,397255.92,136.36,14110.18,49907,5164327,366
510,15,26643.46,636512.38,948.95,22670.3,346365,8274661,365
6839,33,2299.3,541214.8,79.01,18598.45,22993,5412148,291
6409,26,19547.54,612677.23,700.05,21941.61,254118,7964804,363
469,15,7966.08,154667.0,283.72,5508.69,103559,2010671,365
560,15,18185.77,961134.46,645.94,34138.66,236415,12494748,366
525,15,4973.54,385112.23,177.14,13716.33,64656,5006459,365
4664,10,45054.15,806939.85,1600.28,28661.8,585704,10490218,366
11361,32,9196.2,1217281.8,348.34,46109.16,45981,6086409,132
7370,30,1796.8,801757.7,67.55,30141.27,17968,8017577,266
4587,10,57181.08,780040.38,2031.02,27706.35,743354,10140525,366
7625,13,6016.89,312292.11,216.61,11242.52,54152,2810629,250
437,15,11443.23,377387.46,406.45,13404.47,148762,4906037,366
2865,12,49975.62,914069.31,1789.76,32735.26,649683,11882901,363
6289,25,10650.25,646930.88,389.05,23632.18,85202,5175447,219
7382,30,12490.7,639147.4,469.58,24028.1,124907,6391474,266
4832,7,7142.88,301707.63,255.1,10775.27,57143,2413661,224
4336,17,8488.62,279339.0,301.51,9921.88,110352,3631407,366
65,7,7598.88,292779.13,271.39,10456.4,60791,2342233,224
6503,26,48831.77,389813.0,1748.8,13960.25,634813,5067569,363
2907,12,6144.0,612915.23,218.23,21770.21,79872,7967898,366
1640,16,4925.23,1340597.92,174.94,47616.87,64028,17427773,366
4553,10,3727.85,179882.23,132.41,6389.26,48462,2338469,366
2824,12,1721.15,565195.92,61.13,20075.27,22375,7347547,366
6384,26,2921.54,351809.31,104.63,12599.23,37980,4573521,363
6204,25,11213.31,929883.77,398.29,33028.66,145773,12088489,366
5728,28,19473.85,973476.15,691.69,34577.02,253160,12655190,366
4491,10,5479.0,209585.08,194.61,7444.28,71227,2724606,366
1877,16,3993.85,1756190.69,141.86,62378.36,51920,22830479,366
1781,16,36952.08,366677.08,1312.51,13024.05,480377,4766802,366
4640,10,17057.15,878577.85,605.86,31206.32,221743,11421512,366
4818,7,18923.86,552785.0,774.66,22628.63,132467,3869495,171
5788,28,14418.77,559325.23,512.14,19866.74,187444,7271228,366
5937,23,7070.62,455176.54,251.14,16167.47,91918,5917295,366
6857,33,4227.8,135601.0,145.29,4659.83,42278,1356010,291
5072,14,4333.29,811880.71,170.41,31927.89,30333,5683165,178
11516,32,7692.4,572420.2,291.38,21682.58,38462,2862101,132
7125,19,29427.1,630510.7,1106.28,23703.41,294271,6305107,266
5000,14,26834.77,593236.77,953.15,21071.25,348852,7712078,366
2820,12,2401.38,561372.38,85.53,19994.08,31218,7297841,365
5943,23,912.62,455169.54,32.42,16167.22,11864,5917204,366
11506,32,2002.8,608832.4,75.86,23061.83,10014,3044162,132
5114,14,2085.69,623221.92,74.08,22136.3,27114,8101885,366
6634,22,7122.55,502329.18,250.31,17653.74,78348,5525621,313
11488,32,54105.2,1796646.6,2049.44,68054.8,270526,8983233,132
1661,16,22618.38,608010.54,803.39,21596.0,294039,7904137,366
2239,24,28827.0,1009048.08,1023.91,35840.51,374751,13117625,366
11622,32,2420.4,1262302.8,91.68,47814.5,12102,6311514,132
1203,36,22461.33,696833.33,962.63,29864.29,67384,2090500,70
6526,26,9627.83,381469.33,365.61,14486.18,57767,2288816,158
7648,13,4595.87,802813.63,157.12,27446.62,36767,6422509,234
4821,7,3916.75,669050.75,139.88,23894.67,31334,5352406,224
6620,22,5975.45,502328.0,210.0,17653.7,65730,5525608,313
1681,16,12245.69,607876.92,434.96,21591.26,159194,7902400,366
7091,19,3481.4,254604.7,130.88,9571.61,34814,2546047,266
11521,32,45000.2,875860.0,1704.55,33176.52,225001,4379300,132
6231,25,38362.62,1675630.77,1362.61,59516.94,498714,21783200,366
5673,28,41108.62,429965.38,1460.14,15271.99,534412,5589550,366
5044,14,5824.88,600932.63,221.9,22892.67,46599,4807461,210
4994,14,61062.38,1066957.08,2168.88,37897.38,793811,13870442,366
6400,26,9753.62,726211.62,349.3,26007.58,126797,9440751,363
6413,26,26126.69,1215878.77,935.67,43543.87,339647,15806424,363
2825,12,5558.23,538173.46,197.42,19115.45,72257,6996255,366
464,15,2732.0,155401.15,97.04,5519.71,35516,2020215,366
7538,13,6383.33,289561.78,242.41,10996.02,57450,2606056,237
4499,10,48234.0,497873.0,1713.23,17684.01,627042,6472349,366
7585,13,4276.0,913055.44,153.94,32870.0,38484,8217499,250
5184,14,25180.77,1201067.31,894.4,42660.86,327350,15613875,366
1757,16,4963.43,1006197.43,214.47,43477.67,34744,7043382,162
4837,7,3520.88,581914.12,125.75,20782.65,28167,4655313,224
1823,16,20433.77,611993.77,725.79,21737.48,265639,7955919,366
1790,16,6955.69,848204.08,247.74,30210.01,90424,11026653,365
6559,26,19214.31,653307.08,688.12,23396.67,249786,8492992,363
2834,12,141903.38,602223.54,5067.98,21507.98,1844744,7828906,364
2924,12,10325.83,588290.08,369.88,21073.08,123910,7059481,335
5145,14,5271.15,547994.54,187.23,19464.29,68525,7123929,366
5936,23,63093.31,710971.38,2241.02,25253.08,820213,9242628,366
5767,28,46938.92,589962.77,1667.23,20954.96,610206,7669516,366
11480,32,970.4,337375.8,36.76,12779.39,4852,1686879,132
2270,24,23757.77,957072.54,843.86,33994.38,308851,12441943,366
4484,10,25411.46,397189.85,902.59,14107.84,330349,5163468,366
5158,14,6276.85,663133.69,222.95,23553.93,81599,8620738,366
605,15,103146.15,292283.69,3724.72,10554.69,1340900,3799688,360
7595,13,2854.56,913068.22,102.76,32870.46,25691,8217614,250
7137,19,10870.3,510968.9,408.66,19209.36,108703,5109689,266
1646,16,91144.08,2490273.77,3237.36,88452.35,1184873,32373559,366
4529,10,20832.69,194213.38,739.96,6898.29,270825,2524774,366
21,7,3439.25,266017.38,122.83,9500.62,27514,2128139,224
6537,26,25628.08,249729.92,917.81,8943.5,333165,3246489,363
7786,13,9118.67,195394.22,328.27,7034.19,82068,1758548,250
7653,13,14790.67,343696.78,534.6,12422.78,133116,3093271,249
5034,14,17939.46,696104.85,637.19,24725.04,233213,9049363,366
4317,17,13166.77,757864.54,467.67,26918.69,171168,9852239,366
2349,24,2883.38,984039.38,102.42,34952.22,37484,12792512,366
5076,14,40731.69,860269.85,1446.75,30556.03,529512,11183508,366
4276,17,10452.46,1001517.92,371.26,35573.04,135882,13019733,366
4951,14,26422.54,929826.69,938.51,33026.63,343493,12087747,366
1792,16,62332.08,367164.38,2213.98,13041.36,810317,4773137,366
7383,30,14742.3,639127.6,554.22,24027.35,147423,6391276,266
7691,13,2796.8,1256724.8,102.07,45865.87,13984,6283624,137
6902,33,14507.5,225106.5,498.54,7735.62,145075,2251065,291
11302,18,13237.67,602941.33,794.26,36176.48,39713,1808824,50
4263,17,17350.62,849016.15,616.28,30156.31,225558,11037210,366
6171,25,4064.54,801274.69,144.37,28460.58,52839,10416571,366
6046,23,2741.08,681323.85,97.36,24200.03,35634,8857210,366
2319,24,4006.46,298218.62,142.31,10592.46,52084,3876842,366
7200,19,3946.9,230300.9,150.65,8790.11,39469,2303009,262
1719,16,2728.92,1756056.08,96.93,62373.58,35476,22828729,366
4684,10,75517.92,1176088.31,2682.33,41773.63,981733,15289148,366
4382,17,16292.69,654360.54,578.7,23242.31,211805,8506687,366
5099,14,23400.31,705117.69,831.16,25045.16,304204,9166530,366
6803,33,10114.3,421634.6,347.57,14489.16,101143,4216346,291
27,7,17930.88,589549.13,640.39,21055.33,143447,4716393,224
2848,12,7669.0,1593533.54,272.4,56600.92,99697,20715936,366
5713,28,129608.62,685517.0,4603.58,24348.96,1684912,8911721,366
11054,32,14612.0,1262120.4,553.48,47807.59,73060,6310602,132
11421,32,13903.8,1023388.0,526.66,38764.7,69519,5116940,132
6187,25,6987.92,1124979.0,248.2,39958.27,90843,14624727,366
6345,25,95902.62,448208.69,3415.71,15963.6,1246734,5826713,365
7132,19,37247.8,630766.1,1400.29,23713.01,372478,6307661,266
4806,7,1850.5,291826.62,66.09,10422.38,14804,2334613,224
7010,19,13591.4,347223.0,510.95,13053.5,135914,3472230,266
1826,16,3156.31,367191.62,112.11,13042.33,41032,4773491,366
6051,23,6888.23,198459.08,244.66,7049.09,89547,2579968,366
4875,7,4710.13,447804.88,168.22,15993.03,37681,3582439,224
7203,19,16454.5,230329.2,628.03,8791.19,164545,2303292,262
6607,22,6814.45,455904.91,238.72,15971.19,74959,5014954,314
6561,26,150497.54,532938.38,5389.72,19085.95,1956468,6928199,363
4364,17,10286.92,468937.77,366.38,16701.89,133730,6096191,365
3973,19,4446.83,401501.17,190.58,17207.19,26681,2409007,140
7294,30,176053.3,1010381.7,6618.55,37984.27,1760533,10103817,266
7530,13,33776.44,528503.89,1215.95,19026.14,303988,4756535,250
6096,23,789.08,167464.08,28.03,5948.18,10258,2177033,366
4333,17,542484.62,785408.69,20500.87,29681.14,7052300,10210313,344
555,15,4417.23,290499.54,157.33,10346.56,57424,3776494,365
7056,19,15363.5,428840.0,577.58,16121.8,153635,4288400,266
6195,25,13068.69,1125027.92,464.19,39960.01,169893,14625363,366
2230,24,14604.92,984556.54,518.75,34970.59,189864,12799235,366
6494,26,19088.85,577664.46,683.62,20687.71,248155,7509638,363
4904,7,9141.38,606025.0,326.48,21643.75,73131,4848200,224
6724,22,12236.55,56418.09,430.04,1982.74,134602,620599,313
7135,19,1092.7,511136.3,41.08,19215.65,10927,5111363,266
6411,26,31365.0,612383.46,1123.26,21931.09,407745,7960985,363
5749,28,17947.77,501469.69,637.49,17811.77,233321,6519106,366
6011,23,8131.46,542971.69,288.82,19285.88,105709,7058632,366
5062,14,6725.23,667128.77,238.87,23695.83,87428,8672674,366
11531,32,133270.6,909753.6,5048.13,34460.36,666353,4548768,132
2925,12,16630.08,603858.77,590.69,21448.54,216191,7850164,366
7433,30,6610.3,603162.3,248.51,22675.27,66103,6031623,266
6949,33,8299.8,446342.4,285.22,15338.23,82998,4463424,291
2850,12,140211.69,1596663.85,5007.56,57023.71,1822752,20756630,364
7113,19,4863.5,692297.7,182.84,26026.23,48635,6922977,266
7093,19,1418.0,254443.3,53.31,9565.54,14180,2544433,266
2905,12,32075.69,1377022.92,1139.3,48910.65,416984,17901298,366
6755,33,7198.9,618646.8,247.38,21259.34,71989,6186468,291
2348,24,1788.0,312822.0,69.1,12089.74,14304,2502576,207
5746,28,1836.92,798143.15,65.25,28349.35,23880,10375861,366
6923,33,2462.5,135601.2,84.62,4659.84,24625,1356012,291
5117,14,4091.54,622415.31,145.33,22107.65,53190,8091399,366
5007,14,6697.54,452586.62,237.89,16075.48,87068,5883626,366
5160,14,9154.23,661785.23,325.15,23506.03,119005,8603208,366
6783,33,15267.17,161955.83,659.01,6990.9,91603,971735,139
6941,33,288.0,272145.67,16.3,15404.47,864,816437,53
6282,25,53937.38,737803.62,1915.81,26206.14,701186,9591447,366
7631,13,7502.44,349434.78,270.09,12579.65,67522,3144913,250
6640,22,70656.91,1393638.64,2491.11,49134.7,777226,15330025,312
5730,28,4516.62,984055.92,160.43,34952.81,58716,12792727,366
4569,10,155151.46,849116.23,5510.84,30159.87,2016969,11038511,366
1709,16,28307.62,821988.15,1005.46,29196.3,367999,10685846,366
4225,19,2487.0,526988.9,93.5,19811.61,24870,5269889,266
1828,16,50067.46,1757475.69,1778.35,62424.0,650877,22847184,366
7441,30,7844.0,491286.5,294.89,18469.42,78440,4912865,266
4957,14,49293.46,935656.92,1750.86,33233.72,640815,12163540,366
11651,32,13191.6,598138.8,499.68,22656.77,65958,2990694,132
7173,19,4482.0,287766.0,168.5,10818.27,44820,2877660,266
2817,12,3241.4,470239.6,120.05,17416.28,16207,2351198,135
7561,13,43604.22,574050.78,1576.06,20748.82,392438,5166457,249
7583,13,6538.22,913016.0,235.38,32868.58,58844,8217144,250
6209,25,6516.92,965774.08,231.48,34303.45,84720,12555063,366
6505,26,7688.23,405665.38,275.34,14527.96,99947,5273650,363
11282,18,28927.33,415698.0,1735.64,24941.88,86782,1247094,50
10978,32,37582.2,1397443.4,1423.57,52933.46,187911,6987217,132
7522,13,117865.11,765535.44,4243.14,27559.28,1060786,6889819,250
4617,10,9009.92,806862.62,320.02,28659.05,117129,10489214,366
1791,16,5440.54,394038.77,193.24,13995.91,70727,5122504,366
4390,17,58893.15,770486.31,2091.83,27367.0,765611,10016322,366
4954,14,7224.54,928816.23,256.61,32990.74,93919,12074611,366
7232,19,9110.8,196952.5,342.51,7404.23,91108,1969525,266
7179,19,11901.8,282231.8,447.44,10610.22,119018,2822318,266
7300,30,13474.4,932801.3,506.56,35067.72,134744,9328013,266
7342,30,9175.6,721968.0,344.95,27141.65,91756,7219680,266
4630,10,4224.17,494446.67,144.42,16904.16,50690,5933360,351
4616,10,19113.4,809441.7,661.36,28008.36,191134,8094417,289
7605,13,3974.0,294579.89,144.8,10733.68,35766,2651219,247
2316,24,28060.38,298078.92,996.68,10587.5,364785,3875026,366
6750,33,33968.9,406112.9,1167.32,13955.77,339689,4061129,291
4589,10,10172.46,780014.08,361.32,27705.42,132242,10140183,366
4378,17,16288.92,751798.46,578.57,26703.22,211756,9773380,366
11256,18,12040.67,152045.0,722.44,9122.7,36122,456135,50
10946,32,28205.2,1399417.6,1068.38,53008.24,141026,6997088,132
5135,14,123908.92,3665215.08,4401.14,130185.23,1610816,47647796,366
4982,14,9738.62,394450.23,345.91,14010.53,126602,5127853,366
5721,28,1835.31,654695.15,65.19,23254.2,23859,8511037,366
5235,14,10290.15,622058.23,365.5,22094.96,133772,8086757,366
6649,22,9927.27,567446.45,347.77,19878.7,109200,6241911,314
583,15,4622.38,349644.77,164.63,12453.1,60091,4545382,365
6853,33,1361.4,443997.7,46.78,15257.65,13614,4439977,291
6244,25,24995.77,1907427.23,887.83,67750.15,324945,24796554,366
7087,19,921.3,47267.4,34.77,1783.68,9213,472674,265
4908,7,10054.5,516196.0,359.09,18435.57,80436,4129568,224
5125,14,15146.23,773851.69,537.98,27486.54,196901,10060072,366
452,15,13672.15,207698.85,488.29,7417.82,177738,2700085,364
7333,30,5842.2,1184867.4,219.63,44543.89,58422,11848674,266
6528,26,11309.38,384246.08,405.02,13760.88,147022,4995199,363
5134,14,331725.85,1098465.69,11782.61,39016.54,4312436,14280054,366
7729,13,1579.0,681536.67,72.88,31455.54,4737,2044610,65
2257,24,20262.46,549859.46,719.7,19530.53,263412,7148173,366
4310,17,4467.23,893962.08,158.67,31752.75,58074,11621507,366
7564,13,12778.78,289659.0,467.52,10597.28,115009,2606931,246
7439,30,3478.5,491236.6,130.77,18467.54,34785,4912366,266
11210,18,1307.67,303498.33,78.46,18209.9,3923,910495,50
4623,10,4760.54,453493.46,169.09,16107.69,61887,5895415,366
11191,18,12054.67,151889.33,723.28,9113.36,36164,455668,50
11499,32,3915.8,1478627.4,148.33,56008.61,19579,7393137,132
5228,14,22952.0,529312.62,815.23,18800.72,298376,6881064,366
1692,16,2837.89,473340.22,108.22,18051.11,25541,4260062,236
453,15,5610.54,210074.85,199.83,7482.12,72937,2730973,365
4116,19,1296.6,287761.5,48.74,10818.1,12966,2877615,266
6008,23,9619.46,243921.08,341.67,8663.86,125053,3170974,366
2980,12,74501.43,1082236.29,2929.83,42559.85,521510,7575654,178
7046,19,3798.2,519955.1,142.79,19547.18,37982,5199551,266
4603,10,14057.92,742868.08,499.33,26386.02,182753,9657285,366
7676,13,2658.38,778683.62,99.38,29109.67,21267,6229469,214
7760,13,4102.56,782154.44,147.69,28157.56,36923,7039390,250
6185,25,3192.71,995764.86,122.8,38298.65,22349,6970354,182
500,15,3669.0,636244.31,130.68,22660.76,47697,8271176,365
7029,19,6118.9,526941.3,230.03,19809.82,61189,5269413,266
2884,12,5991.54,2182423.92,212.81,77517.79,77890,28371511,366
4573,10,8930.08,530910.62,317.19,18857.48,116091,6901838,366
5113,14,6369.89,512379.78,245.0,19706.91,57329,4611418,234
7216,19,4968.3,257687.7,186.78,9687.51,49683,2576877,266
13578,32,10465.8,2421087.4,399.46,92407.92,52329,12105437,131
892,7,6733.38,601149.13,242.64,21663.03,53867,4809193,222
4340,17,59290.38,703853.31,2105.94,25000.25,770775,9150093,366
7121,19,5202.4,689514.5,195.58,25921.6,52024,6895145,266
529,15,1031.0,319427.67,44.83,13888.16,3093,958283,69
6458,26,15158.69,316539.92,542.87,11336.14,197063,4115019,363
7389,30,3056.6,721968.0,114.91,27141.65,30566,7219680,266
5912,23,13769.88,305937.88,498.46,11074.67,110159,2447503,221
6916,33,1441.5,199838.7,49.54,6867.31,14415,1998387,291
7369,30,7056.6,801745.2,265.29,30140.8,70566,8017452,266
6422,26,5289.33,691794.22,185.95,24320.89,47604,6226148,256
1858,16,14452.0,382494.38,513.32,13585.87,187876,4972427,366
5149,14,570.15,622520.0,20.25,22111.37,7412,8092760,366
7473,30,40772.62,731586.38,1614.76,28973.72,326181,5852691,202
7071,19,2631.7,380070.1,98.94,14288.35,26317,3800701,266
11395,32,10530.8,1024121.8,398.89,38792.49,52654,5120609,132
11172,18,7785.67,67519.67,467.14,4051.18,23357,202559,50
7042,19,5283.5,519958.7,198.63,19547.32,52835,5199587,266
6855,33,2408.7,423751.5,82.77,14561.91,24087,4237515,291
4738,10,61831.08,447949.46,2196.19,15910.77,803804,5823343,366
6059,23,3770.92,130987.08,133.94,4652.55,49022,1702832,366
6276,25,151076.38,327375.38,5425.4,11756.57,1963993,4255880,362
1687,16,1944.77,590952.69,69.08,20990.12,25282,7682385,366
5727,28,47265.46,685440.62,1678.83,24346.25,614451,8910728,366
5982,23,1779.38,276199.0,63.2,9810.35,23132,3590587,366
4329,17,44800.0,258941.46,1595.62,9222.57,582400,3366239,365
6874,33,5361.1,373605.7,184.23,12838.68,53611,3736057,291
2890,12,46090.77,1377287.85,1637.1,48920.06,599180,17904742,366
4725,10,74926.85,447900.23,2661.34,15909.02,974049,5822703,366
11327,32,75453.8,598284.8,2858.1,22662.3,377269,2991424,132
4859,7,2223.38,829161.25,79.41,29612.9,17787,6633290,224
6546,26,2265.85,523875.31,81.15,18761.37,29456,6810379,363
6471,26,4709.46,450868.92,168.66,16146.82,61223,5861296,363
7315,30,7624.3,675005.2,286.63,25376.14,76243,6750052,266
6287,25,45691.69,682860.15,1622.93,24254.6,593992,8877182,366
4291,17,15743.31,849032.54,559.19,30156.89,204663,11037423,366
3910,12,8593.23,590974.62,305.22,20990.9,111712,7682670,366
4576,10,23533.38,498034.69,835.89,17689.76,305934,6474451,366
571,15,3246.46,352695.69,115.63,12561.76,42204,4585044,365
7674,13,29569.67,246931.33,1073.09,8961.22,266127,2222382,248
7652,13,3585.0,769633.11,129.06,27706.79,32265,6926698,250
7165,19,6515.0,296802.7,244.92,11158.0,65150,2968027,266
5127,14,5405.0,1278148.0,191.98,45398.7,70265,16615924,366
419,15,5551.38,382103.46,197.18,13571.98,72168,4967345,366
69,7,22289.75,302434.62,796.06,10801.24,178318,2419477,224
5807,28,13799.08,655708.62,490.13,23290.2,179388,8524212,366
4895,7,4781.0,582617.87,170.75,20807.78,38248,4660943,224
602,15,12170.85,349822.08,434.67,12493.65,158221,4547687,364
6768,33,1139.57,551652.43,43.59,21101.46,7977,3861567,183
5035,14,0.0,663259.13,0.0,24911.14,0,5306073,213
5712,28,142277.0,685478.31,5053.55,24347.59,1849601,8911218,366
6779,33,642.5,252612.0,41.45,16297.55,1285,505224,31
4843,7,15055.13,867397.75,537.68,30978.49,120441,6939182,224
1680,16,3642.15,566235.77,129.37,20112.2,47348,7361065,366
6917,33,3389.2,448305.2,116.47,15405.68,33892,4483052,291
7623,13,28434.11,445996.11,1027.74,16120.34,255907,4013965,249
9376,32,20773.0,1165559.5,769.37,43168.87,41546,2331119,54
4334,17,23701.31,279329.08,841.85,9921.52,308117,3631278,366
11009,32,1712.0,459325.6,64.85,17398.7,8560,2296628,132
1864,16,1463.85,899429.54,51.99,31946.95,19030,11692584,366
4567,10,465.46,310079.31,16.62,11074.26,6051,4031031,364
7636,13,7272.56,349574.56,261.81,12584.68,65453,3146171,250
4824,7,6716.0,642385.38,239.86,22942.33,53728,5139083,224
447,15,4856.08,548301.69,172.96,19528.55,63129,7127922,365
6554,26,18404.0,626171.15,659.1,22424.86,239252,8140225,363
4582,10,31223.62,751012.15,1109.04,26675.3,405907,9763158,366
607,15,43305.43,305757.43,1570.66,11089.65,303138,2140302,193
6388,26,21891.62,351354.62,786.16,12617.71,284591,4567610,362
4622,10,4531.38,453498.69,160.95,16107.88,58908,5895483,366
4808,7,2713.13,640025.25,96.9,22858.04,21705,5120202,224
5847,28,23507.08,795458.08,834.95,28253.98,305592,10340955,366
6524,26,12451.54,612655.69,445.92,21940.84,161870,7964524,363
1062,36,17477.33,669617.67,749.03,28697.9,52432,2008853,70
4381,17,4654.54,654387.77,165.33,23243.28,60509,8507041,366
7447,30,23099.1,564470.9,868.39,21220.71,230991,5644709,266
2847,12,35513.77,1595364.92,1261.42,56665.97,461679,20739744,366
6630,22,12098.0,1393299.18,427.9,49280.68,133078,15326291,311
5738,28,2437.15,774218.38,86.57,27499.56,31683,10064839,366
4740,10,1504.15,263987.31,53.43,9376.6,19554,3431835,366
1875,16,7038.6,571494.9,256.88,20857.48,70386,5714949,274
6705,22,1565.09,501074.73,55.18,17666.1,17216,5511822,312
7721,13,30091.22,195366.33,1083.28,7033.19,270821,1758297,250
54,7,32067.13,265419.62,1145.25,9479.27,256537,2123357,224
4953,14,372.31,928907.54,13.22,32993.98,4840,12075798,366
11461,32,23179.4,909063.0,878.01,34434.2,115897,4545315,132
6156,25,2400.77,448531.46,85.27,15931.45,31210,5830909,366
4480,10,2269.4,160409.4,104.1,7358.23,11347,802047,109
522,15,1629.08,384780.0,58.02,13704.49,21178,5002140,365
6939,33,2124.2,445665.3,73.0,15314.96,21242,4456653,291
4113,19,6818.88,255370.5,272.76,10214.82,54551,2042964,200
12026,32,2867.2,1968860.6,108.61,74578.05,14336,9844303,132
6885,33,112659.1,447112.5,3871.45,15364.69,1126591,4471125,291
80,7,19049.62,532844.0,680.34,19030.14,152397,4262752,224
4299,17,2398.69,1001385.69,85.2,35568.34,31183,13018014,366
5979,23,92686.08,1139676.85,3292.13,40480.33,1204919,14815799,366
4535,10,37768.54,194220.15,1341.51,6898.53,490991,2524862,366
2274,24,19855.85,728116.46,705.26,25862.06,258126,9465514,366
5794,28,3275.63,658880.88,120.76,24290.54,26205,5271047,217
7225,19,3090.6,225977.7,116.19,8495.4,30906,2259777,266
1684,16,6179.08,376194.69,219.48,13362.11,80328,4890531,366
6166,25,21793.54,801726.23,774.09,28476.61,283316,10422441,366
1141,36,8928.33,974707.0,382.64,41773.16,26785,2924121,70
7039,19,46084.0,519961.8,1732.48,19547.44,460840,5199618,266
1111,36,15478.67,606560.33,663.37,25995.44,46436,1819681,70
4465,10,2894.54,223411.23,102.81,7935.37,37629,2904346,366
6638,22,7063.91,761684.82,249.85,26940.62,77703,8378533,311
5918,23,4410.23,344635.08,156.65,12241.14,57333,4480256,366
7129,19,2700.8,630763.5,101.53,23712.91,27008,6307635,266
