store_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
7120,-29035.0,37126.0,7581.0,14916.0,37955.0,3755.0,60404.0
7041,-36115.0,18509.0,5560.0,13827.0,8397.0,8282.0,79082.0
7159,-26098.0,43487.0,2060.0,11203.0,52264.0,12724.0,102193.0
7235,-25045.0,4003.0,7618.0,4341.0,48589.0,5385.0,64261.0
7293,-95363.0,7486.0,10302.0,4468.0,1688.0,10736.0,97638.0
7167,-112379.0,26228.0,9521.0,6632.0,79757.0,11064.0,14573.0
7212,-86946.0,3402.0,10453.0,4771.0,6452.0,16369.0,104842.0
7185,-26396.0,19887.0,4222.0,11562.0,67173.0,1896.0,103781.0
7245,-92239.0,14559.0,8487.0,2971.0,12418.0,14397.0,14252.0
7091,-117052.0,49885.0,5867.0,11266.0,3099.0,11880.0,120627.0
7264,-11905.0,100733.0,6994.0,9115.0,8778.0,13554.0,46999.0
7227,-108003.0,40634.0,54.0,8868.0,39524.0,456.0,51004.0
7139,-4958.0,60365.0,622.0,15040.0,64969.0,13054.0,63392.0
7280,-71725.0,44593.0,10648.0,3211.0,13298.0,9051.0,109232.0
7272,-78223.0,77073.0,11670.0,14801.0,44074.0,7206.0,63099.0
7298,-14428.0,57619.0,5661.0,14478.0,34038.0,5600.0,91216.0
7101,-12210.0,70292.0,10164.0,14750.0,77203.0,8571.0,45656.0
7189,-24697.0,4475.0,666.0,6616.0,85836.0,7156.0,36871.0
7074,-1960.0,89603.0,769.0,1399.0,71589.0,15736.0,122339.0
7186,-101512.0,85098.0,11554.0,13855.0,51252.0,3991.0,52964.0
7155,-1962.0,4736.0,7629.0,7895.0,30877.0,9503.0,75752.0
7196,-11378.0,43897.0,10308.0,14301.0,18144.0,5790.0,95579.0
7173,-8139.0,50377.0,12590.0,1838.0,10464.0,1982.0,84551.0
7156,-26723.0,75062.0,10660.0,5723.0,44849.0,1826.0,64889.0
7122,-51275.0,24753.0,3572.0,7916.0,29771.0,595.0,61980.0
7079,-47992.0,34815.0,12232.0,9113.0,46130.0,6360.0,95340.0
7061,-29703.0,18314.0,3491.0,1646.0,39161.0,1496.0,79729.0
7228,-91975.0,85433.0,101.0,6895.0,15387.0,5158.0,110050.0
7102,-91393.0,41736.0,14143.0,2612.0,61901.0,11740.0,36903.0
7220,-48091.0,66377.0,11871.0,12432.0,16632.0,7945.0,107900.0
7042,-103023.0,5245.0,11201.0,4473.0,69804.0,5659.0,42394.0
7282,-68925.0,60321.0,12157.0,12813.0,9052.0,14638.0,22632.0
7103,-118990.0,12245.0,4644.0,13203.0,77693.0,1621.0,93799.0
7316,-74265.0,30173.0,1929.0,5738.0,23572.0,1858.0,114144.0
7062,-23553.0,41110.0,9263.0,7473.0,51850.0,1919.0,31278.0
7136,-59755.0,14390.0,13202.0,15201.0,25294.0,4972.0,27290.0
7255,-57109.0,99081.0,1354.0,3172.0,69523.0,14222.0,61538.0
7092,-60839.0,77819.0,12448.0,3506.0,33758.0,14941.0,16077.0
7267,-37912.0,22510.0,13089.0,7529.0,18981.0,1087.0,101032.0
7064,-41587.0,42402.0,4560.0,11290.0,61701.0,8172.0,122624.0
7322,-23919.0,68520.0,12100.0,3145.0,75735.0,3543.0,120124.0
7043,-77013.0,57683.0,8939.0,9475.0,6503.0,3518.0,15196.0
7305,-70064.0,81233.0,7763.0,14313.0,50015.0,8455.0,47333.0
7080,-32953.0,97648.0,307.0,11164.0,38723.0,9622.0,61080.0
7044,-7405.0,30059.0,10061.0,8675.0,81478.0,16620.0,31846.0
7201,-112784.0,69690.0,10767.0,5210.0,15050.0,11716.0,73571.0
7065,-74487.0,58693.0,13128.0,8379.0,39374.0,8367.0,55995.0
7081,-49086.0,3886.0,11267.0,2655.0,2691.0,5064.0,98438.0
7297,-2225.0,49360.0,3039.0,3224.0,84939.0,9654.0,113054.0
7206,-65081.0,66057.0,1775.0,6786.0,82445.0,15177.0,123136.0
7176,-90650.0,31515.0,12210.0,13900.0,56369.0,13428.0,96661.0
7063,-96450.0,31393.0,5626.0,3553.0,8583.0,7037.0,75644.0
7140,-58569.0,77979.0,12312.0,7285.0,42705.0,5460.0,23786.0
7208,-59824.0,73860.0,5355.0,4509.0,10867.0,5970.0,95820.0
7066,-25822.0,13180.0,6473.0,10830.0,38276.0,8423.0,113802.0
7275,-10503.0,38968.0,11667.0,2599.0,46539.0,13460.0,79481.0
7195,-97342.0,95379.0,6037.0,12345.0,80499.0,989.0,64774.0
7197,-28899.0,16659.0,6726.0,3345.0,73272.0,11872.0,68404.0
7324,-36783.0,76351.0,12230.0,10281.0,22605.0,9997.0,101622.0
7045,-102044.0,16640.0,1219.0,5399.0,2544.0,7641.0,53092.0
7032,-73930.0,46429.0,12722.0,8986.0,28317.0,13190.0,109699.0
7067,-41048.0,7857.0,10045.0,6331.0,68850.0,10448.0,79431.0
,-39543.0,49493.0,6826.0,6304.0,54558.0,12632.0,40826.0
7082,-15370.0,88399.0,13968.0,1855.0,47241.0,5545.0,43042.0
7104,-7922.0,68444.0,9978.0,5240.0,52267.0,14380.0,115227.0
7171,-19285.0,93682.0,2508.0,12104.0,61633.0,7746.0,85104.0
7276,-48185.0,44539.0,13453.0,11584.0,15860.0,16080.0,74725.0
7318,-90486.0,39954.0,276.0,7369.0,53087.0,4287.0,117156.0
7165,-11836.0,47724.0,9376.0,7239.0,15610.0,6890.0,57960.0
7105,-68107.0,90573.0,13014.0,5708.0,43504.0,16623.0,106008.0
7321,-20151.0,65030.0,1637.0,14463.0,83515.0,5088.0,86774.0
7229,-45128.0,95974.0,3696.0,7651.0,33703.0,10457.0,17301.0
7207,-65584.0,18272.0,11986.0,14430.0,16221.0,8594.0,44187.0
7157,-82064.0,19192.0,4100.0,14911.0,85361.0,14315.0,38411.0
7312,-104906.0,98552.0,3231.0,6437.0,13219.0,13924.0,114503.0
7261,-88280.0,55074.0,3610.0,10599.0,49159.0,8559.0,83504.0
7190,-122444.0,67584.0,6751.0,10026.0,30914.0,4661.0,47160.0
7184,-44995.0,63091.0,5550.0,10318.0,53304.0,2481.0,54262.0
7093,-3459.0,18153.0,8243.0,14161.0,1528.0,2014.0,481.0
7301,-85414.0,34132.0,1995.0,9231.0,13259.0,13568.0,93962.0
7445,-42572.0,45131.0,1578.0,5331.0,30096.0,11346.0,59242.0
7451,-49888.0,69138.0,8025.0,13006.0,3143.0,8986.0,19745.0
7418,-106159.0,85669.0,10918.0,12487.0,66268.0,7364.0,53828.0
7442,-85046.0,49922.0,6636.0,1289.0,23126.0,7605.0,98492.0
7420,-100426.0,88709.0,1792.0,7164.0,58775.0,3286.0,67369.0
7421,-119984.0,54947.0,5041.0,5184.0,66712.0,12554.0,108291.0
7424,-74929.0,55735.0,11388.0,13729.0,60359.0,13553.0,116706.0
7335,-93106.0,8189.0,4134.0,10888.0,16566.0,594.0,56005.0
7334,-27359.0,32818.0,7869.0,15224.0,70716.0,7270.0,42271.0
7331,-42451.0,40304.0,10154.0,8842.0,76105.0,5300.0,24528.0
7350,-65226.0,67100.0,9383.0,5251.0,5841.0,2117.0,32273.0
7337,-52379.0,27823.0,9238.0,8389.0,47855.0,14062.0,33102.0
7441,-114052.0,46285.0,4880.0,5220.0,48480.0,7061.0,88824.0
7351,-38971.0,26021.0,8146.0,3775.0,48766.0,13182.0,34763.0
7377,-44635.0,20108.0,6843.0,6847.0,26434.0,16528.0,27996.0
7373,-64836.0,68894.0,12648.0,15462.0,83153.0,1475.0,58040.0
7400,-20755.0,52678.0,349.0,7510.0,25111.0,2314.0,90719.0
7423,-90561.0,29513.0,3943.0,6351.0,64512.0,3946.0,60006.0
7427,-105063.0,63294.0,2660.0,10490.0,55479.0,8602.0,43464.0
7349,-97972.0,32493.0,13805.0,1518.0,58176.0,6105.0,72645.0
7430,-29002.0,61968.0,5305.0,3839.0,73361.0,11167.0,73011.0
7436,-30516.0,43216.0,8115.0,8922.0,57586.0,13354.0,68035.0
7390,-2084.0,89107.0,3571.0,5819.0,2267.0,15201.0,50952.0
7356,-104290.0,96958.0,3463.0,9412.0,52983.0,7069.0,87523.0
7395,-6275.0,91705.0,5505.0,14989.0,68856.0,1936.0,77498.0
7370,-101045.0,24059.0,3269.0,9483.0,3588.0,4255.0,33002.0
7398,-20729.0,8819.0,11100.0,6206.0,58194.0,10647.0,95652.0
7401,-25347.0,18291.0,6343.0,2252.0,79663.0,13079.0,66787.0
7416,-38211.0,74040.0,8249.0,4393.0,2170.0,2179.0,89304.0
7432,-64778.0,10971.0,8449.0,9909.0,30444.0,7324.0,24493.0
7368,-65533.0,59769.0,9528.0,1776.0,75147.0,13666.0,48086.0
7352,-64300.0,58983.0,3165.0,6561.0,73118.0,797.0,26267.0
7435,-111564.0,64314.0,1888.0,8602.0,57830.0,6450.0,30606.0
7355,-88580.0,63346.0,1780.0,3394.0,66250.0,1716.0,106630.0
7363,-50039.0,46793.0,11867.0,7142.0,4247.0,9032.0,102526.0
7367,-75531.0,93620.0,7033.0,3706.0,67275.0,5573.0,98701.0
7434,-103767.0,3015.0,7946.0,13362.0,46128.0,10312.0,11925.0
7347,-105748.0,87342.0,2663.0,5935.0,12060.0,12345.0,9487.0
7359,-101800.0,17355.0,13798.0,11210.0,22208.0,4348.0,60076.0
7413,-99993.0,88353.0,13868.0,6425.0,63665.0,3480.0,59486.0
7365,-59020.0,48011.0,6939.0,4666.0,19226.0,14118.0,111892.0
7345,-33923.0,13138.0,7886.0,5591.0,37810.0,8395.0,115861.0
7433,-60548.0,24990.0,1111.0,4669.0,73126.0,2662.0,112815.0
7353,-42987.0,101013.0,3034.0,14093.0,61038.0,13136.0,58264.0
7411,-7998.0,60706.0,11767.0,12543.0,41891.0,8907.0,39239.0
7340,-83872.0,17226.0,10050.0,6634.0,16080.0,3965.0,67012.0
7388,-61205.0,58121.0,13993.0,7206.0,81298.0,3002.0,53075.0
7381,-88999.0,86478.0,5513.0,15078.0,13944.0,8194.0,114618.0
7360,-15464.0,99073.0,2334.0,12793.0,51861.0,6272.0,103383.0
7383,-49758.0,41174.0,5943.0,6837.0,3646.0,9009.0,10222.0
7410,-14319.0,11726.0,12573.0,7133.0,11223.0,5450.0,13613.0
7425,-52909.0,59058.0,5366.0,3543.0,25150.0,7870.0,88285.0
7438,-111836.0,14865.0,1017.0,6755.0,37380.0,6030.0,49820.0
7366,-123140.0,75397.0,5887.0,7442.0,51087.0,2541.0,119560.0
7429,-44903.0,72273.0,2806.0,3760.0,83224.0,1037.0,83639.0
7389,-67955.0,73010.0,7243.0,8120.0,24800.0,7693.0,6851.0
7364,-58963.0,64228.0,7451.0,14924.0,41107.0,11816.0,62086.0
7422,-100219.0,57618.0,3754.0,12556.0,13117.0,14581.0,25030.0
7403,-45925.0,92389.0,4408.0,14512.0,17783.0,12134.0,2791.0
7437,-104406.0,69290.0,1638.0,6372.0,84381.0,15257.0,50515.0
7387,-50369.0,29552.0,9585.0,5774.0,85706.0,6750.0,92945.0
7446,-105061.0,36985.0,4268.0,13403.0,84571.0,13176.0,116832.0
7386,-99308.0,29488.0,3891.0,14510.0,45422.0,13722.0,58740.0
7392,-29034.0,33380.0,13815.0,15011.0,63844.0,12502.0,4554.0
7439,-34681.0,82136.0,8827.0,9034.0,41384.0,13093.0,29482.0
7375,-32173.0,85714.0,9467.0,12091.0,3866.0,11955.0,36184.0
7385,-80991.0,48324.0,7975.0,2512.0,78538.0,7221.0,118656.0
7415,-81073.0,101034.0,5589.0,8142.0,34302.0,6950.0,44334.0
7362,-21256.0,24965.0,10963.0,3316.0,24720.0,9623.0,31870.0
7443,-59010.0,47068.0,3746.0,5745.0,43633.0,15848.0,113265.0
7426,-44524.0,52723.0,299.0,9112.0,65608.0,1074.0,110703.0
7393,-4662.0,46387.0,7174.0,14113.0,14278.0,6061.0,3237.0
7378,-105000.0,85550.0,12323.0,6773.0,67182.0,14733.0,6217.0
7380,-52269.0,64532.0,13560.0,7756.0,59185.0,7356.0,89631.0
7354,-114786.0,34941.0,968.0,11706.0,83035.0,7766.0,122530.0
7408,-114511.0,10933.0,4213.0,8872.0,30481.0,3284.0,66946.0
7339,-84329.0,56933.0,1361.0,14517.0,11776.0,5309.0,33152.0
7406,-105914.0,68231.0,6952.0,8717.0,43114.0,2070.0,106395.0
7407,-58609.0,86427.0,12189.0,2051.0,47494.0,11948.0,17262.0
7417,-12004.0,78318.0,10148.0,7139.0,8104.0,8328.0,47128.0
7399,-40028.0,49462.0,10840.0,7639.0,2991.0,5849.0,63552.0
7419,-42300.0,82862.0,4601.0,6372.0,12239.0,15256.0,6216.0
7440,-21846.0,80074.0,3966.0,11837.0,40260.0,6372.0,84206.0
7346,-6214.0,15625.0,5426.0,9787.0,49167.0,3060.0,15082.0
7391,-120275.0,68626.0,7741.0,2325.0,84105.0,7103.0,65626.0
7396,-19708.0,1510.0,11700.0,11196.0,26599.0,504.0,36291.0
7428,-108473.0,81363.0,6948.0,8968.0,12049.0,3698.0,22154.0
7344,-112849.0,46732.0,12525.0,8116.0,5390.0,13080.0,43828.0
7336,-52304.0,96466.0,5495.0,2651.0,22968.0,6473.0,99380.0
7343,-45656.0,73545.0,1215.0,1334.0,64460.0,12293.0,87506.0
7332,-69775.0,4450.0,12623.0,1311.0,71623.0,5089.0,118948.0
7450,-38730.0,88250.0,10164.0,12123.0,11443.0,12272.0,87891.0
7384,-10945.0,23185.0,13556.0,6260.0,45249.0,13744.0,7821.0
7397,-48522.0,54694.0,8619.0,15021.0,56119.0,15077.0,69021.0
,-27314.0,96880.0,11045.0,2520.0,70123.0,12053.0,50924.0
7372,-31857.0,85907.0,11124.0,15605.0,21281.0,5920.0,61082.0
7431,-20985.0,69545.0,3451.0,4288.0,38974.0,12828.0,103528.0
7361,-71298.0,11915.0,6700.0,7543.0,21668.0,11339.0,10071.0
7333,-106013.0,49649.0,12188.0,12034.0,11670.0,9240.0,93236.0
7405,-110258.0,27315.0,1511.0,3375.0,20431.0,4115.0,77697.0
7338,-98098.0,23700.0,1745.0,6572.0,70199.0,3698.0,84684.0
7371,-50176.0,28786.0,7442.0,4602.0,62670.0,4542.0,38569.0
7449,-28453.0,63147.0,14015.0,12685.0,80379.0,15877.0,95721.0
7348,-30837.0,93304.0,4075.0,5141.0,18267.0,1059.0,69747.0
7448,-76074.0,13341.0,12291.0,8095.0,40366.0,14030.0,81412.0
7412,-74538.0,93138.0,3747.0,14782.0,29365.0,14519.0,59090.0
7369,-102250.0,95626.0,7061.0,1458.0,2679.0,1460.0,58540.0
7342,-76604.0,95821.0,2482.0,7771.0,31903.0,15216.0,76806.0
7394,-92743.0,75232.0,3949.0,15515.0,38583.0,15463.0,5173.0
7402,-26821.0,88077.0,11691.0,10111.0,12909.0,714.0,118514.0
7447,-110530.0,55033.0,6033.0,3939.0,44604.0,13143.0,99470.0
7358,-10531.0,11721.0,12024.0,13184.0,19562.0,9930.0,24627.0
7409,-62533.0,69022.0,11803.0,11979.0,20324.0,4099.0,25059.0
7379,-23804.0,39614.0,11574.0,3883.0,29492.0,15337.0,22774.0
7382,-86891.0,57130.0,9475.0,15261.0,73927.0,13052.0,12209.0
7414,-88000.0,3347.0,8051.0,5589.0,27102.0,14695.0,13053.0
7376,-66434.0,32556.0,4804.0,4055.0,44225.0,4559.0,44543.0
7357,-60608.0,21882.0,7675.0,13530.0,50312.0,1694.0,62688.0
7404,-70719.0,46773.0,8913.0,13798.0,38495.0,12307.0,80942.0
7341,-55270.0,68853.0,10471.0,5075.0,21571.0,11957.0,105628.0
7374,-12058.0,74222.0,13614.0,14481.0,72257.0,14370.0,88299.0
7444,-116003.0,12651.0,7912.0,11536.0,57451.0,11631.0,114937.0
7545,-119804.0,10270.0,4280.0,10673.0,73920.0,15221.0,36356.0
7598,-8284.0,77956.0,2899.0,3575.0,6169.0,3712.0,113448.0
7469,-59068.0,8458.0,12636.0,9840.0,9449.0,11493.0,2906.0
7496,-72129.0,95000.0,6804.0,9395.0,45687.0,14384.0,18101.0
7534,-54276.0,30752.0,9306.0,14154.0,49862.0,2972.0,35236.0
7458,-19863.0,34766.0,11836.0,7057.0,19709.0,3353.0,88845.0
7606,-32498.0,16585.0,10314.0,14185.0,75830.0,8865.0,34174.0
7505,-55761.0,70157.0,6120.0,9650.0,60281.0,16422.0,7544.0
7549,-14754.0,10862.0,2409.0,6675.0,15706.0,2824.0,70622.0
7465,-56732.0,69968.0,11351.0,9017.0,3420.0,6634.0,99150.0
7607,-66833.0,3928.0,3333.0,11904.0,61840.0,8374.0,23944.0
7498,-38334.0,20703.0,6866.0,11425.0,57397.0,3144.0,25176.0
7594,-15949.0,20889.0,6454.0,5357.0,49679.0,10632.0,62472.0
7541,-5344.0,21777.0,10992.0,5663.0,35145.0,3441.0,90046.0
7632,-72287.0,40702.0,1200.0,1563.0,80861.0,5590.0,80290.0
7487,-16445.0,48029.0,915.0,8949.0,53971.0,15993.0,12690.0
7538,-102910.0,14340.0,993.0,6984.0,17917.0,7501.0,112981.0
7464,-19462.0,61946.0,7158.0,12738.0,68646.0,12533.0,36077.0
7591,-7433.0,6855.0,6186.0,2158.0,69365.0,12750.0,107373.0
7537,-84641.0,65114.0,3063.0,14602.0,11052.0,12513.0,74947.0
7563,-48208.0,80981.0,6298.0,13898.0,13261.0,6905.0,42137.0
7601,-57582.0,57630.0,12075.0,3828.0,45139.0,9048.0,28063.0
7482,-61444.0,20647.0,11057.0,12651.0,19834.0,13993.0,49594.0
7544,-45256.0,10154.0,5953.0,12170.0,14053.0,358.0,91423.0
7590,-25970.0,46727.0,1906.0,12653.0,59655.0,15398.0,58231.0
7570,-76951.0,77252.0,5966.0,9339.0,3639.0,15239.0,3859.0
7483,-50369.0,85514.0,7927.0,12313.0,13587.0,12415.0,72109.0
7600,-106993.0,51527.0,344.0,11647.0,47247.0,5889.0,57379.0
7467,-71833.0,10030.0,1909.0,1733.0,47016.0,914.0,7604.0
7575,-68379.0,82315.0,12533.0,4859.0,31616.0,13689.0,64031.0
7539,-103398.0,76493.0,5285.0,13902.0,56660.0,3690.0,10566.0
7486,-23292.0,60096.0,875.0,11514.0,4120.0,8417.0,56898.0
7532,-119151.0,90095.0,8630.0,13287.0,50020.0,6318.0,89231.0
7577,-104041.0,85166.0,2647.0,1424.0,85504.0,8290.0,67447.0
7618,-85865.0,41651.0,10295.0,1310.0,35538.0,2905.0,34753.0
7460,-61742.0,77291.0,11024.0,15303.0,66847.0,12268.0,86660.0
7484,-67928.0,35799.0,6828.0,12685.0,42365.0,8937.0,121471.0
,-30251.0,31385.0,5518.0,3729.0,27833.0,479.0,81198.0
7587,-55733.0,53456.0,2561.0,4659.0,66527.0,5488.0,3125.0
7599,-55454.0,66511.0,2602.0,4416.0,80101.0,15899.0,66173.0
7476,-46415.0,50429.0,10524.0,1998.0,65081.0,6683.0,32678.0
7500,-2996.0,18787.0,12009.0,14376.0,47370.0,4312.0,84719.0
7569,-67313.0,13294.0,11196.0,1539.0,57741.0,9984.0,71091.0
7573,-69300.0,3396.0,11475.0,9567.0,33135.0,6039.0,103023.0
7517,-99936.0,101097.0,6780.0,4763.0,80444.0,12086.0,56440.0
7511,-111948.0,39944.0,12035.0,3985.0,50637.0,3427.0,47633.0
7547,-15792.0,66925.0,13455.0,2491.0,65587.0,9393.0,21556.0
7518,-53325.0,34350.0,4740.0,3613.0,48064.0,13407.0,53946.0
7626,-71155.0,86709.0,10688.0,6740.0,55280.0,1332.0,33688.0
7454,-50777.0,81392.0,6240.0,1805.0,24047.0,15954.0,37085.0
7457,-66241.0,63619.0,4790.0,2981.0,49298.0,8741.0,80791.0
7535,-74039.0,38123.0,1151.0,15156.0,12151.0,9727.0,42326.0
7556,-93958.0,54722.0,12833.0,9421.0,11985.0,10363.0,13256.0
7612,-17949.0,33565.0,4401.0,6817.0,63978.0,16558.0,28554.0
7503,-84897.0,91247.0,11282.0,13416.0,66058.0,9402.0,96512.0
7474,-27267.0,26024.0,114.0,11892.0,72973.0,2695.0,23626.0
7562,-29609.0,89229.0,2318.0,3824.0,39507.0,3073.0,18468.0
7542,-29747.0,89541.0,7513.0,12035.0,24483.0,10675.0,69341.0
7519,-31113.0,91831.0,9147.0,3617.0,11299.0,792.0,13622.0
7584,-60519.0,62386.0,8015.0,8561.0,39258.0,13518.0,11010.0
7485,-49155.0,50684.0,8150.0,5433.0,59353.0,2991.0,29093.0
7565,-5616.0,79895.0,6580.0,10018.0,79133.0,11433.0,59163.0
7572,-79183.0,85107.0,6818.0,2628.0,11908.0,11513.0,114461.0
7480,-30781.0,15077.0,11921.0,2494.0,70765.0,11361.0,43776.0
7490,-29271.0,63609.0,13778.0,8849.0,65504.0,10844.0,30181.0
7459,-34873.0,5716.0,13077.0,2976.0,78933.0,9157.0,28119.0
7466,-120030.0,97026.0,11948.0,12902.0,19522.0,14289.0,108420.0
7561,-24392.0,91395.0,788.0,5412.0,69219.0,11099.0,21363.0
7624,-116321.0,74947.0,11620.0,3513.0,42659.0,978.0,109886.0
7509,-53828.0,35230.0,4598.0,14508.0,52688.0,2299.0,81594.0
7520,-52790.0,25054.0,7792.0,2538.0,19482.0,9736.0,24809.0
7620,-9277.0,45755.0,1098.0,6433.0,25079.0,8376.0,83497.0
7507,-39054.0,85912.0,9712.0,5769.0,41503.0,16393.0,95465.0
7501,-33093.0,22375.0,8311.0,15507.0,78316.0,4491.0,46269.0
7543,-65877.0,18447.0,10343.0,5417.0,5395.0,10048.0,93838.0
7592,-82452.0,52036.0,12878.0,5720.0,74727.0,13877.0,14764.0
7623,-3746.0,26944.0,9928.0,6670.0,5414.0,12166.0,105436.0
7493,-84012.0,25431.0,12390.0,5744.0,47870.0,8710.0,22984.0
7472,-16215.0,84585.0,6059.0,9293.0,68746.0,2902.0,120146.0
7595,-37031.0,57080.0,9799.0,13156.0,82978.0,13834.0,20282.0
7597,-111478.0,51959.0,6990.0,9326.0,69434.0,6428.0,71917.0
7462,-33766.0,90919.0,8908.0,12548.0,32677.0,6120.0,11028.0
7622,-80954.0,58617.0,347.0,13405.0,77604.0,2607.0,58707.0
7615,-51907.0,16381.0,10169.0,6342.0,53001.0,7057.0,63023.0
7614,-83900.0,100486.0,11259.0,9672.0,70572.0,11853.0,85965.0
7554,-35521.0,13730.0,10764.0,10088.0,14336.0,10905.0,15663.0
7477,-60448.0,73135.0,9486.0,10794.0,7153.0,6249.0,81761.0
7633,-99609.0,100399.0,13893.0,10587.0,53317.0,4332.0,116469.0
7557,-8360.0,14144.0,12301.0,7707.0,40171.0,7496.0,93762.0
7604,-112993.0,86539.0,1071.0,5035.0,21571.0,2117.0,46184.0
7550,-69746.0,79013.0,2164.0,7708.0,35392.0,12206.0,35994.0
7521,-19028.0,23145.0,13665.0,6233.0,77287.0,2340.0,22224.0
7627,-67427.0,51874.0,2234.0,12805.0,62312.0,14555.0,62785.0
,-51952.0,89411.0,7910.0,1284.0,2334.0,12946.0,10382.0
7536,-25646.0,58309.0,8910.0,12251.0,43029.0,15153.0,5649.0
7551,-47955.0,39210.0,9456.0,5047.0,4388.0,13921.0,37399.0
7609,-118124.0,44676.0,12019.0,5605.0,64653.0,13095.0,78417.0
7522,-112606.0,60879.0,821.0,11398.0,79032.0,3069.0,35698.0
7629,-18092.0,69232.0,3471.0,1421.0,79980.0,12227.0,54437.0
7523,-65968.0,94096.0,745.0,7829.0,63823.0,15615.0,36069.0
7514,-46163.0,21755.0,4553.0,3402.0,20366.0,10224.0,11937.0
7611,-62060.0,21326.0,13804.0,8718.0,80813.0,15355.0,25689.0
7524,-89934.0,62791.0,12996.0,10346.0,14302.0,5734.0,63387.0
7456,-83066.0,71748.0,34.0,6867.0,53899.0,5407.0,21656.0
7488,-55663.0,72798.0,9900.0,5929.0,36398.0,11203.0,85855.0
7555,-49603.0,42121.0,10603.0,6696.0,84642.0,1608.0,52794.0
7568,-9302.0,18118.0,418.0,6561.0,63570.0,2335.0,61713.0
7567,-14928.0,60515.0,14041.0,7451.0,12498.0,16422.0,22147.0
7613,-61692.0,7154.0,11852.0,12201.0,57164.0,6952.0,17298.0
7452,-36376.0,72710.0,11125.0,13694.0,48243.0,9126.0,58765.0
7478,-100909.0,52579.0,5400.0,15446.0,36795.0,14001.0,123120.0
7481,-113971.0,11143.0,11602.0,10635.0,21503.0,1809.0,13153.0
7585,-107130.0,34280.0,3456.0,4786.0,54320.0,3499.0,84507.0
7463,-98056.0,10285.0,7174.0,10419.0,72091.0,14474.0,87658.0
7491,-77729.0,14040.0,4837.0,13153.0,45455.0,3108.0,71572.0
7506,-118017.0,93647.0,13675.0,3018.0,12814.0,15537.0,84815.0
7619,-26531.0,16729.0,11336.0,12583.0,75794.0,10514.0,4974.0
7513,-107598.0,5114.0,1233.0,4902.0,31943.0,1582.0,46575.0
7625,-48131.0,26015.0,4539.0,1438.0,74452.0,14624.0,89833.0
7525,-46960.0,41204.0,2692.0,13647.0,69419.0,6520.0,103955.0
7564,-44346.0,71854.0,8785.0,6675.0,33586.0,4724.0,92563.0
7489,-42096.0,62821.0,3233.0,5864.0,29946.0,9666.0,4378.0
7510,-62691.0,23158.0,4996.0,14233.0,58810.0,5838.0,81487.0
7580,-78940.0,17441.0,7452.0,3091.0,62377.0,1948.0,30732.0
7546,-58926.0,38088.0,8082.0,9899.0,30358.0,6740.0,85785.0
7628,-80000.0,12486.0,7470.0,5580.0,46217.0,12888.0,2715.0
7494,-74640.0,56586.0,2094.0,13758.0,57526.0,4124.0,121296.0
7589,-54875.0,84051.0,14110.0,3010.0,54772.0,7096.0,78420.0
7499,-112019.0,59129.0,5024.0,10049.0,75153.0,3968.0,118817.0
7617,-64333.0,42486.0,13962.0,5191.0,44824.0,6766.0,45061.0
,-97670.0,85951.0,3122.0,5669.0,63235.0,8270.0,76789.0
7548,-15086.0,68725.0,5053.0,7000.0,17759.0,12734.0,109846.0
7540,-87477.0,17990.0,5994.0,10750.0,50975.0,13484.0,119066.0
7586,-26533.0,7636.0,3629.0,3010.0,73210.0,6061.0,93201.0
7558,-58564.0,24915.0,13143.0,11112.0,7187.0,4617.0,71446.0
7566,-7745.0,8385.0,13898.0,4261.0,8084.0,12539.0,50963.0
7526,-81526.0,10491.0,11502.0,7504.0,42704.0,3444.0,117398.0
7610,-24143.0,89278.0,103.0,10853.0,28110.0,8623.0,97719.0
7559,-28951.0,34810.0,11084.0,14761.0,6603.0,3268.0,23652.0
7560,-94304.0,21008.0,90.0,9457.0,21439.0,8406.0,112953.0
7512,-122372.0,43839.0,10286.0,4557.0,29659.0,6588.0,72775.0
,-40316.0,22316.0,8783.0,12780.0,35783.0,7064.0,22804.0
7471,-50444.0,48722.0,7554.0,9377.0,7545.0,14450.0,87007.0
7621,-23487.0,84416.0,13491.0,10633.0,43540.0,15975.0,72899.0
7581,-12930.0,4848.0,1551.0,5045.0,19155.0,11451.0,101243.0
7608,-107214.0,89570.0,1354.0,8192.0,69467.0,1871.0,100212.0
7473,-74128.0,74363.0,3992.0,7500.0,43653.0,5246.0,12713.0
7583,-81043.0,29340.0,13401.0,14921.0,58105.0,8679.0,106239.0
,-30786.0,9449.0,7985.0,12084.0,21892.0,4950.0,86583.0
7468,-99437.0,42054.0,2993.0,7925.0,41294.0,15195.0,113794.0
7470,-18081.0,3065.0,9890.0,4443.0,37746.0,1390.0,78632.0
7603,-12533.0,3460.0,5856.0,11935.0,60380.0,11888.0,81137.0
,-16741.0,65182.0,10518.0,12922.0,56528.0,14725.0,34427.0
7576,-80687.0,90610.0,554.0,12494.0,42194.0,6027.0,17391.0
7527,-72449.0,3272.0,1375.0,10584.0,76279.0,8294.0,5704.0
7552,-101353.0,92630.0,7642.0,14227.0,81245.0,969.0,42832.0
