store_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
1541,,151422.0,11068.0,,10765.0,,
1537,,,3472.0,,23109.0,,
,,2108.0,802.0,,30120.0,,50139.0
,,27662.0,0.0,,27964.0,,
1514,,,42292.0,10273.0,,,
1489,,23032.0,182152.0,,2785.0,,61929.0
1524,,176487.0,1277.0,,,,
1513,,181722.0,0.0,,1615.0,,
1519,,,10250.0,,13475.0,,
1582,,10307.0,16190.0,,46629.0,,
1526,,34115.0,0.0,,17680.0,,
1551,,,0.0,,,4445.0,
1527,,25923.0,3883.0,6244.0,,,111779.0
,,18880.0,0.0,,,,
1538,,1107.0,11992.0,,,,
1570,,25528.0,3039.0,18835.0,49409.0,15302.0,
1589,,34878.0,0.0,,,1664.0,212.0
,,,0.0,,,,
1563,,5151.0,9743.0,,72296.0,,49317.0
1515,,810.0,10926.0,,,,
1532,,-975.0,0.0,,,,24.0
1531,,15003.0,3072.0,,9497.0,,
1583,,37258.0,2544.0,,,3583.0,3267.0
1544,,17368.0,9427.0,,,,
1581,,82871.0,4341.0,,12459.0,,590.0
1560,,89773.0,0.0,,,,
,,,0.0,,86487.0,,
1500,,20756.0,0.0,,5376.0,,41980.0
1497,,21194.0,0.0,,,1959.0,
1587,,28256.0,17532.0,,20745.0,,
1506,,,18115.0,,,838.0,938.0
1574,,20346.0,2725.0,,,,
1536,,1534.0,3055.0,,,,
1493,,29084.0,0.0,16465.0,,,16263.0
1584,,17206.0,0.0,,,,
1533,,,13538.0,,,,
1539,,25057.0,0.0,,,,
1494,,2745.0,4250.0,,112283.0,,
1496,,,0.0,,,,
1562,,,4248.0,,39727.0,,
1516,,81773.0,12415.0,,,,
1540,,36286.0,4445.0,,,,
1504,,14635.0,5256.0,,,,
1555,,,2521.0,,,,643.0
1546,,11436.0,18060.0,,,,
1498,,,0.0,982.0,,3959.0,
1492,,75549.0,6222.0,48116.0,26302.0,,
1508,,51526.0,1744.0,,,,
1558,,169883.0,0.0,5063.0,42899.0,,
1525,,37990.0,0.0,,1653.0,415.0,
1573,,,4047.0,,128214.0,,2359.0
1529,,22431.0,0.0,,,,
1528,,,0.0,,8295.0,,688.0
1559,,127.0,16589.0,,76644.0,354.0,1400.0
1576,,80759.0,0.0,,,,156498.0
1511,,47932.0,1455.0,,18848.0,,319.0
1507,,31922.0,11226.0,,,,55.0
1565,,12207.0,0.0,,73348.0,,
1577,,,0.0,5248.0,,,
1569,-5846.0,184475.0,25850.0,,,,
1578,,537742.0,25752.0,,,24951.0,130315.0
1556,,15895.0,11691.0,4927.0,,,
1548,,93701.0,8726.0,,25484.0,,
1580,,150503.0,10037.0,,,,
1522,,4659.0,0.0,,,,
1534,,18518.0,1668.0,,,,
1568,,74048.0,3794.0,,,,
1554,,25648.0,0.0,,8689.0,,
1579,,5918.0,0.0,,118224.0,,3040.0
1517,,6835.0,26940.0,,,,55088.0
1543,,24832.0,15140.0,,,1801.0,
1586,0.0,,0.0,,,17658.0,
1542,,33573.0,4800.0,,76072.0,1217.0,48419.0
1567,,7581.0,0.0,8668.0,,,6726.0
1571,,6004.0,7646.0,,,3333.0,
1509,,,0.0,,15276.0,,
1545,,9397.0,7864.0,,,,66181.0
1518,,,0.0,,3153.0,,
1553,,1020.0,7415.0,,8945.0,,
1505,,,1851.0,,,,
1503,,,6127.0,,14734.0,9957.0,
1550,,5241.0,12239.0,,,7111.0,
1590,,15630.0,4607.0,,252709.0,,
1594,,,0.0,,307199.0,,1291.0
1612,,7842.0,12995.0,,6041.0,,224406.0
,,51191.0,0.0,,,,
1599,,21117.0,0.0,,29835.0,,6349.0
1606,,,5158.0,,,-76.0,
1618,,14771.0,0.0,11081.0,,,
1598,,325205.0,4856.0,,,,
1619,,,0.0,,,,
1602,,3359.0,0.0,,,3447.0,50001.0
1605,,75293.0,0.0,,,2011.0,
1601,,4162.0,12915.0,,483.0,,
1610,,386.0,0.0,,17080.0,,
1614,,485638.0,3280.0,,45389.0,15136.0,
1623,-2543159.0,9746.0,1371.0,3476.0,,3695.0,2683.0
1597,,36139.0,0.0,,571.0,,102474.0
1608,,6156.0,7063.0,,,,
1625,,84238.0,0.0,,0.0,,
,0.0,10267.0,27437.0,581.0,10079.0,,
1613,,15456.0,0.0,,,,
1609,,10342.0,0.0,9128.0,,,
1604,,43200.0,0.0,,,,
1615,,34601.0,25689.0,1438.0,100644.0,,
1600,,75795.0,0.0,,3205.0,,115.0
,,15735.0,35064.0,,11399.0,,36422.0
1607,,5028.0,7786.0,,256491.0,,766.0
1603,,7061.0,2601.0,13225.0,,,
,,,0.0,,9357.0,,
1593,,15548.0,5144.0,,,,
1617,,1514.0,0.0,12051.0,,,
1622,,36698.0,0.0,6894.0,,,513.0
1616,,10541.0,4706.0,,,766.0,
1591,,6934.0,9235.0,,,1968.0,134146.0
1621,,8487.0,9893.0,,4344.0,,365.0
1624,,17956.0,0.0,,,4362.0,
1596,,12940.0,0.0,,4793.0,,
1595,,8241.0,2765.0,3876.0,15568.0,,
1620,,,0.0,,166889.0,,
1592,,61376.0,0.0,,65395.0,,18895.0
1611,,44195.0,11209.0,,,,
1795,,,0.0,,,,
1655,,30425.0,0.0,,11404.0,,
1847,,134713.0,3344.0,,,1005.0,
1658,,1733.0,0.0,,,,
1792,,,1667.0,,,,978.0
1907,,1350.0,10761.0,,,,1814.0
1708,,386.0,0.0,1180.0,,,
1735,,25457.0,5487.0,7098.0,7455.0,,2985.0
1748,,,0.0,,73846.0,,631.0
1910,,20729.0,11803.0,,,,
1690,,11677.0,4080.0,,,,
1738,,,0.0,,25253.0,,25392.0
1733,,9224.0,0.0,,8566.0,,
1855,0.0,64780.0,0.0,,21934.0,,
,,39351.0,0.0,,,,
1686,,84266.0,0.0,,31796.0,,
1909,,18059.0,4265.0,,,,
1749,,,5397.0,,,,39940.0
1756,,,2528.0,,5936.0,,
1868,,192284.0,3433.0,,12288.0,,
1645,,19634.0,4139.0,,151158.0,,36934.0
1746,,1129.0,0.0,,,,
1669,,25346.0,0.0,,17986.0,,
1859,,344.0,0.0,,,126.0,
1651,,,0.0,,27108.0,671.0,
1878,,,0.0,,,,169476.0
1629,,4507.0,0.0,,,,
1694,,131497.0,0.0,,16832.0,,
1776,,4345.0,0.0,,,,92329.0
1723,,20702.0,8309.0,7541.0,5935.0,758.0,
1887,,,21291.0,,3403.0,,503.0
1691,,34328.0,800.0,8749.0,108.0,,
1891,,,0.0,,,,
1721,,24484.0,11477.0,,,224.0,
1841,,5469.0,32819.0,,,,
,,18764.0,0.0,,207.0,,185503.0
,,,2465.0,,21977.0,,
1656,,19693.0,0.0,,,,
1912,,12400.0,0.0,,324.0,,4137.0
1789,0.0,42338.0,0.0,,6884.0,2718.0,
1687,,2651.0,9305.0,,,,
1633,,55768.0,4046.0,,6160.0,,24595.0
,,17666.0,5893.0,,,,
1797,,7397.0,0.0,,30971.0,,
1753,,2546.0,0.0,,,,56653.0
1844,,13149.0,0.0,6415.0,5086.0,-19.0,335.0
1906,,73607.0,5589.0,,2336.0,,
1712,,2282.0,0.0,,6054.0,,50253.0
1732,,,36946.0,3277.0,,,4457.0
1865,,11729.0,0.0,,9823.0,3149.0,
1911,0.0,,3097.0,,,,9310.0
1867,,21442.0,0.0,,,,77614.0
1637,,,12859.0,,92983.0,,
1652,,511.0,3178.0,6034.0,,,
1724,,33404.0,4473.0,,,,124086.0
1701,,142127.0,0.0,,60180.0,,1089.0
1782,,16827.0,0.0,,34829.0,,
1747,,12741.0,3308.0,,,6467.0,
1634,,11286.0,0.0,1297.0,,,48006.0
1670,,28384.0,3100.0,,,,
1883,,,0.0,2462.0,33602.0,2284.0,165486.0
1885,,2692.0,0.0,,8584.0,,734.0
1772,,,6019.0,,,,
1808,,,1903.0,,17117.0,,1288.0
1871,,1421.0,0.0,,,,118927.0
1729,,18068.0,0.0,,7519.0,,
1833,,28920.0,12451.0,,4364.0,,
1850,,34281.0,1566.0,,,,
1639,,130.0,4099.0,4480.0,236561.0,,
1796,,78984.0,0.0,,,419.0,
1757,,,21949.0,,,,
1783,,180642.0,4181.0,,,,55636.0
1824,,1296.0,0.0,,,,
1649,,1761.0,0.0,4549.0,221.0,,
1818,,877368.0,0.0,,,152647.0,28114.0
1728,,113420.0,6818.0,,,,
1828,,18403.0,0.0,,,,16619.0
1843,,160818.0,8635.0,,,,215432.0
1877,,13381.0,4730.0,,,,
1889,,26879.0,0.0,,5944.0,,
1743,,,0.0,2331.0,24716.0,,
1787,,,1891.0,1321.0,,,
,,437.0,3435.0,,,,
1678,-4102.0,6039.0,0.0,4791.0,1723.0,,
1870,,,5924.0,3775.0,,,350705.0
1700,,189324.0,0.0,,,,855.0
1754,,,2246.0,,9376.0,4178.0,
1646,,233852.0,0.0,,5540.0,,95.0
1707,,49942.0,0.0,,,,
1892,,22446.0,7607.0,,,,
1831,,18803.0,0.0,5217.0,,,
1771,,13325.0,2136.0,,278688.0,,
1804,,,0.0,,15520.0,,
1665,,24350.0,464.0,,11304.0,,
1861,,,10487.0,,19860.0,,
1774,,,7713.0,,1169.0,,
1739,,7670.0,0.0,,,,109.0
1876,,52253.0,11742.0,6313.0,,1560.0,
1736,,29730.0,28451.0,,,,
1866,,2110.0,0.0,,,,
1863,,,0.0,,7352.0,4399.0,
1791,,39522.0,0.0,,,,59165.0
1898,,21744.0,0.0,,10372.0,,
,,25613.0,0.0,,,,
1777,,54341.0,19628.0,,,2621.0,
1650,,21350.0,0.0,,,1278.0,
1716,,9228.0,0.0,,7447.0,,
1635,,24962.0,4394.0,1582.0,544.0,,1626.0
1718,,17270.0,0.0,10437.0,29185.0,,1715.0
1848,,11206.0,0.0,,36824.0,3890.0,361.0
1752,,24142.0,1208.0,,,-331.0,14509.0
1862,,28393.0,10915.0,5076.0,,,3747.0
1731,,18806.0,0.0,,,,
1886,,2242.0,2324.0,7761.0,5453.0,,1317.0
1845,,39617.0,170.0,,1124.0,7172.0,
1727,,64746.0,1057.0,,,,
1807,,,0.0,6165.0,,,
1720,,8132.0,7666.0,,51247.0,,7343.0
1874,,16379.0,0.0,,44258.0,,1225.0
1896,,154260.0,7970.0,2864.0,,,93988.0
,,71779.0,0.0,,,,
1854,,,0.0,,4966.0,,
1659,,62595.0,2406.0,,,,86774.0
1813,,,5248.0,,,,
1631,,,0.0,,31704.0,,86632.0
1704,,,0.0,,,,
1816,,8485.0,0.0,,,-670.0,
1657,,,10477.0,,37353.0,,1046.0
1835,,,1211.0,,10244.0,8073.0,53813.0
1768,,20774.0,648.0,,55451.0,,
1839,,22270.0,0.0,1348.0,,1635.0,
1709,,18384.0,336.0,,,,7818.0
1715,,552.0,0.0,839.0,7344.0,,
1766,,-2420.0,16295.0,,,,
1869,,27483.0,0.0,,,,1690.0
1740,,,0.0,,,1563.0,
1799,,-33085.0,4698.0,2238.0,3956.0,1619.0,
1730,,148951.0,0.0,,15221.0,12551.0,
1873,,66216.0,0.0,,,,
1726,,74715.0,0.0,,,,
1872,,,3187.0,,72194.0,,
1823,,13640.0,0.0,,,,
1675,,38744.0,0.0,,2445.0,,
1858,,49210.0,0.0,,,,
1763,,,0.0,,,,
1762,,,0.0,,,,
1814,,,2891.0,,524.0,,
1901,,21371.0,0.0,1079.0,,,
1705,,112361.0,2667.0,,,,796.0
1832,,9125.0,0.0,,,,
1890,,,0.0,,2463.0,,1567.0
1717,,45555.0,0.0,,,3060.0,24839.0
1713,,41317.0,8564.0,,,,
1899,,10774.0,0.0,,8166.0,,16577.0
1742,,2918.0,1382.0,,,,156924.0
1750,,66619.0,2478.0,,,,
1809,,-951.0,0.0,,,,
1902,,,3511.0,,25163.0,,
,,58582.0,17915.0,,6990.0,,
,,,1693.0,2160.0,133531.0,,621.0
1630,,,1188.0,5262.0,6957.0,,26897.0
1744,,87980.0,0.0,,,,
1853,,,29244.0,,,,
1822,,,0.0,,324056.0,,
1820,,84920.0,0.0,,,,
1677,,31891.0,6346.0,,,7860.0,
1895,,52061.0,6189.0,,,,
1834,,,2155.0,,,,
1801,,,0.0,,45820.0,,
1780,,124983.0,21030.0,1364.0,,,92013.0
1904,,1393965.0,4620.0,866.0,749.0,4824.0,
,,100985.0,0.0,,9456.0,,
,,139988.0,0.0,,,,
1719,,,23677.0,,,,
1888,,557.0,0.0,,2349.0,60849.0,
1643,,,0.0,,,,
1826,,36246.0,0.0,,2830.0,,460.0
1778,,11605.0,8199.0,,,,
1628,,11488.0,2017.0,,8279.0,,
1817,,6225.0,0.0,,13028.0,,
1827,,,0.0,,,2156.0,
1761,,13586.0,0.0,,9503.0,,
1812,,31215.0,328.0,,,,
1881,,2155.0,11757.0,,,,
1784,,22163.0,1336.0,,,,
1676,,,0.0,,,,95979.0
1903,,,4432.0,,,,
1842,,9370.0,9046.0,8387.0,,,
1851,,32143.0,1609.0,3700.0,,,
1663,,13457.0,0.0,8052.0,,,
1779,,,23379.0,,18900.0,,
1811,-12050.0,,0.0,,20395.0,,
1821,,,0.0,,,,
1640,,,6847.0,,62457.0,74.0,
1837,,9949.0,6015.0,,,,
1698,,130987.0,0.0,5668.0,,,12048.0
,,24202.0,0.0,1207.0,,485.0,
1681,,12480.0,0.0,,,,
1653,,23335.0,0.0,,10959.0,11087.0,
1765,,98914.0,7181.0,6759.0,,,
1714,,7813.0,0.0,3904.0,,,
1894,,2986.0,3988.0,,,8431.0,
1660,,32450.0,8090.0,,21740.0,149231.0,51931.0
1810,,19513.0,0.0,8131.0,3136.0,,912.0
1642,,30826.0,10065.0,,12122.0,,54.0
1879,,,75286.0,6945.0,39438.0,,
1852,,22929.0,0.0,,7012.0,,51001.0
1702,,,13804.0,,1141.0,,
1803,,,0.0,4866.0,57074.0,,
1745,,,3014.0,,,,
1696,,56244.0,39425.0,6972.0,,,
1788,,38.0,0.0,2357.0,,,
1825,,386.0,1197.0,,85004.0,11803.0,
1751,,7949.0,5688.0,4028.0,,,706.0
1819,,5226.0,0.0,,,,
1800,,37551.0,0.0,2046.0,,,
1668,,,0.0,,2283.0,,1795.0
1693,,30730.0,2583.0,71421.0,,,
1636,,,10972.0,,,2318.0,
1880,,15906.0,3855.0,,15382.0,,
1815,,37960.0,0.0,,13818.0,,
1790,,411.0,11565.0,9342.0,15793.0,700.0,17658.0
1830,,61670.0,38675.0,,2318.0,,
1737,,8174.0,4815.0,,26231.0,11251.0,
1692,,36023.0,0.0,,50890.0,,
1775,,9085.0,0.0,414.0,21557.0,,
1767,,,8473.0,,,,
1680,,205.0,3584.0,1800.0,57358.0,,
1856,,101270.0,0.0,,,,
1764,,5483.0,0.0,,41029.0,,
1641,,,3754.0,,,4116.0,42612.0
1644,,,0.0,,13137.0,,42323.0
1626,,9766.0,555.0,,,,51209.0
1638,,15078.0,0.0,,,,370.0
1703,,25433.0,0.0,1010.0,14797.0,,32188.0
1786,,,6117.0,,,,
1893,,120874.0,0.0,,27777.0,,216.0
1673,,22031.0,0.0,10259.0,10420.0,,
1725,,54129.0,0.0,,,,624.0
1773,,,11938.0,,17515.0,1735.0,
1875,,22844.0,4684.0,28893.0,388840.0,,
1805,,,0.0,,,,
1679,,,3074.0,,6399.0,,
1905,,16892.0,2044.0,,,,1083.0
1662,,,7126.0,24913.0,2142.0,176.0,
1836,,,0.0,,,,
1900,,,1955.0,,,,
1759,,,5848.0,,,,
1908,,1117.0,0.0,,,,
1627,,412500.0,0.0,,,,
1666,,10797.0,0.0,,164.0,,
1689,,,9467.0,6411.0,,,
1683,,17807.0,3742.0,,100820.0,,
1648,,,21172.0,,476.0,,
1699,,7003.0,7976.0,,,,
1685,,67980.0,0.0,762.0,819.0,,
1711,,10676.0,0.0,,9662.0,,
1647,,39781.0,12443.0,,13314.0,,
1734,,49481.0,4039.0,,,,
1722,,,11019.0,,,,
1802,,,0.0,4007.0,,,
1798,,17809.0,0.0,,,,
1913,,23311.0,0.0,,,,
1806,,18111.0,0.0,9951.0,,,46369.0
1781,,,0.0,2811.0,6337.0,,
1688,,16938.0,0.0,3338.0,10934.0,,
1758,,386.0,4778.0,,1237.0,,
1769,,,0.0,,41451.0,,
1661,,,51934.0,,,,
1741,,,2865.0,,8932.0,1217.0,775.0
1846,,1376.0,5896.0,,,,
1860,,92.0,0.0,,8205.0,,
1632,,575591.0,4248.0,6352.0,,,
1667,,22982.0,0.0,31692.0,6007.0,,
1793,,75361.0,0.0,,31474.0,,
1682,,,6672.0,,,,
1838,,29427.0,6133.0,,,,
1695,,16816.0,0.0,64089.0,,,
1684,,39358.0,4032.0,,,,4453.0
1840,,,0.0,,,10531.0,6414.0
1897,,378517.0,14288.0,,7631.0,2434.0,
1672,,25082.0,2439.0,,,11399.0,
1710,,62010.0,0.0,,,,
1849,,18026.0,0.0,,2053.0,,
1884,,35154.0,4681.0,,,,
1785,,,7515.0,,14342.0,,
1674,,6873.0,0.0,,,,1097.0
1706,,,7305.0,,,,500.0
1857,,10006.0,35656.0,3713.0,,6152.0,114763.0
1671,,92.0,0.0,6124.0,,,
1829,,106266.0,0.0,3344.0,,,
1755,,,0.0,,,10146.0,55404.0
1882,,2429.0,0.0,,7536.0,,9490.0
1864,,1783.0,0.0,,3693.0,,9142.0
1664,,,0.0,,33625.0,,8340.0
1794,,52583.0,0.0,,21223.0,2275.0,
2012,,441.0,,,,,
1930,,6518.0,2914.0,,18548.0,,0.0
2174,,21735.0,0.0,,1589.0,,4451.0
2215,,27869.0,0.0,,35232.0,,
2128,,19134.0,5064.0,4497.0,22397.0,,
2172,,17832.0,0.0,,,,
2154,,91168.0,0.0,,,,
,,331.0,7789.0,,,,
2082,-21730.0,,0.0,,,,
2087,,,16647.0,,6716.0,,
2035,,530796.0,0.0,,6184.0,,
1963,,,1137.0,,10325.0,,
2229,,,7660.0,,,,86425.0
2143,,552.0,5341.0,,12063.0,,28499.0
2096,,,0.0,,,,
2149,,,0.0,,,,
2156,,7116.0,0.0,,,,207.0
2140,,18122.0,0.0,,,13445.0,
,,21592.0,5099.0,,,,986.0
2113,,34261.0,8997.0,,1505.0,,60659.0
2142,,22898.0,0.0,,70734.0,,
1918,,31444.0,0.0,5749.0,345.0,,
2056,,41473.0,0.0,,,,
2161,,91204.0,0.0,,19822.0,,
2196,,108956.0,1836.0,,,,
2206,,,26146.0,,7638.0,,
2235,,,0.0,,11822.0,,
2105,,7736.0,0.0,,4465.0,,
2106,,15186.0,290.0,,,,38750.0
2023,,37031.0,0.0,,,1071.0,54310.0
2046,,,0.0,,,,
2145,,47874.0,0.0,,22417.0,,3863.0
1995,,-763.0,0.0,1166.0,1329.0,,
2160,,976738.0,0.0,,12960.0,,
1979,,74613.0,7000.0,,,,
2205,,284.0,17734.0,5859.0,772.0,,1074.0
2222,,4086.0,2913.0,,9174.0,,105510.0
1914,,,4678.0,,35340.0,2899.0,
2133,,103385.0,0.0,6049.0,5314.0,,
2013,,1631623.0,0.0,,263815.0,,
2101,,145242.0,0.0,,,,
2030,,,0.0,,,,336179.0
1951,,35752.0,5534.0,,,,
,,,0.0,,3684.0,,
2060,,17611.0,0.0,,,,
2069,,,14889.0,,,,
,,,0.0,,317825.0,,603.0
1940,,14838.0,2125.0,2410.0,,1838.0,
2146,,16422.0,6813.0,,,,41677.0
2250,,6564.0,10674.0,,10662.0,,
2021,,17292.0,10560.0,,,,
2252,,,17712.0,,10255.0,2785.0,910.0
2015,,270391.0,30061.0,,89548.0,,
2249,,23798.0,0.0,3589.0,,,1667.0
2073,,,0.0,,,,
2171,,5845.0,0.0,,,,195053.0
2151,,13257.0,0.0,,,,
2179,,18917.0,0.0,4103.0,,,247.0
1916,,-6423.0,0.0,,,,
1943,,8099.0,9815.0,8438.0,,,
1985,,31281.0,0.0,8139.0,9960.0,,
2034,,58923.0,5450.0,,,,193.0
2068,,720.0,12861.0,,,,
1936,,2296.0,0.0,5219.0,,,
2112,,82203.0,0.0,,7016.0,,
2253,,,0.0,9415.0,24515.0,,
2080,,,0.0,,,5934.0,
2007,,13830.0,0.0,,,,
1962,,15864.0,0.0,,,,
2192,,,0.0,5193.0,,5485.0,230880.0
2212,,11881.0,0.0,,13.0,5.0,
2223,,28666.0,6797.0,,,,64203.0
2118,,15494.0,0.0,,,,
1970,,21327.0,0.0,,60274.0,,1608.0
2059,,,0.0,64282.0,,,8497.0
2134,,43608.0,0.0,,,,
1935,,497.0,0.0,,23528.0,,
1942,,11007.0,2801.0,1166.0,,,64948.0
2220,,,1791.0,,8601.0,,
2028,,27423.0,6328.0,,,,
2088,,,33212.0,,9168.0,,
1933,,,0.0,,,,
2153,,51474.0,0.0,12149.0,11885.0,,260.0
2136,,1164.0,3394.0,,1214.0,2034.0,
2147,,44653.0,3364.0,,3136.0,9268.0,
2175,,57443.0,106690.0,,,,
2033,-81210.0,,0.0,876.0,,,
2219,,,0.0,,,,
2089,,461.0,0.0,,14989.0,,
2168,,3117.0,31355.0,,,,
1937,,4873.0,0.0,,1026.0,,
2178,,7806.0,0.0,1478.0,17135.0,,
2195,,497.0,8219.0,,,,503.0
2052,,87072.0,5015.0,,6649.0,,13372.0
2057,,,0.0,,,,
2234,,6846.0,0.0,,102346.0,,
2180,,5437.0,33760.0,,12577.0,,2443.0
,,,0.0,38879.0,,,1659.0
2040,,137163.0,0.0,37593.0,11185.0,,
2120,,,473.0,,,1167.0,
1977,,,4124.0,,,,99181.0
2245,,,0.0,,3733.0,1813.0,678.0
2011,,73970.0,12435.0,,,3304.0,
2227,,5294.0,11481.0,3543.0,16228.0,,34932.0
2029,,5336.0,0.0,,,,
2169,,,32010.0,,,,50276.0
2158,,27012.0,0.0,3975.0,9251.0,,
2214,,43086.0,0.0,,60432.0,,
2236,,8308.0,17694.0,,4803.0,,135404.0
2006,,21962.0,1463.0,,2517.0,,
2045,,29070.0,15245.0,,-16695.0,,68754.0
2066,,24002.0,0.0,,6917.0,,
1994,,497.0,0.0,,5143.0,,
2098,,3273.0,0.0,,,,23037.0
2233,,322.0,9820.0,,7099.0,,122873.0
2116,,7620.0,0.0,,,,
2213,,82163.0,14674.0,,,,
1973,,17869.0,0.0,,30316.0,9714.0,61494.0
2209,,41751.0,58667.0,,2900.0,,
1993,,,0.0,,7438.0,,
1931,,37146.0,2367.0,,,314.0,
2008,,240623.0,0.0,,,,
,,54863.0,8496.0,889.0,,,
2173,,20502.0,13412.0,,12005.0,,
2047,,,0.0,,,3170.0,
2114,,,0.0,,,,
2103,,5102.0,6677.0,,6900.0,,
2218,,48359.0,3094.0,,47122.0,,
1982,,512.0,0.0,,,,73902.0
2019,,9139.0,403.0,,17835.0,,
2208,,,0.0,,,,275.0
2044,,3906.0,4976.0,,,,
1952,,331.0,7716.0,,,,
2183,,97454.0,4178.0,7292.0,,,
2053,,17410.0,4178.0,4472.0,,,
2187,,,10226.0,,,,
2049,,85513.0,0.0,,4468.0,695.0,
2221,,23342.0,0.0,17164.0,23736.0,,474.0
1921,0.0,,0.0,,,,
,,70013.0,3225.0,5207.0,5995.0,,
,,4358.0,0.0,,,,
2182,-11453.0,-6596.0,0.0,,,7254.0,637.0
2193,,,7932.0,,6716.0,,262.0
2157,,,34344.0,,,,
1947,,,1559.0,,,,
2125,,,0.0,2873.0,,,
2093,,14103.0,0.0,,,,
1998,,,0.0,,,,
2247,,20279.0,0.0,,,289.0,13097.0
2050,,,0.0,,17256.0,,
2002,,207756.0,9671.0,,,,
2009,-243993.0,13237.0,0.0,,,,
2232,,1487.0,0.0,,,,
2131,,4026.0,0.0,,,,
2244,,,17183.0,5901.0,20119.0,,
2038,,,9778.0,,13402.0,,186189.0
2190,,386.0,9961.0,,3896.0,,
2124,,4657.0,439.0,,,,80801.0
2070,,26112.0,0.0,,44953.0,,80566.0
2217,,15125.0,0.0,,,,
2016,,9366.0,0.0,,,,2557.0
1927,,81840.0,19886.0,,7537.0,,
2107,,467371.0,0.0,,3790.0,,24043.0
2063,,34849.0,0.0,,,,
2095,,40461.0,0.0,,19276.0,,185.0
2058,,,27527.0,,38347.0,,
2155,,159546.0,0.0,,2511.0,,
2084,,,935.0,706.0,5886.0,,
2184,,-444.0,0.0,,66794.0,-11.0,
2078,,247.0,0.0,,,,
2111,,,0.0,,4665.0,,
2231,,57797.0,0.0,,42346.0,,
1974,,16673.0,-9188.0,,53715.0,19847.0,
1949,,65178.0,0.0,,,,
1988,,-855.0,1821.0,,,,58897.0
2077,,62158.0,67.0,,,,75670.0
2144,,,7002.0,,,,
2022,,497.0,0.0,118.0,3768.0,5179.0,
1925,,133638.0,1674.0,,6071.0,,
1923,,,2057.0,4995.0,8631.0,755.0,193288.0
2241,,17783.0,0.0,25052.0,,,
1917,,6782.0,5901.0,2447.0,17308.0,,
1969,,,0.0,,2054.0,,23421.0
2216,,147.0,2396.0,187.0,,,186013.0
2094,,2161.0,0.0,,,,1491.0
1972,,9075.0,3416.0,6255.0,20424.0,,
2194,,24513.0,0.0,11604.0,61251.0,,
1971,0.0,79167.0,2755.0,,9449.0,,
2246,,779.0,4227.0,,,,8519.0
1945,,4271.0,0.0,,65508.0,,462.0
,,822.0,0.0,,,,
1953,,12531.0,21777.0,,37200.0,,44811.0
1959,,34887.0,0.0,18598.0,162028.0,,62119.0
2251,,18131.0,0.0,2435.0,16921.0,,
2104,,,14628.0,,,,
1990,,,18891.0,751.0,3583.0,,
2139,,386.0,9030.0,,,,826.0
2036,,38536.0,0.0,,31955.0,,
2224,,19978.0,0.0,,42653.0,,11828.0
2055,,5666.0,0.0,,,,47344.0
2041,,12530.0,6401.0,,,,
2137,0.0,10469.0,0.0,,17515.0,,
2003,,28262.0,11705.0,,,,
1968,,,0.0,,13351.0,5159.0,
2097,,238444.0,0.0,,20040.0,,
,,,0.0,,,,5161.0
2014,,11263.0,0.0,,,,
2167,,,0.0,,,,
2243,,49322.0,0.0,,3403.0,,84404.0
2150,,,2682.0,,34784.0,,2366.0
1965,,,0.0,,20447.0,,
2117,,1932.0,4049.0,,97314.0,,1208.0
1944,,,8553.0,,7488.0,1304.0,
1956,,,10665.0,,10145.0,,
2102,,,4082.0,11827.0,171980.0,3659.0,1167.0
2121,,4076.0,4046.0,7708.0,,14109.0,
2132,,49411.0,5225.0,,20956.0,,
1976,,330024.0,14560.0,,7379.0,16543.0,
2197,,,9931.0,5507.0,,4368.0,
2032,,,6409.0,,,,
2185,,21419.0,0.0,,5481.0,,
2039,,,20049.0,,,,304.0
2230,,105021.0,3138.0,,,,1635.0
1929,,,3505.0,,,,1154.0
1932,,10625.0,0.0,,,,
2065,,,0.0,,,,82623.0
2240,,38436.0,0.0,,6950.0,,
1950,,84012.0,0.0,,,,1585.0
2191,,25041.0,0.0,,,,751.0
1938,,,0.0,,114067.0,,
2042,,13768.0,0.0,,82958.0,,68657.0
1975,,44706.0,4612.0,,,,
2010,,3657.0,1385.0,,,,
1948,,5811.0,0.0,7627.0,10203.0,,
2024,,13306.0,5186.0,,,,7221.0
1967,,28723.0,15217.0,5633.0,,2361.0,
2062,,20123.0,9279.0,,,,
2225,,,0.0,,,,
2122,,,0.0,5725.0,,,
2166,,1196.0,8110.0,,124437.0,,
2210,,261683.0,3596.0,,,,957.0
2061,,8715.0,,2879.0,41706.0,,
2203,,290.0,4359.0,,,924.0,
2138,,1972.0,2112.0,,,,17169.0
2129,,28896.0,4025.0,,30110.0,,
2075,,146623.0,0.0,3306.0,,,236641.0
2025,,386.0,3636.0,,,,
1922,,15363.0,0.0,,5559.0,,897.0
1958,,2317.0,1861.0,9303.0,1221859.0,,
1964,,1806.0,5104.0,,7651.0,4529.0,3307.0
2170,,151305.0,5727.0,,460.0,,590.0
1992,,9835.0,3736.0,,,,
2018,,,0.0,,4638.0,,
2242,,874.0,0.0,,,,
2064,,12621.0,7769.0,,,,
