store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area
store_82,6671,36,15/03/2011,31/12/2023,Gifts,Themed Gift,Themed gift,,252712.0,0.0
store_225,6672,36,15/03/2011,,Fashion apparel,Women's Fashion,Women's Fashion,34336924.0,,401.0
store_281,6673,36,15/03/2011,,Fashion apparel,Family Fashion,Family Fashion,921828.09,168599.0,247.0
store_1369,6674,36,15/03/2011,,Bags & Footwear & Accessories,Footwear,Women footwear,,290560.0,138.0
store_807,6675,36,15/03/2011,15/12/2020,Fashion apparel,Women's Fashion,Women's Fashion,,18105.0,0.0
store_2430,6676,36,15/03/2011,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,5914209.62,213496.0,238.0
store_15,6677,36,15/03/2011,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,,,242.0
store_2431,6678,36,15/03/2011,31/01/2023,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,40589.0,364160.0,0.0
store_169,6679,36,15/03/2011,26/10/2023,Fashion apparel,Women's Fashion,Women's Fashion,194093.0,,0.0
store_45,6680,36,15/03/2011,31/01/2023,Bags & Footwear & Accessories,Footwear,Family footwear,278463.0,89494.0,0.0
store_2432,6681,36,15/03/2011,,Bags & Footwear & Accessories,Footwear,Family footwear,11031742.57,83690.0,484.0
store_105,6682,36,15/03/2011,07/01/2023,Fashion apparel,Family Fashion,Family Fashion,,,0.0
store_2433,6683,36,15/03/2011,28/02/2021,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,170044.0,,0.0
store_49,6684,36,15/03/2011,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,,,77.0
store_38,6685,36,15/03/2011,16/09/2022,Fashion apparel,Lingerie & Underwear,Women underwear,,75311.0,0.0
store_2434,6686,36,15/03/2011,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,102457010.0,1161060.0,125.0
store_908,6687,36,15/03/2011,30/09/2022,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,,119623.0,0.0
store_2435,6688,36,15/03/2011,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",538861.0,,57.0
store_2295,6689,36,15/03/2011,,Food & Beverage Services,Sweet moments,Confectionery,,989121.0,62.0
store_2436,6690,36,15/03/2011,15/12/2020,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,957100.0,182262.0,0.0
store_2437,6691,36,15/03/2011,15/07/2023,Bags & Footwear & Accessories,Footwear,Family footwear,,,0.0
store_3,6692,36,15/03/2011,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",400951.0,208169.0,76.0
store_786,6693,36,15/03/2011,30/09/2022,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,423359.0,,0.0
store_24,6694,36,15/03/2011,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1430049.0,145518.0,218.0
store_116,6695,36,15/03/2011,15/12/2020,Fashion apparel,Lingerie & Underwear,Women underwear,,195600.0,0.0
store_32,6696,36,18/02/2013,,Food & Beverage Services,Fast Meal,American & Burgers,127520.0,,183.0
store_2438,6697,36,18/02/2013,11/08/2024,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",54219653.22,656067.0,0.0
store_87,6698,36,18/02/2013,04/05/2024,Food & Beverage Services,Fast Meal,Sandwiches,,350586.0,0.0
store_2231,6699,36,18/02/2013,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,175489.0,,74.98
store_35,6700,36,15/02/2013,,Food & Beverage Services,Fast Meal,Fish & Seaproducts,165539.0,469689.0,167.0
store_121,6701,36,15/03/2011,31/03/2021,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",1601914.0,115409.0,0.0
store_2389,6702,36,15/03/2011,31/12/2020,Fashion apparel,Men's Fashion,Men's Fashion,5010859.0,84313.0,0.0
store_181,6703,36,15/03/2011,19/01/2023,Health & Beauty,Optician,Optician & Sunglasses,455249.0,,0.0
store_2395,6704,36,15/03/2011,28/02/2023,Bags & Footwear & Accessories,Footwear,Sport shoes,1857561.0,146778.0,0.0
store_2439,6705,36,15/03/2011,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,,95645.0,1018.0
store_2229,6706,36,15/03/2011,15/12/2020,Services,Photo services,Photo Development,,,0.0
store_238,6707,36,03/05/2011,,Home,Furniture & Interior Design,Decoration accessories / Design,,,384.0
store_2311,6708,36,15/03/2011,23/03/2024,Fashion apparel,Men's Fashion,Men's Fashion,2641351.0,854697.0,0.0
store_460,6709,36,09/08/2012,,Food & Beverage Services,Fast Meal,American & Burgers,253646.0,129892.0,207.0
store_81,6710,36,20/09/2012,,Fashion apparel,Women's Fashion,Women's Fashion,,,194.0
store_2440,6711,36,11/10/2012,,Services,Imaterial services,Travel Agency,584227.02,,45.0
store_139,6712,36,27/09/2012,,Fashion apparel,Lingerie & Underwear,Women underwear,1699261.0,254149.0,127.0
store_217,6713,36,18/02/2013,15/12/2020,Fashion apparel,Men's Fashion,Men's Fashion,1270376.0,1851366.0,0.0
store_23,6714,36,18/02/2013,14/11/2022,Fashion apparel,Lingerie & Underwear,Women underwear,13507307.0,33900.0,0.0
store_11,6715,36,18/02/2013,,Bags & Footwear & Accessories,Footwear,Family footwear,4245064.0,,616.83
store_786,6716,36,18/02/2013,07/03/2023,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,64657.0,88404.0,0.0
store_2303,6717,36,18/02/2013,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,300735.0,272022.0,167.0
store_444,6718,36,18/02/2013,,Fashion apparel,Family Fashion,Family Fashion,707118.0,38048.0,241.61
store_2201,6719,36,18/02/2013,11/03/2023,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,1965726.92,12540.0,0.0
store_34,6720,36,18/02/2013,,Home,Furniture & Interior Design,Decoration accessories / Design,1629907.43,168295.0,197.6
store_37,6721,36,18/02/2013,30/06/2022,Fashion apparel,Women's Fashion,Women's Fashion,2573704.0,4500000.0,0.0
store_443,6722,36,18/02/2013,,Services,Clothing-related services,Shoes repairs,4191007.0,94699.0,33.0
store_39,6723,36,18/02/2013,18/02/2023,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,,66263.0,0.0
store_128,6724,36,18/02/2013,08/09/2020,Bags & Footwear & Accessories,Footwear,Sport shoes,,,0.0
store_2441,6725,36,18/02/2013,25/02/2023,Food & Beverage Services,Gourmet Food Products,"Butcher, delicatessen",975185.92,,0.0
store_74,6726,36,18/02/2013,,Fashion apparel,Lingerie & Underwear,Women underwear,2715130.0,236270.0,180.53
store_2246,6727,36,18/02/2013,,Department Stores,Department Stores,Department Stores,18330431.0,8317.0,2382.0
store_2442,6728,36,18/02/2013,,Food Stores & Mass Merchandise,Supermarkets,Supermarkets,,,3913.56
store_436,6729,36,18/02/2013,,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,2480527.67,42214.0,3887.34
store_172,6730,36,18/02/2013,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,,,62.0
store_403,6731,36,18/02/2013,,Fashion apparel,Men's Fashion,Men's Fashion,149239.0,242582.0,101.87
store_2443,6732,36,18/02/2013,,Fashion apparel,Men's Fashion,Men's Fashion,725302.0,290623.0,260.94
store_101,6733,36,21/12/2012,,Gifts,Toys,Toys,2948279.19,28827.0,281.0
store_774,6734,36,18/02/2013,31/10/2022,Sport,Sport Clothes & Equipment,Sport general store,1474187.3,213036.0,0.0
store_78,6735,36,18/02/2013,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",3242513.96,45090.0,85.99
store_2444,6736,36,18/02/2013,,Food & Beverage Services,Fast Meal,Italian - Fast Meal,,283524.0,168.0
store_2215,6737,36,18/02/2013,15/12/2020,Fashion apparel,Women's Fashion,Women's Fashion,,296202.0,0.0
store_2329,6738,36,18/02/2013,27/02/2023,Gifts,Toys,Toys,4932635.82,340229.0,0.0
store_2396,6739,36,18/02/2013,28/02/2021,Health & Beauty,Hair & Body,Hairdressers,22337344.0,91874.0,0.0
store_72,6740,36,18/02/2013,,Health & Beauty,Pharmacy,Pharmacy,10388800.0,,299.99
store_13,6741,36,15/03/2011,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,223461.0,688012.0,966.0
store_2445,6742,36,15/03/2011,,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,2176214.0,90535.0,75.0
store_2446,6743,36,15/03/2011,30/12/2023,Health & Beauty,Hair & Body,Hairdressers,1287212.93,,0.0
store_2447,6744,36,15/03/2011,30/12/2023,Health & Beauty,Hair & Body,Hairdressers,3794282.0,243966.0,0.0
store_506,6745,36,15/03/2011,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,76905990.0,314378.0,75.0
store_59,6746,36,15/03/2011,27/03/2023,Home,Furniture & Interior Design,Tableware and kitchen tools,1088503.0,133091.0,0.0
store_462,6747,36,15/03/2011,,Fashion apparel,Family Fashion,Family Fashion,,974647.0,206.0
store_2448,6748,36,15/03/2011,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,5581223.73,177000.0,191.0
store_1454,6749,36,15/03/2011,,Food & Beverage Services,Fast Meal,Sandwiches,2772278.0,420000.0,0.0
store_360,6750,36,15/03/2011,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,,115811.0,138.0
store_2449,6751,36,15/03/2011,,Food & Beverage Services,Gourmet Food Products,"Butcher, delicatessen",3995192.68,155369.0,147.0
store_162,6752,36,15/03/2011,,Fashion apparel,Family Fashion,Family Fashion,33023.0,135702.0,2700.0
store_14,6753,36,15/03/2011,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,5554054.0,,442.0
store_1077,6754,36,15/03/2011,,Fashion apparel,Women's Fashion,Women's Fashion,,125671.0,255.0
store_96,6755,36,15/03/2011,31/08/2022,Fashion apparel,Family Fashion,Family Fashion,1018136.11,163180.0,0.0
store_2450,6756,36,15/03/2011,22/03/2021,Food & Beverage Services,Fast Meal,Italian - Fast Meal,1849891.0,62181.0,0.0
store_21,6757,36,15/03/2011,,Fashion apparel,Family Fashion,Family Fashion,,,1830.0
store_17,6758,36,31/10/2013,31/07/2022,Culture & Media & Technology,Computer Products & Electronics games,"Video games, softwares",656476.0,59988.0,0.0
store_2451,6759,36,06/08/2013,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,,72388.0,415.0
store_137,6760,36,12/08/2014,,Fashion apparel,Matern./Childr. Fash.,Children fashion,1694573.0,589307.0,99.0
store_364,6761,36,29/05/2015,27/10/2020,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,530054.0,94064.0,0.0
store_2194,6762,36,20/08/2015,,Health & Beauty,Optician,Optician & Sunglasses,466949.0,,154.0
store_2310,6763,36,04/09/2015,31/07/2021,Health & Beauty,Others,Vitamines and Sports Nutrition,1113517.0,,0.0
store_2452,6764,36,12/11/2015,01/10/2022,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,280068.0,120625.0,0.0
store_144,6765,36,11/12/2015,15/02/2021,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,4783151.0,236752.0,0.0
store_2453,6766,36,17/03/2016,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,,,59.43
store_127,6767,36,15/04/2016,31/03/2021,Gifts,Themed Gift,Themed gift,2654804.32,140367.0,0.0
store_2454,6768,36,22/09/2016,31/07/2024,Fashion apparel,Family Fashion,Family Fashion,,141580.0,0.0
store_203,6769,36,04/03/2017,31/01/2022,Fashion apparel,Lingerie & Underwear,Women underwear,3472937.0,48774.0,0.0
store_270,6770,36,01/05/2017,10/04/2024,Entertainment,Entertainment,Kids Entertainment,370986.54,,0.0
store_2455,6771,36,06/06/2017,03/11/2023,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",2960957.58,,0.0
store_2456,6772,36,24/07/2017,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,,,99.0
store_126,6773,36,23/11/2017,,Health & Beauty,Optician,Optician & Sunglasses,21080723.56,456143.0,111.0
store_2457,6774,36,16/10/2017,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,,,165.0
store_2458,6775,36,20/04/2018,18/03/2023,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,131231.98,232208.0,0.0
store_2459,6776,36,09/05/2018,03/01/2023,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",3037585.0,98468.0,0.0
store_2248,6777,36,28/06/2018,,Fashion apparel,Lingerie & Underwear,Women underwear,1936536.0,155557.0,73.0
store_671,6778,36,19/07/2018,15/12/2020,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,,,0.0
store_2460,6779,36,20/07/2018,31/08/2024,Food & Beverage Services,"Bars, Coffee and Tea breaks","Bars, Cocktails and Champagne bars",967464.0,,0.0
store_30,6780,36,16/08/2018,,Fashion apparel,Family Fashion,Jeans,644816.0,4454255.0,161.0
store_152,6781,36,05/11/2018,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,473008.0,650263.0,96.0
store_90,6782,36,05/12/2018,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,14045073.0,113752.0,113.0
store_2461,6783,36,22/10/2018,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,302548727.0,99377.0,43.0
store_1720,6784,36,11/02/2018,,Food & Beverage Services,Fast Meal,American & Burgers,1547824.0,,545.0
store_1092,6785,36,22/03/2019,31/03/2022,Fashion apparel,Men's Fashion,Men's Fashion,1655127.0,,0.0
store_566,6786,36,15/06/2019,31/01/2023,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",901535.04,77965.0,0.0
store_2462,6787,36,20/07/2019,06/08/2024,Gifts,Themed Gift,Themed gift,,5230138.0,0.0
store_2406,6788,36,01/04/2019,,Fashion apparel,Women's Fashion,Women's Fashion,2331926.0,139822.0,179.0
store_180,6789,36,01/10/2019,,Fashion apparel,Family Fashion,Family Fashion,274483.0,811809.0,289.0
store_1751,6790,36,23/11/2019,,Fashion apparel,Men's Fashion,Men's Fashion,5478828.0,750224.0,116.0
store_145,6791,36,20/11/2019,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,,403161.0,181.0
store_2463,6792,36,01/11/2019,14/02/2023,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,424531.0,,0.0
store_2464,6793,36,29/11/2019,28/10/2020,Fashion apparel,Women's Fashion,Women's Fashion,,356554.0,0.0
store_2465,6794,36,18/12/2019,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,279000.0,,155.0
store_2466,6795,36,01/01/2020,31/12/2020,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,9998990.0,145295.0,0.0
store_2466,6796,36,01/01/2020,31/12/2020,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,59380.0,132122.0,0.0
store_2466,6797,36,01/01/2020,31/12/2020,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,,483211.0,0.0
store_2467,6798,36,01/07/2020,,Fashion apparel,Family Fashion,Family Fashion,2925012.28,100613.0,743.0
store_2468,6799,36,11/05/2020,,Food & Beverage Services,Fast Meal,American & Burgers,,344109.0,107.0
store_36,6800,36,10/09/2020,,Fashion apparel,Women's Fashion,Women's Fashion,695314.0,37785.0,343.0
store_51,6801,36,13/10/2020,,Fashion apparel,Women's Fashion,Women's Fashion,552128.9,3192519.0,232.0
store_1335,6802,36,12/12/2020,20/02/2023,Food & Beverage Services,Gourmet Food Products,Chocolate,4642806.08,,0.0
store_355,6803,36,15/03/2021,16/04/2022,Fashion apparel,Family Fashion,Family Fashion,473005.0,778188.0,0.0
store_144,6804,36,15/03/2021,,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,204004.0,78741.0,137.0
store_2469,6805,36,01/06/2020,,Services,Car services,Car wash,140051650.0,185312.0,193.0
store_2470,6806,36,07/05/2021,,Health & Beauty,Hair & Body,Hairdressers,278915.0,139554.0,68.0
store_245,6807,36,15/05/2021,,Health & Beauty,Optician,Optician & Sunglasses,,2600427.0,106.0
store_2471,6808,36,02/07/2021,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1512581.0,,76.0
store_116,6809,36,08/03/2021,,Fashion apparel,Lingerie & Underwear,Women underwear,1761912.06,68549.0,92.0
store_2229,6810,36,29/03/2021,,Services,Photo services,Photo Development,,,98.0
store_2310,6811,36,01/08/2021,,Health & Beauty,Others,Vitamines and Sports Nutrition,579001.0,,71.0
store_2472,6812,36,01/09/2021,31/08/2022,Food & Beverage Services,Gourmet Food Products,Wines and spirits,,211187.0,0.0
store_2473,6813,36,05/11/2021,,Food & Beverage Services,Gourmet Food Products,Chocolate,2326604.0,,47.0
store_2376,6814,36,15/10/2021,,Food & Beverage Services,"Bars, Coffee and Tea breaks","Bars, Cocktails and Champagne bars",2387858.0,118253.0,65.0
store_2474,6815,36,02/11/2021,31/08/2022,Food & Beverage Services,Gourmet Food Products,Regional Gourmet,1064019.0,376308.0,0.0
store_168,6816,36,12/11/2021,,Home,Furniture & Interior Design,Decoration accessories / Design,74611805.0,,436.0
store_94,6817,36,22/12/2021,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,516564.0,444578.0,515.0
store_2475,6818,36,14/01/2022,,Food Stores & Mass Merchandise,Supermarkets,Supermarkets,,,179.45
store_2476,6819,36,05/01/2022,,Food & Beverage Services,Gourmet Food Products,Regional Gourmet,12430336.0,79779.0,161.0
store_355,6820,36,22/04/2022,,Fashion apparel,Family Fashion,Family Fashion,,1041216.0,243.0
store_2477,6821,36,04/06/2022,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",,203860.0,87.0
store_2478,6822,36,26/07/2022,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,37816.0,153613.0,184.0
store_2472,6823,36,01/09/2022,26/01/2024,Food & Beverage Services,Gourmet Food Products,Wines and spirits,642754.0,289339.0,0.0
store_163,6824,36,10/11/2022,,Fashion apparel,Family Fashion,Family Fashion,,229967.0,297.0
store_23,6825,36,16/11/2022,,Fashion apparel,Lingerie & Underwear,Women underwear,2456474.3,,76.0
store_774,6826,36,01/11/2022,,Sport,Sport Clothes & Equipment,Sport general store,,,851.0
store_96,6827,36,01/09/2022,,Fashion apparel,Family Fashion,Family Fashion,,51375.0,681.0
store_2436,6828,36,16/12/2020,28/02/2023,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,0.0,21268.0,0.0
store_2479,6829,36,16/12/2022,,Food Stores & Mass Merchandise,Grocery,Grocery,950745.0,100693.0,100.0
store_105,6830,36,09/01/2023,,Fashion apparel,Family Fashion,Family Fashion,,,841.0
store_181,6831,36,20/01/2023,,Health & Beauty,Optician,Optician & Sunglasses,126075.0,21160.0,351.0
store_39,6832,36,23/02/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,15583400.0,698448.0,81.0
store_786,6833,36,09/03/2023,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,2307240.0,390830.0,103.0
store_2247,6834,36,06/04/2023,,Fashion apparel,Women's Fashion,Women's Fashion,977971.31,,170.0
store_2382,6835,36,30/03/2023,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",2807437.0,72045.0,102.0
store_2480,6836,36,01/06/2023,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",,1497.0,187.0
store_2458,6837,36,22/03/2023,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,2440123.0,108785.0,48.0
store_280,6838,36,15/06/2023,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",,192504.0,66.0
store_2207,6839,36,15/06/2023,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,539518.0,199986.0,97.0
store_2481,6840,36,22/06/2023,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,1209311.85,90000.0,177.0
store_69,6841,36,20/09/2023,29/02/2024,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,35452134.0,236263.0,0.0
store_244,6842,36,02/11/2023,,Food & Beverage Services,Gourmet Food Products,Wines and spirits,,2575602.0,73.0
store_59,6843,36,02/11/2023,06/04/2024,Home,Furniture & Interior Design,Tableware and kitchen tools,5796263.59,66025.0,0.0
store_2482,6844,36,04/12/2023,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,72809.0,1030667.0,173.0
store_228,6845,36,08/04/2024,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,252349.0,24377.0,32.0
store_2483,6846,36,11/04/2024,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,354825.0,336914.0,28.0
store_59,6847,36,16/04/2024,,Home,Furniture & Interior Design,Tableware and kitchen tools,,567752.0,93.0
store_69,6848,36,01/03/2024,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1428029.0,,62.0
store_270,6849,36,25/04/2024,,Entertainment,Entertainment,Kids Entertainment,13560167.0,141387.0,132.0
store_45,6850,36,02/01/2023,,Bags & Footwear & Accessories,Footwear,Family footwear,405106.0,123276.0,348.0
store_2431,6851,36,01/02/2023,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,,4700349.0,172.0
store_212,6852,36,12/07/2024,,Fashion apparel,Men's Fashion,Men's Fashion,2570122.0,192016.0,267.0
store_1338,6853,36,28/09/2024,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,796747.0,89600.0,105.0
store_2484,6854,36,10/09/2024,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,411998.0,271476.0,81.0
store_2485,6855,34,15/11/2012,31/12/2022,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,192391.67,137290.0,0.0
store_2395,6856,34,23/08/2012,16/09/2022,Bags & Footwear & Accessories,Footwear,Sport shoes,270212.0,,0.0
store_2486,6857,34,30/08/2012,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,648159.0,,85.0
store_62,6858,34,15/10/2012,24/03/2022,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,13144628.0,307530.0,0.0
store_2286,6859,34,30/08/2012,,Health & Beauty,Optician,Optician & Sunglasses,154002.0,127595.0,65.0
store_281,6860,34,01/11/2012,,Fashion apparel,Family Fashion,Family Fashion,,66671.0,201.0
store_213,6861,34,22/10/2012,30/09/2020,Fashion apparel,Women's Fashion,Women's Fashion,1649479.0,179150.0,0.0
store_506,6862,34,05/07/2012,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,,151269.0,69.0
store_74,6863,34,06/09/2012,,Fashion apparel,Lingerie & Underwear,Women underwear,35174228.0,,146.0
store_2487,6864,34,30/08/2012,30/09/2022,Food & Beverage Services,Fast Meal,Asian - Fast Meal,,146412.0,0.0
store_281,6865,34,15/11/2012,29/09/2023,Fashion apparel,Family Fashion,Family Fashion,451168.0,,0.0
store_2231,6866,34,05/12/2012,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,,284491.0,79.0
store_2488,6867,34,30/08/2012,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,1670616.0,4361.0,119.0
store_218,6868,34,30/08/2012,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,614674.0,220705.0,142.0
store_217,6869,34,03/11/2012,,Fashion apparel,Men's Fashion,Men's Fashion,381617.0,207797.0,181.0
store_2315,6870,34,30/08/2012,30/09/2022,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,463438.0,1345263.0,0.0
store_33,6871,34,01/01/2006,05/03/2021,Services,Clothing-related services,Shoes repairs,737957.0,52463.0,0.0
store_2220,6872,34,30/08/2012,,Fashion apparel,Lingerie & Underwear,Women underwear,500056.0,185369.0,164.0
store_206,6873,34,13/09/2012,,Home,Furniture & Interior Design,Decoration accessories / Design,21412725.0,,526.0
store_35,6874,34,30/08/2012,30/09/2022,Food & Beverage Services,Fast Meal,Fish & Seaproducts,,377360.0,0.0
store_2489,6875,34,14/03/2013,28/03/2023,Gifts,Themed Gift,Themed gift,601937.27,326276.0,0.0
store_2490,6876,34,17/08/2012,31/08/2024,Gifts,Florists,Florists,2442658.0,69769.0,0.0
store_2291,6877,34,27/08/2012,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,1689207.0,171177.0,183.0
store_2491,6878,34,30/08/2012,27/03/2023,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",,47728.0,0.0
store_2312,6879,34,15/08/2012,,Fashion apparel,Men's Fashion,Men's Fashion,353430.22,138791.0,198.0
store_2492,6880,34,03/09/2012,07/01/2023,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,,552479.0,0.0
store_2320,6881,34,12/11/2012,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,,,189.0
store_403,6882,34,29/11/2012,,Fashion apparel,Family Fashion,Family Fashion,921054.0,,832.0
store_13,6883,34,29/11/2012,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,182881.0,133708.0,876.0
store_2493,6884,34,09/11/2012,,Fashion apparel,Women's Fashion,Women's Fashion,2735324.0,,120.0
store_2494,6885,34,25/04/2013,,Food & Beverage Services,Sweet moments,Confectionery,23231032.0,151600.0,63.0
store_360,6886,34,26/10/1994,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,935713.17,11437.0,240.0
store_89,6887,34,26/10/1994,,Food & Beverage Services,Gourmet Food Products,Chocolate,45637.0,234189.0,84.0
store_11,6888,34,05/10/1994,,Bags & Footwear & Accessories,Footwear,Family footwear,730522.0,,996.0
store_21,6889,34,04/09/2002,,Fashion apparel,Family Fashion,Family Fashion,501312.0,,2060.39
store_2194,6890,34,01/01/2001,,Health & Beauty,Optician,Optician & Sunglasses,668699.0,63325.0,175.0
store_162,6891,34,15/09/1994,,Fashion apparel,Family Fashion,Family Fashion,400625.88,221746.0,4622.13
store_37,6892,34,26/10/1994,30/06/2022,Fashion apparel,Women's Fashion,Women's Fashion,,,0.0
store_53,6893,34,10/11/1994,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,1132580.6,,92.0
store_2495,6894,34,28/09/2000,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,,706328.0,101.0
store_2496,6895,34,08/12/2000,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,,3014632.0,494.0
store_2497,6896,34,25/10/1994,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,,80622.0,355.0
store_2305,6897,34,29/09/1994,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,850532.0,106419.0,136.0
store_2237,6898,34,11/11/1999,24/08/2021,Gifts,Toys,Toys,9001040.0,80017.0,0.0
store_2221,6899,34,14/01/2008,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,,43930.0,1368.0
store_2284,6900,34,01/02/2008,31/03/2023,Bags & Footwear & Accessories,Footwear,Family footwear,1205984.0,,0.0
store_786,6901,34,01/04/2009,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,6934770.0,134153.0,56.0
store_2498,6902,34,28/07/2009,17/10/2022,Fashion apparel,Family Fashion,Jeans,92875.0,,0.0
store_2499,6903,34,01/06/2009,,Food & Beverage Services,Gourmet Food Products,"Butcher, delicatessen",,,240.0
