block_id,external_mall_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
6288,25,4898.54,669513.85,173.99,23780.55,63681,8703680,366
1201,36,29753.5,751216.75,1226.95,30978.01,119014,3004867,97
7765,13,3749.4,90756.7,135.36,3276.42,37494,907567,277
7553,13,5188.1,420884.4,199.54,16187.86,51881,4208844,260
1273,36,7178.25,915034.25,296.01,37733.37,28713,3660137,97
466,15,1306.69,157888.77,46.54,5623.44,16987,2052554,365
6762,33,19054.27,683467.91,659.11,23641.97,209597,7518147,318
4643,10,950.71,835494.43,33.44,29389.25,6655,5848461,199
6047,23,8016.23,698953.77,284.73,24826.23,104211,9086399,366
6903,33,15801.18,226147.55,546.58,7822.71,173813,2487623,318
4854,7,10153.12,615521.25,353.15,21409.43,81225,4924170,230
5057,14,29102.0,2022002.62,1033.68,71819.77,378326,26286034,366
6099,23,8660.8,533860.4,328.06,20221.98,43304,2669302,132
6311,25,24320.92,1088270.0,863.86,38654.4,316172,14147510,366
4577,10,24947.15,499689.31,886.1,17748.53,324313,6495961,366
2205,14,7577.69,696116.77,269.15,24725.46,98510,9049518,366
4263,17,17671.0,865716.54,627.66,30749.49,229723,11254315,366
4866,7,19791.67,464807.11,709.66,16666.39,178125,4183264,251
34,7,9300.33,618109.11,334.81,22251.93,83703,5562982,250
7410,30,14662.91,499803.27,550.48,18763.95,161292,5497836,293
4910,7,898.67,500021.67,32.29,17964.85,5392,3000130,167
6222,25,62130.08,1678982.15,2206.81,59635.98,807691,21826768,366
1877,16,4090.62,1799182.0,145.3,63905.37,53178,23389366,366
7178,19,2579.09,294802.09,96.83,11067.66,28370,3242823,293
2313,24,7027.0,737386.23,249.59,26191.31,91351,9586021,366
6313,25,83166.62,1080241.31,2954.01,38369.23,1081166,14043137,366
7295,30,136497.55,1638268.73,5124.48,61504.97,1501473,18020956,293
6612,22,9384.92,464146.58,330.26,16333.6,112619,5569759,341
4348,17,5295.69,280674.08,188.1,9969.3,68844,3648763,366
2309,24,8884.77,173178.62,315.58,6151.15,115502,2251322,366
13815,36,46303.75,792953.5,1909.43,32699.11,185215,3171814,97
6370,25,38218.54,980906.15,1357.49,34840.93,496841,12751780,366
11380,32,13989.83,1311370.33,527.92,49485.67,83939,7868222,159
5675,28,12980.31,993797.62,461.05,35298.82,168744,12919369,366
5129,14,8710.46,1291956.15,309.39,45889.15,113236,16795430,366
6377,26,22993.38,645711.46,816.7,22935.11,298914,8394249,366
6500,26,82467.54,853376.23,2929.17,30311.18,1072078,11093891,366
5188,14,9546.77,1649619.69,339.09,58593.05,124108,21445056,366
7271,19,5918.18,270172.09,222.18,10142.98,65100,2971893,293
4315,17,94440.36,829095.64,3486.05,30604.2,1038844,9120052,298
2944,12,14042.14,519717.71,528.47,19559.27,98295,3638024,186
5096,14,19738.54,865964.08,701.1,30758.29,256601,11257533,366
5118,14,36708.08,1606254.46,1303.84,57052.75,477205,20881308,366
12035,32,17296.5,1806018.0,652.7,68151.62,103779,10836108,159
7439,30,3577.82,499760.36,134.32,18762.33,39356,5497364,293
6568,26,80469.92,973658.31,2858.22,34583.49,1046109,12657558,366
13559,12,280460.29,2786725.57,10612.01,105443.67,1963222,19507079,185
5013,14,13271.69,452572.0,471.4,16074.96,172532,5883436,366
5810,28,13547.54,665011.08,481.2,23620.61,176118,8645144,366
6016,23,55533.15,532840.69,1972.49,18926.04,721931,6926929,366
7420,30,22563.36,421634.82,847.09,15829.29,248197,4637983,293
5021,14,3416.69,221208.92,121.36,7857.15,44417,2875716,366
4840,7,12637.44,820991.89,453.14,29437.96,113737,7388927,251
2243,24,9067.31,280911.69,322.06,9977.74,117875,3651852,366
603,15,6502.69,353145.54,232.24,12612.34,84535,4590892,364
4655,10,118062.08,620948.08,4193.46,22055.53,1534807,8072325,366
11564,32,1696.33,533668.67,64.01,20138.44,10178,3202012,159
7536,13,3825.9,290727.3,140.14,10649.35,38259,2907273,273
6914,33,5004.55,268049.09,173.11,9272.14,55050,2948540,318
5816,28,8186.31,594507.38,290.77,21116.38,106422,7728596,366
7559,13,2766.4,233459.5,102.08,8614.74,27664,2334595,271
4658,10,46257.31,540782.23,1643.02,19208.11,601345,7030169,366
4739,10,24474.62,888795.85,869.32,31569.25,318170,11554346,366
6661,22,2890.67,728858.25,101.72,25648.97,34688,8746299,341
5183,14,11783.08,349313.23,418.52,12407.3,153180,4541072,366
4974,14,24963.15,1064438.69,886.67,37807.93,324521,13837703,366
11163,18,55269.5,441932.0,2871.14,22957.51,221078,1767728,77
4898,7,1792.44,625811.67,64.27,22439.46,16132,5632305,251
5101,14,4202.0,536422.4,189.28,24163.17,21010,2682112,111
2847,12,35812.62,1489408.0,1279.02,53193.14,465564,19362304,364
6417,26,20044.69,1253219.23,711.97,44513.25,260581,16291850,366
7337,30,21164.09,735649.45,794.56,27618.24,232805,8092144,293
4514,10,6477.85,319262.38,230.09,11339.92,84212,4150411,366
7234,19,12350.64,208313.55,463.68,7820.65,135857,2291449,293
6615,22,38115.58,959596.58,1341.31,33768.79,457387,11515159,341
1096,36,3876.75,894066.25,163.23,37644.89,15507,3576265,95
7059,19,16936.55,437023.73,635.84,16407.03,186302,4807261,293
7020,19,8198.18,535135.09,307.78,20090.4,90180,5886486,293
7122,19,5210.55,702226.27,195.62,26363.44,57316,7724489,293
7615,13,6154.9,1268144.1,223.0,45947.25,61549,12681441,276
1676,16,3850.77,193991.92,136.78,6890.42,50060,2521895,366
5139,14,49224.8,509782.6,1843.63,19092.98,492248,5097826,267
4992,14,10461.23,1066017.08,371.57,37863.99,135996,13858222,366
6918,33,1722.18,218285.91,59.57,7550.77,18944,2401145,318
4899,7,4063.67,320013.0,217.7,17143.55,12191,960039,56
5839,28,5250.33,721388.17,208.62,28664.43,31502,4328329,151
6713,22,3636.42,416161.17,131.04,14996.8,43637,4993934,333
7466,30,9340.64,835450.64,350.67,31365.04,102747,9189957,293
1752,16,222018.08,3373118.54,7885.89,119810.22,2886235,43850541,366
2865,12,50245.31,882284.0,1799.42,31596.95,653189,11469692,363
6943,33,4537.36,444314.18,156.95,15369.36,49911,4887456,318
1182,36,16682.0,356211.0,695.08,14842.13,66728,1424844,96
38,7,16658.67,823444.44,597.32,29525.9,149928,7411000,251
4615,10,3810.23,888937.0,135.34,31574.27,49533,11556181,366
11293,18,60021.25,641390.25,3117.99,33318.97,240085,2565561,77
4826,7,6388.78,652431.44,230.0,23487.53,57499,5871883,250
6720,22,1615.0,51729.2,55.69,1783.77,8075,258646,145
6569,26,10170.46,613071.92,361.25,21775.78,132216,7969935,366
5698,28,8780.08,717945.23,311.86,25500.79,114141,9333288,366
6497,26,8222.25,404499.88,328.89,16180.0,65778,3235999,200
2258,24,56878.38,694276.38,2020.27,24660.09,739419,9025593,366
4561,10,9982.31,257125.54,354.56,9132.87,129770,3342632,366
4848,7,3284.78,902414.33,117.78,32357.49,29563,8121729,251
2810,12,6017.0,287255.54,213.72,10203.07,78221,3734322,366
6236,25,1887.29,503750.0,75.93,20265.8,13211,3526250,174
2890,12,46189.62,1355307.54,1640.61,48139.34,600465,17618998,366
12,7,11339.44,617999.11,408.22,22247.97,102055,5561992,250
1813,16,7246.0,604095.62,257.37,21456.95,94198,7853243,366
607,15,43286.86,298665.71,1594.78,11003.47,303008,2090660,190
7517,13,4815.1,534958.2,173.83,19312.57,48151,5349582,277
6555,26,2844.29,290516.86,107.62,10992.53,19910,2033618,185
1655,16,33694.46,1658922.69,1203.37,59247.24,438028,21565995,364
6189,25,12188.77,1134749.62,432.93,40305.31,158454,14751745,366
2848,12,7628.38,1487478.92,271.7,52978.7,99169,19337226,365
6778,33,922.0,669767.18,31.89,23168.05,10142,7367439,318
7160,19,3442.18,352416.36,129.23,13230.65,37864,3876580,293
6328,25,441.33,249508.0,24.98,14123.09,1324,748524,53
4305,17,2450.38,1015194.38,87.04,36058.82,31855,13197527,366
7143,19,4824.27,522825.0,181.12,19628.24,53067,5751075,293
6424,26,25475.62,942998.92,904.87,33494.5,331183,12258986,366
6092,23,5857.38,720728.54,208.05,25599.65,76146,9369471,366
7074,19,2105.45,390189.64,79.04,14648.76,23160,4292086,293
11180,18,9947.75,461251.5,516.77,23961.12,39791,1845006,77
7545,13,5224.6,337229.6,189.99,12262.89,52246,3372296,275
5731,28,23667.0,437265.54,840.63,15531.29,307671,5684452,366
24,7,28820.0,586004.56,1054.39,21439.19,259380,5274041,246
5976,23,7807.77,108196.92,277.33,3843.06,101501,1406560,366
11254,18,7327.0,361349.25,380.62,18771.39,29308,1445397,77
1738,16,19288.77,1077175.31,685.12,38260.33,250754,14003279,366
7309,30,3409.36,1018740.27,128.0,38246.22,37503,11206143,293
2262,24,20282.62,694285.0,720.42,24660.4,263674,9025705,366
11532,32,27976.83,1806427.67,1055.73,68167.08,167861,10838566,159
11784,32,10841.83,957626.67,409.13,36136.86,65051,5745760,159
6332,25,8710.38,270192.46,309.39,9597.0,113235,3512502,366
4360,17,5442.54,455815.15,193.31,16190.16,70753,5925597,366
1291,36,19412.0,357459.75,808.83,14894.16,77648,1429839,96
11567,32,90066.83,1859832.5,3398.75,70182.36,540401,11158995,159
2307,24,28700.77,173118.85,1019.43,6149.03,373110,2250545,366
6549,26,2492.0,470968.08,88.51,16728.37,32396,6122585,366
6966,33,10867.73,380014.45,375.93,13145.15,119545,4180159,318
11438,32,60660.17,1562470.5,2289.06,58961.15,363961,9374823,159
6679,22,39262.83,333337.92,1402.24,11904.93,471154,4000055,336
6399,26,9845.31,741112.08,349.7,26323.65,127989,9634457,366
11288,18,33226.25,309021.75,1726.04,16053.08,132905,1236087,77
5036,14,77753.54,698155.23,2761.74,24797.86,1010796,9076018,366
417,15,45624.0,393601.54,1620.52,13980.38,593112,5116820,366
11297,18,3155.25,192637.5,163.91,10007.14,12621,770550,77
11198,18,88027.5,702843.5,4572.86,36511.35,352110,2811374,77
4416,17,4462.3,669177.3,158.24,23729.69,44623,6691773,282
2921,12,138410.69,546426.85,5502.57,21723.39,1799339,7103549,327
6773,33,4077.0,657217.73,141.03,22733.95,44847,7229395,318
6626,22,82621.0,1215520.08,2907.48,42774.9,991452,14586241,341
6642,22,80973.58,774026.0,2891.91,27643.79,971683,9288312,336
11403,32,13264.17,1719521.17,500.53,64887.59,79585,10317127,159
4522,10,48914.69,376192.62,1737.41,13362.03,635891,4890504,366
2316,24,28356.38,300264.23,1007.19,10665.12,368633,3903435,366
2817,12,3048.75,435718.0,112.92,16137.7,12195,1742872,108
525,15,5014.46,397858.46,178.11,14131.58,65188,5172160,366
6379,26,68865.77,804853.62,2446.05,28587.7,895255,10463097,366
6925,33,3497.0,189016.27,120.97,6538.3,38467,2079179,318
11106,18,38490.5,397940.0,2025.82,20944.21,153962,1591760,76
2925,12,16513.08,610275.77,586.53,21676.46,214670,7933585,366
7328,30,354.57,1047775.57,14.43,42642.03,2482,7334429,172
2220,24,4338.92,546759.69,154.11,19420.43,56406,7107876,366
4529,10,21061.46,196581.54,748.08,6982.4,273799,2555560,366
7546,13,1873.6,337197.6,68.38,12306.48,18736,3371976,274
1786,16,26640.31,383603.77,946.24,13625.27,346324,4986849,366
7747,13,70951.7,611643.3,2561.43,22080.99,709517,6116433,277
2338,24,2133.62,173587.92,75.78,6165.69,27737,2256643,366
2333,24,2305.0,281763.38,81.87,10007.99,29965,3662924,366
522,15,1782.0,397502.23,63.3,14118.93,23166,5167529,366
2270,24,24038.54,935084.38,853.83,33213.38,312501,12156097,366
513,15,5879.77,647696.0,208.84,23005.6,76437,8420048,366
4606,10,76088.08,754871.38,2702.58,26812.37,989145,9813328,366
4259,17,5570.62,712284.08,197.86,25299.71,72418,9259693,366
7681,13,34747.6,332308.2,1258.97,12040.15,347476,3323082,276
1126,36,1578.0,695427.25,65.07,28677.41,6312,2781709,97
7146,19,25457.82,522967.09,955.75,19633.58,280036,5752638,293
11528,32,30005.83,906955.33,1132.3,34224.73,180035,5441732,159
1887,16,13860.0,122344.23,492.3,4345.56,180180,1590475,366
5773,28,24962.85,619591.62,886.66,22007.35,324517,8054691,366
7105,19,13405.09,463895.18,503.26,17415.86,147456,5102847,293
6376,26,8742.69,361177.62,310.53,12828.71,113655,4695309,366
7029,19,6370.55,535287.55,239.17,20096.12,70076,5888163,293
4435,17,15510.15,450583.85,550.91,16004.34,201632,5857590,366
5246,14,3280.44,1125593.67,120.02,41180.26,29524,10130343,246
7397,30,5862.18,316335.45,220.08,11876.08,64484,3479690,293
1842,16,4444.15,416895.69,157.85,14807.77,57774,5419644,366
6766,33,4410.09,220160.09,152.55,7615.6,48511,2421761,318
7098,19,5069.82,261739.09,190.99,9860.03,55768,2879130,292
11129,18,13557.75,403936.0,704.3,20983.69,54231,1615744,77
6938,33,2024.0,401597.38,76.38,15154.62,16192,3212779,212
41,7,6277.78,618240.89,226.0,22256.67,56500,5564168,250
11488,32,56567.5,1802788.17,2134.62,68029.74,339405,10816729,159
1841,16,9905.31,1293639.54,351.83,45948.95,128769,16817314,366
5944,23,20132.15,276847.31,715.08,9833.37,261718,3599015,366
4517,10,14461.69,319206.15,513.67,11337.92,188002,4149680,366
7165,19,6759.0,304027.36,253.75,11414.0,74349,3344301,293
4411,17,53686.62,464450.54,1906.9,16496.88,697926,6037857,366
5152,14,351927.46,848108.31,12534.4,30206.6,4575057,11025408,365
7683,13,6595.0,770365.1,238.09,27811.01,65950,7703651,277
2320,24,3890.15,521156.62,138.17,18511.03,50572,6775036,366
432,15,11972.17,366773.0,440.69,13500.85,143666,4401276,326
569,15,2628.0,263778.83,111.83,11224.63,15768,1582673,141
6876,33,441.5,80600.25,18.02,3289.81,1766,322401,98
6522,26,26837.69,639400.31,953.25,22710.94,348890,8312204,366
7713,13,11681.86,767490.0,475.42,31235.06,81773,5372430,172
4495,10,946.0,95583.46,33.6,3395.04,12298,1242585,366
4567,10,490.0,319200.46,17.4,11337.72,6370,4149606,366
6328,25,811.67,334671.33,32.47,13386.85,4870,2008028,150
1638,16,2970.31,503006.54,105.5,17866.35,38614,6539085,366
4491,10,5566.46,211741.77,197.72,7520.88,72364,2752643,366
6243,25,8145.31,1656166.62,289.31,58825.59,105889,21530166,366
2901,12,5282.77,617552.92,187.64,21934.94,68676,8028188,366
4405,17,10662.54,226944.23,380.8,8105.15,138613,2950275,364
6264,25,759.0,125592.0,39.95,6610.11,1518,251184,38
6543,26,17052.1,410389.9,633.91,15256.13,170521,4103899,269
5145,14,5215.92,553500.31,185.27,19659.85,67807,7195504,366
516,15,3918.08,765204.85,139.17,27179.41,50935,9947663,366
6035,23,2019.2,700122.6,68.91,23894.97,20192,7001226,293
6680,22,13056.5,333449.67,464.92,11873.58,156678,4001396,337
2968,12,12038.92,1478935.08,427.61,52530.48,156506,19226156,366
7444,30,7322.0,499787.73,274.89,18763.36,80542,5497665,293
6273,25,5783.23,197681.92,205.42,7021.49,75182,2569865,366
5111,14,11745.92,557748.46,417.2,19810.74,152697,7250730,366
6386,26,17312.46,364346.15,614.92,12941.26,225062,4736500,366
6104,23,3228.23,168873.92,114.66,5998.25,41967,2195361,366
4995,14,29547.54,1066028.08,1049.5,37864.39,384118,13858365,366
4603,10,14153.77,747833.62,502.73,26562.4,183999,9721837,366
11588,32,25811.83,635374.0,974.03,23976.38,154871,3812244,159
5733,28,9773.08,993812.15,347.13,35299.34,127050,12919558,366
7400,30,41129.82,258876.0,1544.12,9718.89,452428,2847636,293
1863,16,120128.54,2446774.23,4266.86,86907.28,1561671,31808065,366
5916,23,7276.92,344696.08,258.47,12243.3,94600,4481049,366
11500,32,4350.67,610511.83,164.18,23038.18,26104,3663071,159
5848,28,13553.85,570387.15,481.42,20259.65,176200,7415033,366
4313,17,14217.15,902299.0,504.98,32048.87,184823,11729887,366
6902,33,14171.45,226156.64,490.21,7823.03,155886,2487723,318
6657,22,7881.08,571966.58,278.16,20187.06,94573,6863599,340
7385,30,10656.27,734290.09,400.06,27567.2,117219,8077191,293
4338,17,15742.23,712286.08,559.15,25299.78,204649,9259719,366
7353,30,66114.64,940516.09,2482.12,35309.48,727261,10345677,293
11574,32,10832.83,254506.0,408.79,9604.0,64997,1527036,159
7449,30,2477.82,572256.91,93.02,21484.05,27256,6294826,293
5923,23,19558.08,241750.23,694.69,8586.76,254255,3142753,366
4978,14,5303.38,1198604.62,188.37,42573.39,68944,15581860,366
11047,18,6438.0,395570.75,334.44,20549.13,25752,1582283,77
4661,10,3616.69,808978.15,128.46,28734.2,47017,10516716,366
7638,13,5817.9,288746.1,215.48,10694.3,58179,2887461,270
4601,10,7216.69,747734.85,256.33,26558.89,93817,9720553,366
4612,10,51850.77,888489.38,1841.69,31558.37,674060,11550362,366
4471,10,3664.2,264876.0,143.13,10346.72,18321,1324380,128
2899,12,77345.77,614798.77,2762.35,21957.1,1005495,7992384,364
6912,33,6808.36,200004.82,235.51,6918.41,74892,2200053,318
420,15,25212.77,95730.54,902.94,3428.37,327766,1244497,363
5172,14,6085.23,652925.46,216.14,23191.34,79108,8488031,366
1874,16,3509.15,383667.38,124.64,13627.53,45619,4987676,366
4647,10,1620.38,177138.31,57.55,6291.8,21065,2302798,366
5725,28,61549.31,792058.62,2186.18,28133.23,800141,10296762,366
7032,19,3575.45,420399.18,134.23,15782.9,39330,4624391,293
5705,28,28462.23,548619.0,1010.95,19486.47,370009,7132047,366
6537,26,26247.77,269132.46,932.3,9559.35,341221,3498722,366
7327,30,23817.36,1193921.64,894.17,44823.0,261991,13133138,293
4566,10,3557.15,376139.38,126.35,13360.14,46243,4889812,366
6086,23,7085.08,754729.77,251.66,26807.34,92106,9811487,366
7470,30,6724.91,835451.45,252.47,31365.07,73974,9189966,293
5195,14,7583.0,463420.62,269.34,16460.3,98579,6024468,366
4592,10,25541.54,747513.54,907.21,26551.03,332040,9717676,366
5836,28,8138.31,559354.23,289.07,19867.77,105798,7271605,366
11295,18,10007.5,192891.75,519.87,10020.35,40030,771567,77
5931,23,2844.92,288580.0,101.05,10250.11,36984,3751540,366
2935,12,10291.82,579008.27,376.11,21159.77,113210,6369091,301
5979,23,92564.38,1141960.31,3287.81,40561.43,1203337,14845484,366
7694,13,10975.0,878816.9,396.21,31726.24,109750,8788169,277
11569,32,142949.33,826179.5,5394.31,31176.58,857696,4957077,159
7419,30,43057.82,608876.82,1616.51,22858.86,473636,6697645,293
7362,30,19599.57,710857.43,841.7,30527.62,137197,4976002,163
452,15,14193.08,210492.54,505.51,7496.99,184510,2736403,365
4640,10,17106.62,888195.85,607.61,31547.94,222386,11546546,366
4269,17,21882.0,712307.77,777.23,25300.55,284466,9260001,366
2849,12,4754.7,1458004.2,171.03,52446.19,47547,14580042,278
11414,32,4452.0,635386.33,168.0,23976.84,26712,3812318,159
6407,26,8858.85,629158.54,314.66,22347.16,115165,8179061,366
1792,16,63877.62,386145.69,2268.88,13715.56,830409,5019894,366
11440,32,11039.67,1370421.0,416.59,51714.0,66238,8222526,159
6136,23,1932.92,98049.69,68.66,3482.64,25128,1274646,366
1761,16,44615.92,1078505.31,1584.72,38307.57,580007,14020569,366
1876,16,8253.54,1152570.38,293.16,40938.29,107296,14983415,366
559,15,7434.54,960430.62,264.07,34113.66,96649,12485598,366
4902,7,9000.0,525736.22,322.71,18851.1,81000,4731626,251
5247,14,4837.38,924046.85,171.82,32821.34,62886,12012609,366
7447,30,22803.73,572256.18,856.11,21484.02,250841,6294818,293
4509,10,3330.38,533801.85,118.29,18960.17,43295,6939424,366
5161,14,63671.15,1204231.0,2261.54,42773.23,827725,15655003,366
583,15,4745.69,352304.0,168.56,12513.53,61694,4579952,366
1838,16,16425.1,445763.2,612.88,16632.96,164251,4457632,268
7416,30,60692.18,528114.09,2278.55,19826.81,667614,5809255,293
6611,22,7386.42,464151.17,259.93,16333.77,88637,5569814,341
1763,16,26545.0,1025343.23,942.86,36419.3,345085,13329462,366
6827,33,28983.55,683459.91,1002.58,23641.69,318819,7518059,318
4917,7,2861.0,525506.67,102.59,18842.87,25749,4729560,251
7530,13,34649.5,534967.5,1250.88,19312.91,346495,5349675,277
1672,16,7063.0,503055.85,250.87,17868.1,91819,6539726,366
6846,33,4221.36,92157.82,146.02,3187.85,46435,1013736,318
6671,22,35118.42,497144.17,1239.47,17546.26,421421,5965730,340
1626,16,1624.15,8964.85,57.69,318.42,21114,116543,366
1658,16,7773.77,1389019.77,276.12,49336.77,101059,18057257,366
7380,30,6189.27,650114.18,232.36,24407.02,68082,7151256,293
4372,17,5487.17,612515.83,230.23,25699.97,32923,3675095,143
11046,18,1915.5,707035.0,99.51,36729.09,7662,2828140,77
6677,22,5812.5,851042.33,205.15,30036.79,69750,10212508,340
1823,16,20340.46,619699.15,722.48,22011.17,264426,8056089,366
5897,28,21224.0,388272.15,753.86,13791.09,275912,5047538,366
5064,14,6494.77,690856.92,230.69,24538.63,84432,8981140,366
7067,19,3830.64,519012.64,143.81,19485.12,42137,5709139,293
7415,30,34326.64,528072.09,1288.71,19825.23,377593,5808793,293
7106,19,110579.73,463458.73,4151.46,17399.47,1216377,5098046,293
4340,17,60118.69,712316.31,2135.36,25300.85,781543,9260112,366
1800,16,4630.23,415957.54,164.46,14774.45,60193,5407448,366
4605,10,10083.08,754867.15,358.14,26812.22,131080,9813273,366
7300,30,13702.0,941271.73,514.41,35337.85,150722,10353989,293
4614,10,78509.77,1365073.31,2788.6,48486.21,1020627,17745953,366
7590,13,5551.7,915088.0,200.42,33035.67,55517,9150880,277
2150,14,14215.08,685076.38,504.91,24333.31,184796,8905993,366
7465,30,36299.82,421627.64,1362.79,15829.02,399298,4637904,293
6760,33,21810.73,788688.09,754.46,27281.66,239918,8675569,318
11285,18,11608.0,358701.25,603.01,18633.83,46432,1434805,77
4642,10,6183.23,486473.23,219.62,17279.1,80382,6324152,366
2288,24,17963.08,286486.62,638.03,10175.75,233520,3724326,366
7132,19,38886.55,641684.0,1459.9,24090.53,427752,7058524,293
4419,17,10828.54,464464.54,384.62,16497.37,140771,6038039,366
44,7,62440.89,652769.78,2247.87,23499.71,561968,5874928,250
6202,25,13036.46,979618.54,463.04,34795.19,169474,12735041,366
6449,26,1775.46,234519.15,63.06,8329.92,23081,3048749,366
5727,28,47573.54,693755.31,1689.77,24641.58,618456,9018819,366
536,15,14649.62,574813.0,523.2,20529.04,190445,7472569,364
5184,14,25091.23,1206098.77,891.22,42839.57,326186,15679284,366
5030,14,32076.85,2524709.62,1139.34,89675.48,416999,32821225,366
6740,33,5722.91,419980.55,197.96,14527.63,62952,4619786,318
11146,18,12738.5,462628.75,661.74,24032.66,50954,1850515,77
7745,13,30389.1,611421.9,1097.08,22072.99,303891,6114219,277
5043,14,27618.08,2522697.92,980.97,89604.02,359035,32795073,366
2326,24,3427.92,281301.31,121.76,9991.58,44563,3656917,366
6869,33,5195.09,434289.09,179.7,15022.58,57146,4777180,318
6450,26,18907.31,234482.62,671.57,8328.62,245795,3048274,366
4275,17,55761.23,1015298.08,1980.59,36062.5,724896,13198875,366
6317,25,40976.0,1305380.23,1455.43,46365.96,532688,16969943,366
4382,17,16619.54,661260.0,590.31,23487.38,216054,8596380,366
6844,33,8245.09,557229.91,285.21,19275.25,90696,6129529,318
6753,33,47523.0,617806.45,1643.88,21370.66,522753,6795871,318
6550,26,3920.62,545443.92,139.26,19373.69,50968,7090771,366
4379,17,4407.0,745064.46,156.53,26464.04,57291,9685838,366
7055,19,17317.18,436941.45,650.13,16403.95,190489,4806356,293
4726,10,24945.0,449946.38,886.02,15981.7,324285,5849303,366
5231,14,12282.77,619288.85,436.27,21996.6,159676,8050755,366
7307,30,88047.0,1201758.0,3305.52,45117.19,968517,13219338,293
11358,32,58827.83,1311355.33,2219.92,49485.11,352967,7868132,159
5,7,42984.8,622704.2,1868.9,27074.1,214924,3113521,115
5011,14,5921.31,183859.54,210.32,6530.53,76977,2390174,366
6843,33,2518.91,556931.09,87.13,19264.91,27708,6126242,318
6388,26,22419.85,363443.0,798.52,12944.55,291458,4724759,365
425,15,20739.54,487621.15,736.65,17319.88,269614,6339075,366
5046,14,7922.77,681500.08,281.41,24206.29,102996,8859501,366
6990,33,33757.82,670525.82,1167.72,23194.29,371336,7375784,318
4331,17,4459.23,248501.54,158.39,8826.56,57970,3230520,366
6913,33,7838.18,372353.36,271.13,12880.15,86220,4095887,318
11393,32,8278.5,1038996.33,312.4,39207.41,49671,6233978,159
5939,23,27270.0,450452.92,968.61,15999.69,354510,5855888,366
5927,23,5711.77,405835.85,202.88,14414.93,74253,5275866,366
6709,22,0.0,470342.33,0.0,20904.1,0,2822054,135
7451,30,5657.73,258797.36,212.41,9715.94,62235,2846771,293
6248,25,5496.46,455101.46,195.23,16164.81,71454,5916319,366
6536,26,11528.5,174956.25,443.4,6729.09,46114,699825,104
7009,19,8254.91,349001.64,309.91,13102.45,90804,3839018,293
1866,16,11227.46,512792.62,398.79,18213.95,145957,6666304,366
6176,25,67918.46,793618.46,2412.4,28188.63,882940,10317040,366
1204,36,21577.75,762082.5,889.8,31426.08,86311,3048330,97
7741,13,11585.2,300506.2,418.24,10848.6,115852,3005062,277
2819,12,3104.31,238276.85,110.56,8486.57,40356,3097599,365
2301,24,10881.69,268787.69,386.51,9547.1,141462,3494240,366
5713,28,132863.31,693823.08,4719.19,24643.99,1727223,9019700,366
4581,10,1253.62,265504.62,44.53,9430.49,16297,3451560,366
6906,33,3050.45,268044.73,105.52,9271.99,33555,2948492,318
2296,24,7953.69,268726.69,282.51,9544.94,103398,3493447,366
4906,7,1174.0,269668.0,73.38,16854.25,1174,269668,16
4735,10,7056.08,449993.15,250.63,15983.36,91729,5849911,366
6863,33,9380.82,294592.45,324.49,10190.31,103189,3240517,318
11643,32,19151.17,1506834.5,722.69,56861.68,114907,9041007,159
2298,24,3327.46,268765.38,118.19,9546.31,43257,3493950,366
7299,30,43057.18,1203831.91,1616.48,45195.05,473629,13242151,293
7150,19,3500.64,352356.36,131.42,13228.4,38507,3875920,293
5260,14,2966.85,220178.85,105.38,7820.56,38569,2862325,366
4377,17,10945.0,519491.08,388.76,18451.87,142285,6753384,366
11432,32,80388.67,1379019.17,3033.53,52038.46,482332,8274115,159
2807,12,3664.15,303825.54,130.15,10791.62,47634,3949732,366
11705,32,14254.33,957412.17,537.9,36128.76,85526,5744473,159
4648,10,2872.5,145706.5,115.67,5867.38,17235,874239,149
5239,14,14424.69,613224.92,512.35,21781.21,187521,7971924,366
6704,22,1669.25,513277.17,59.44,18276.93,20031,6159326,337
2868,12,9478.54,908822.31,336.67,32280.57,123221,11814690,366
7441,30,7792.64,499805.73,292.56,18764.04,85719,5497863,293
4288,17,18940.86,805893.71,659.63,28065.95,132586,5641256,201
7048,19,28352.91,436936.55,1064.44,16403.76,311882,4806302,293
11160,18,21347.0,429798.67,1208.32,24328.23,64041,1289396,53
4671,10,10727.23,602420.08,381.02,21397.43,139454,7831461,366
6322,25,17557.38,1678650.92,623.62,59624.21,228246,21822462,366
7647,13,52490.4,332226.5,1894.96,11993.74,524904,3322265,277
1701,16,23212.62,1919908.31,824.49,68193.46,301764,24958808,366
6174,25,147308.62,794470.31,5232.27,28218.89,1915012,10328114,366
5730,28,4603.92,993984.69,163.53,35305.47,59851,12921801,366
5164,14,2963.08,636174.62,105.25,22596.37,38520,8270270,366
5840,28,9616.92,813870.62,341.58,28907.97,125020,10580318,366
6934,33,1888.64,226136.55,65.33,7822.33,20775,2487502,318
1315,36,18766.0,574463.5,773.86,23689.22,75064,2297854,97
546,15,58471.38,524053.15,2088.26,18716.18,760128,6812691,364
2850,12,140346.54,1591577.23,5012.38,56842.04,1824505,20690504,364
5769,28,7007.67,587202.5,256.38,21483.02,84092,7046430,328
