store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,mall_name,mall_country,total_mall_area,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m,total_occupancy_cost,cost_to_sales_ratio,cost_to_area_ratio
store_3633,9959,59,24/09/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,45515.0,45515.0,94.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,10489.0,0.0,0.0,0.0,0.0,0.0,56004.0,1.2304514995056575,595.7872340425532
store_145,9960,59,01/10/2020,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,360975.0,223376.0,400.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223376.0,0.6188129371840155,558.44
store_3648,9961,59,01/09/2020,18/02/2022,Gifts,Florists,Florists,13485.333333333334,83300.0,143.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,3935.0,0.0,88791.0,0.0,40456.0,216482.0,16.053144156614593,1513.86013986014
store_3649,9962,59,01/10/2020,,Fashion apparel,Family Fashion,Family Fashion,13583.8,582482.0,1462.0,Westfield Mall Of Scandinavia,Sweden,91385.5,-14252.0,27955.0,0.0,0.0,1745.0,0.0,0.0,597930.0,44.01787423254171,408.98084815321477
store_3650,9963,59,12/10/2020,31/10/2021,Health & Beauty,Health Services,Health Services,948532.0,94934.0,81.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,10115.0,0.0,0.0,0.0,541.0,105590.0,0.11131938616725635,1303.5802469135801
store_3651,9964,59,20/11/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,1510296.0,46635.25,50.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,16292.0,0.0,6547.0,0.0,0.0,0.0,69474.25,0.046000419785260635,1389.485
store_3652,9965,59,24/11/2020,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",254353.39,239488.0,71.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,1693.0,2113.0,0.0,0.0,243294.0,0.9565195887501243,3426.676056338028
store_3555,9966,59,27/11/2020,,Fashion apparel,Family Fashion,Family Fashion,724492.0,111896.0,511.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,185.0,0.0,0.0,112081.0,0.1547028814672902,219.33659491193737
store_3551,9967,59,01/11/2018,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,23678.25,42131.0,62.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,11219.0,7886.0,0.0,0.0,0.0,0.0,61236.0,2.5861708529980043,987.6774193548387
store_3653,9968,59,01/11/2018,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,615489.0,23678.25,40.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,152738.0,0.0,0.0,0.0,0.0,94713.0,271129.25,0.44051030968871907,6778.23125
store_3654,9969,59,11/12/2020,,Gifts,Florists,Florists,474600.0,45533.0,143.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,16022.0,5121.0,0.0,0.0,0.0,66676.0,0.1404888327012221,466.26573426573424
store_3655,9970,59,28/12/2020,,Health & Beauty,Health Services,Health Services,539773.0,711536.0,81.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,780.0,3879.0,0.0,646.0,1023.0,0.0,717864.0,1.329936843821384,8862.518518518518
store_3656,9971,59,26/12/2020,13/06/2021,Food & Beverage Services,Gourmet Food Products,"Butcher, delicatessen",733330.0,7581.981818181818,1723.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,76677.0,13556.0,0.0,0.0,0.0,0.0,97814.98181818181,0.13338467240966798,56.77015775866617
store_3657,9972,59,19/01/2021,04/10/2022,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",729.5,289469.0,542.189925771987,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,12286.0,6874.0,2541.0,7602.0,0.0,0.0,318772.0,436.9732693625771,587.9341995263421
store_3658,9973,59,19/02/2021,14/01/2022,Food & Beverage Services,Fast Meal,Local Kitchen,1387401.0,6447417.0,166.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6447417.0,4.6471186052194,38839.861445783135
store_3594,9974,59,20/02/2021,01/01/2023,Bags & Footwear & Accessories,Footwear,Family footwear,20442.166666666668,76064.0,653.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76064.0,3.7209362999682027,116.48392036753445
store_245,9975,59,28/04/2021,,Health & Beauty,Optician,Optician & Sunglasses,6251020.0,78678.0,109.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,15972.0,5248.0,0.0,5009.0,0.0,0.0,104907.0,0.016782381115401965,962.4495412844037
store_3473,9976,59,06/05/2021,,Home,Furniture & Interior Design,Home textile,982921.0,66960.0,372.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,86686.0,0.0,0.0,153646.0,0.15631571611553727,413.0268817204301
store_3559,9977,59,03/05/2021,10/03/2024,Home,Furniture & Interior Design,Tableware and kitchen tools,23200.214285714286,23200.214285714286,235.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,34319.0,13448.0,0.0,0.0,0.0,0.0,70967.21428571429,3.0589033968282315,301.98814589665653
store_3659,9978,59,15/05/2021,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,2529584.0,18494.2,95.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18494.2,0.007311162625949563,194.6757894736842
store_3660,9979,59,10/05/2021,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",7874.0,101144.0,40.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,10012.0,0.0,0.0,0.0,0.0,1835.0,112991.0,14.3498856997714,2824.775
store_3558,9980,59,01/02/2021,28/05/2023,Entertainment,Entertainment,Sports Entertainment,226829.0,253340.0,4618.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,136172.0,3167.0,0.0,24873.0,0.0,1741.0,419293.0,1.848498207901106,90.79536595928974
store_3637,9981,59,25/05/2021,22/06/2023,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,8.833333333333334,200084.0,116.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,51125.0,0.0,0.0,4850.0,0.0,53.0,256112.0,28993.811320754714,2207.862068965517
store_3661,9982,59,13/03/2021,28/02/2022,Sport,Sport Clothes & Equipment,Sport general store,13068333.06,176496.0,1824.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176496.0,0.013505624565096599,96.76315789473684
store_3662,9983,59,12/06/2021,17/02/2022,Fashion apparel,Women's Fashion,Women's Fashion,38412.555555555555,36800.0,621.6,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,2534.0,0.0,0.0,24799.0,0.0,7526.0,71659.0,1.8655098304084603,115.28153153153153
store_3542,9984,59,01/07/2021,,Health & Beauty,Hair & Body,Hairdressers,4427229.0,164253.0,70.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,1157.0,55389.0,1263.0,0.0,222062.0,0.05015823667580782,3172.3142857142857
store_3663,9985,59,11/07/2021,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,1444315.48,3732872.0,40.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,468.0,3733340.0,2.5848507834313317,93333.5
store_262,9986,59,13/08/2021,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,295717.0,16988.0,801.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,11717.0,0.0,0.0,28705.0,0.09706915733623701,35.83645443196005
store_3589,9987,59,23/09/2021,,Health & Beauty,Others,Vitamines and Sports Nutrition,923695.87,472784.0,61.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,205508.0,0.0,1049.0,5797.0,0.0,0.0,685138.0,0.7417354805321367,11231.77049180328
store_3664,9988,59,04/10/2021,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,7909882.0,611461.0,36.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,11068.0,8920.0,0.0,0.0,0.0,0.0,631449.0,0.07983039443571978,17540.25
store_3665,9989,59,12/10/2021,,Gifts,Toys,Toys,268058.0,96072.0,121.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,81.0,0.0,0.0,0.0,0.0,0.0,96153.0,0.358702221161092,794.6528925619834
store_3666,9990,59,06/11/2021,27/10/2023,Fashion apparel,Women's Fashion,Women's Fashion,38412.555555555555,381780.0,621.6,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,43.0,381823.0,9.940057215088817,614.2583655083655
store_468,9991,59,19/11/2021,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,1365334.0,70911.0,465.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,39711.0,0.0,0.0,0.0,0.0,47092.0,157714.0,0.11551312719085587,339.1698924731183
store_3557,9992,59,24/11/2021,05/02/2024,Home,Furniture & Interior Design,General home furniture,891.6666666666666,123148.0,155.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,5191.0,0.0,0.0,1300.0,129639.0,145.38953271028038,836.3806451612903
store_3516,9993,59,24/11/2021,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",21570578.0,231742.0,55.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,9880.0,0.0,0.0,1713.0,243335.0,0.011280875273717746,4424.272727272727
store_3667,9994,59,26/11/2021,,Home,Furniture & Interior Design,General home furniture,891.6666666666666,350335.0,210.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,15008.0,3011.0,0.0,0.0,0.0,1375.0,369729.0,414.64934579439256,1760.6142857142856
store_3564,9995,59,22/12/2021,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",2457884.0,8771.90909090909,67.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,13335.0,0.0,0.0,0.0,0.0,0.0,22106.90909090909,0.008994284958488313,329.95386702849385
store_2276,9996,59,31/01/2022,,Gifts,Themed Gift,Themed gift,231569.0,88316.0,135.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,27228.0,3238.0,0.0,11004.0,0.0,2598.0,132384.0,0.571682738190345,980.6222222222223
store_3668,9997,59,11/02/2022,30/08/2024,Auto,Auto Dealer,Auto Dealer,3445983.0,76314.0,148.5,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,17181.0,3596.0,0.0,0.0,0.0,0.0,97091.0,0.02817512448552416,653.8114478114478
store_2616,9998,59,18/03/2022,04/06/2023,Entertainment,Entertainment,Others Entertainment,3079265.0,11574.0,4618.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,87855.0,2727.0,10199.0,1179.0,0.0,0.0,113534.0,0.03687048695061971,24.58510177566046
store_3669,9999,59,01/04/2022,,Gifts,Toys,Toys,1587691.0,96072.0,443.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,17364.0,9066.0,0.0,6975.0,0.0,33017.0,162494.0,0.10234611142848325,366.80361173814896
store_2055,10000,59,19/11/2021,,Fashion apparel,Men's Fashion,Men's Fashion,626469.0,59476.0,128.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,552.0,0.0,0.0,0.0,0.0,25371.0,85399.0,0.1363179981770846,667.1796875
store_3670,10001,59,02/04/2022,29/12/2022,Fashion apparel,Family Fashion,Family Fashion,1945345.61,169539.0,893.4,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,234086.0,0.0,2257.0,40372.0,0.0,1776.0,448030.0,0.23030869049536137,501.4886948735169
store_287,10002,59,08/04/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,6879869.0,154858.0,1093.5,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,25314.0,15662.0,0.0,46028.0,0.0,0.0,241862.0,0.03515502984141122,221.18152720621856
store_3671,10003,59,08/04/2022,30/11/2022,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,2942658.83,300000.0,68.75,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,3359.0,5444.0,0.0,0.0,4370.0,0.0,313173.0,0.1064251814744015,4555.243636363636
store_3672,10004,59,22/04/2022,,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,8384676.0,28072.235294117647,46.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,31047.0,4511.0,2034.0,0.0,0.0,0.0,65664.23529411765,0.007831457684723613,1427.4833759590795
store_3673,10005,59,29/04/2022,25/10/2024,Auto,Auto Dealer,Auto Dealer,567659.0,172885.0,57.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,267403.0,0.0,0.0,0.0,65.0,0.0,440353.0,0.7757350803915731,7725.491228070176
store_436,10006,59,26/05/2022,,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,8864200.0,2332632.0,1712.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,8684.0,0.0,0.0,0.0,0.0,0.0,2341316.0,0.2641316757293382,1367.5911214953271
store_3674,10007,59,01/04/2022,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,668485.0,159057.0,392.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,16502.0,4428.0,0.0,3864.0,0.0,0.0,183851.0,0.2750263655878591,469.0076530612245
store_3675,10008,59,22/06/2022,18/02/2024,Entertainment,Entertainment,Others Entertainment,348.2,348.2,4618.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,287466.0,0.0,0.0,287814.2,826.5772544514647,62.32442615851018
store_3566,10009,59,17/08/2022,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,2146210.68,8.833333333333334,116.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,24722.0,0.0,0.0,0.0,0.0,0.0,24730.833333333332,0.011523022210165,213.19683908045977
store_3676,10010,59,31/08/2022,31/12/2022,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",1845406.59,456385.0,72.57142857142857,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,101273.0,0.0,0.0,0.0,0.0,0.0,557658.0,0.30218706436937565,7684.26377952756
store_3677,10011,59,04/10/2022,,Luxury,Luxury Jewellery,Luxury Jewellery,1861224.0,16609.768656716416,88.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,102920.0,0.0,0.0,1400.0,0.0,0.0,120929.76865671642,0.06497324806509933,1374.2019165535958
store_3678,10012,59,07/10/2022,11/04/2023,Fashion apparel,Family Fashion,Family Fashion,992406.0,109786.0,893.4,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,8262.0,0.0,343499.0,0.0,1153.0,462700.0,0.4662406313545061,517.9091112603537
store_763,10013,59,14/10/2022,,Home,Furniture & Interior Design,Tableware and kitchen tools,2286991.0,1254528.0,185.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,63762.0,0.0,0.0,25024.0,0.0,0.0,1343314.0,0.5873717911439091,7261.156756756757
store_39,10014,59,24/11/2022,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,2839172.0,67282.625,99.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,8403.0,0.0,0.0,4139.0,0.0,0.0,79824.625,0.028115459366322294,806.3093434343434
store_441,10015,59,25/11/2022,30/09/2023,Auto,Auto Dealer,Auto Dealer,700404.0,45558.0,148.5,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,103558.0,13979.0,0.0,0.0,321.0,22316.0,185732.0,0.2651783827619488,1250.7205387205388
store_3679,10016,59,25/11/2022,,Food & Beverage Services,Fast Meal,American & Burgers,1038493.4,31688.0,302.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,86380.0,0.0,0.0,5372.0,0.0,556.0,123996.0,0.11939989218997443,410.5827814569536
store_3680,10017,59,01/01/2023,21/09/2023,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,34618.5,34618.5,194.5,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,18281.0,4439.0,36806.0,0.0,0.0,0.0,94144.5,2.7194852463278303,484.0334190231362
store_3681,10018,59,26/01/2023,17/09/2023,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",1053857.0,202792.0,72.57142857142857,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,15149.0,0.0,0.0,7862.0,0.0,78960.0,304763.0,0.28918819156678754,4199.490157480315
store_3682,10019,59,30/01/2023,04/07/2024,Health & Beauty,Health Services,Health Services,368.6666666666667,368.6666666666667,81.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,13923.0,4796.0,0.0,0.0,4354.0,565.0,24006.666666666668,65.11754068716094,296.3786008230453
store_3683,10020,59,02/03/2023,,Food & Beverage Services,Gourmet Food Products,Regional Gourmet,1725639.14,7581.981818181818,1723.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,35517.0,0.0,0.0,0.0,0.0,0.0,43098.98181818182,0.024975663114700692,25.013918640848416
store_3569,10021,59,24/11/2022,,Bags & Footwear & Accessories,Footwear,Family footwear,2035626.0,195157.0,898.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,525.0,20847.0,11096.0,0.0,347.0,0.0,227972.0,0.11199110249132208,253.8663697104677
store_3684,10022,59,11/04/2023,,Services,Other product-related services,Others Products related services,17531447.0,2046908.0,344.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,5151.0,7907.0,0.0,0.0,0.0,0.0,2059966.0,0.11750119656409422,5988.273255813953
store_3685,10023,59,05/05/2023,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,5212083.26,183.0,230.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,5812.0,0.0011151011428777522,25.269565217391303
store_3686,10024,59,01/04/2023,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,5051906.0,147453.0,86.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,12911.0,0.0,0.0,0.0,0.0,6846.0,167210.0,0.03309839890132556,1944.3023255813953
store_1095,10025,59,04/07/2023,20/07/2024,Jewellery,Jewellery & Watches,Watches,284104.55,132049.0,90.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,22858.0,0.0,0.0,0.0,14733.0,0.0,169640.0,0.5971041294481204,1884.888888888889
store_3687,10026,59,23/06/2023,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,3332841.0,61993.333333333336,422.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,22969.0,11499.0,0.0,0.0,0.0,178067.0,274528.3333333334,0.08237066614738998,650.5410742496051
store_2816,10027,59,04/09/2023,,Food Stores & Mass Merchandise,Grocery,Grocery,27733817.0,3237845.0,17.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,8455.0,2045.0,0.0,0.0,0.0,0.0,3248345.0,0.11712578185685728,191079.11764705883
store_3538,10028,59,23/09/2023,,Fashion apparel,Matern./Childr. Fash.,Children fashion,29703.0,705873.0,90.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,9969.0,20903.0,0.0,0.0,0.0,2093.0,738838.0,24.874187792478875,8209.31111111111
store_3395,10029,59,05/10/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,883696.0,67282.625,76.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,11403.0,48717.0,0.0,13543.0,2453.0,966.0,144364.625,0.16336457899549167,1899.5345394736842
store_991,10030,59,05/10/2023,,Fashion apparel,Women's Fashion,Women's Fashion,2353678.0,110768.0,589.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,9718.0,7067.0,0.0,140922.0,268475.0,0.11406615518350428,455.81494057724956
store_3680,10031,59,22/09/2023,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,112553.0,145965.0,123.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,4307.0,7038.0,0.0,0.0,0.0,0.0,157310.0,1.3976526614128455,1278.9430894308944
store_149,10032,59,09/11/2023,,Food & Beverage Services,Sweet moments,Confectionery,3682246.0,236270.0,138.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,41360.0,2452.0,3024.0,183798.0,0.0,0.0,466904.0,0.1267986984030942,3383.3623188405795
store_1421,10033,59,14/12/2023,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,77040.03,1260000.0,457.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,3114.0,3190.0,0.0,0.0,13484.0,0.0,1279788.0,16.611987300627998,2800.411378555799
store_166,10034,59,27/12/2023,,Food & Beverage Services,Fast Meal,American & Burgers,442076.0,357421.0,213.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357421.0,0.8085057772871633,1678.0328638497654
store_325,10035,59,20/02/2024,,Fashion apparel,Family Fashion,Jeans,37341.0,489710.0,149.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,2885.0,11855.0,0.0,8387.0,0.0,512837.0,13.733885005757745,3441.8590604026845
store_3688,10036,59,22/02/2024,,Gifts,Themed Gift,Themed gift,3025.0,29604.5,90.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,7405.0,0.0,0.0,0.0,56611.0,93620.5,30.94892561983471,1040.2277777777779
store_3689,10037,59,01/02/2024,12/05/2024,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,1539357.0,31556.0,237.73333333333332,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,27704.0,3940.0,0.0,7146.0,0.0,63112.0,133458.0,0.0866972378726962,561.3768928771733
store_3690,10038,59,01/04/2024,16/06/2024,Fashion apparel,Family Fashion,Family Fashion,1256015.32,13583.8,893.4,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,7240.0,0.0,8731.0,0.0,0.0,29554.8,0.02353060470631839,33.081262592343855
store_3559,10039,59,25/04/2024,,Home,Furniture & Interior Design,Tableware and kitchen tools,23200.214285714286,451320.0,285.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,39859.0,4153.0,20462.0,0.0,1554.0,0.0,517348.0,22.29927679239416,1815.256140350877
store_3691,10040,59,06/04/2024,26/09/2024,Home,Furniture & Interior Design,General home furniture,75001867.0,493880.0,100.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,53253.0,7112.0,0.0,0.0,25655.0,0.0,579900.0,0.007731807529537898,5799.0
store_3692,10041,59,10/05/2024,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,495181.9,5148176.0,70.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,21364.0,0.0,0.0,0.0,0.0,0.0,5169540.0,10.439678833172213,73850.57142857143
store_3471,10042,59,28/06/2024,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",624123.72,6188044.0,33.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,28238.0,7287.0,0.0,0.0,1462.0,527.0,6225558.0,9.974878057831226,188653.27272727274
store_3498,10043,59,04/07/2024,,Health & Beauty,Optician,Optician & Sunglasses,10595465.0,129954.0,623.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,0.0,0.0,0.0,0.0,3596.0,133550.0,0.012604449167639174,214.36597110754414
store_3690,10044,59,20/06/2024,,Fashion apparel,Family Fashion,Family Fashion,13583.8,126000.0,475.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,3052.0,0.0,21579.0,0.0,0.0,0.0,150631.0,11.089017800615439,317.1178947368421
store_3693,10045,59,23/11/2023,,Entertainment,Entertainment,Kids Entertainment,6221246.0,348.2,67.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,47078.0,27935.0,0.0,1207.0,0.0,0.0,76568.2,0.01230753453568626,1142.8089552238805
store_3694,10046,59,29/08/2024,,Fashion apparel,Family Fashion,Family Fashion,117888.0,13583.8,141.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,12832.0,4394.0,0.0,2251.0,0.0,69981.0,103041.8,0.8740652144408252,730.7929078014184
store_177,10047,59,13/09/2024,,Bags & Footwear & Accessories,Footwear,Family footwear,20442.166666666668,20442.166666666668,239.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,75585.0,0.0,0.0,0.0,0.0,0.0,96027.16666666667,4.69750434151631,401.78730822873086
store_781,10048,59,24/09/2024,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,195052.39,288.1666666666667,254.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,17984.0,0.0,0.0,0.0,0.0,0.0,18272.166666666668,0.09367825058009628,71.93766404199475
store_163,10049,59,27/09/2024,,Fashion apparel,Family Fashion,Family Fashion,293517.0,76700.0,173.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,0.0,3094.0,0.0,10881.0,0.0,0.0,90675.0,0.30892588844939134,524.1329479768787
store_3695,10050,59,27/09/2024,,Health & Beauty,Others,Vitamines and Sports Nutrition,1249059.0,297597.0,90.0,Westfield Mall Of Scandinavia,Sweden,91385.5,0.0,4927.0,5383.0,2727.0,98513.0,0.0,0.0,409147.0,0.32756419032247475,4546.077777777778
store_3474,10051,57,01/01/2013,,Home,"DIY, gardening",Do It Yourself and others materials,830117.0,235443.0,1920.0,Westfield Täby Centrum,Sweden,68248.0,0.0,99841.0,0.0,0.0,0.0,36538.0,0.0,371822.0,0.44791517340326725,193.65729166666668
store_3696,10052,57,01/01/2013,01/03/2021,Home,Furniture & Interior Design,Lamps & lights,754405.0,1497952.0,417.0,Westfield Täby Centrum,Sweden,68248.0,0.0,0.0,1492.0,0.0,0.0,2225.0,1005.0,1502674.0,1.991866437788721,3603.534772182254
store_3505,10053,57,01/01/2013,04/02/2024,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,284246.0,22196.0,288.09473684210525,Westfield Täby Centrum,Sweden,68248.0,0.0,40707.0,4046.0,0.0,0.0,0.0,0.0,66949.0,0.23553189842601127,232.3853630019365
store_3489,10054,57,01/05/2008,,Home,"DIY, gardening",Do It Yourself and others materials,484630.0,505919.0,245.0,Westfield Täby Centrum,Sweden,68248.0,0.0,94092.0,0.0,0.0,0.0,0.0,0.0,600011.0,1.2380805975692797,2449.0244897959183
store_3479,10055,57,01/01/2010,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,116299.0,2378467.0,412.0,Westfield Täby Centrum,Sweden,68248.0,0.0,2257.0,4844.0,0.0,0.0,10240.0,0.0,2395808.0,20.600417888373933,5815.0679611650485
store_3475,10056,57,01/01/2013,,Services,Imaterial services,Travel Agency,953.4,139485.0,54.0,Westfield Täby Centrum,Sweden,68248.0,0.0,51827.0,0.0,4644.0,142970.0,0.0,0.0,338926.0,355.4919236417034,6276.407407407408
store_3697,10057,57,01/01/2013,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,991982.0,117746.0,100.0,Westfield Täby Centrum,Sweden,68248.0,0.0,0.0,2638.0,0.0,0.0,0.0,0.0,120384.0,0.1213570407527556,1203.84
